商品编码,商品名称,美元
1,第1章 活动物,33634859
2,第2章 肉及食用...,62261737
3,第3章 鱼、甲壳...,1336738159
4,第4章 乳品；蛋...,57148544
5,第5章 其他动物...,194104909
6,第6章 活树及其...,44975699
7,第7章 食用蔬菜...,773612874
8,第8章 食用水果...,543831500
9,第9章 咖啡、茶...,295053542
10,第10章 谷物,59138592
11,第11章 制粉工业...,58852419
12,第12章 含油子仁...,313073114
13,第13章 虫胶；树...,138020397
14,第14章 编结用植...,11513035
15,第15章 动、植物...,85723653
16,第16章 肉、鱼、...,962457248
17,第17章 糖及糖食,164561934
18,第18章 可可及可...,41592589
19,第19章 谷物、粮...,220989836
20,第20章 蔬菜、水...,695854940
21,第21章 杂项食品,319768978
22,第22章 饮料、酒...,133870138
23,第23章 食品工业...,238898860
24,第24章 烟草、烟...,72137371
25,第25章 盐；硫磺...,297400213
26,第26章 矿砂、矿...,78776547
27,第27章 矿物燃料...,3637764976
28,第28章 无机化学...,1562084849
29,第29章 有机化学...,5147073653
30,第30章 药品,716329419
31,第31章 肥料,614252580
32,第32章 鞣料浸膏...,614965342
33,第33章 精油及香...,488711805
34,第34章 肥皂、有...,371663240
35,第35章 蛋白类物...,291606569
36,第36章 炸药；烟...,69695079
37,第37章 照相及电...,88122328
38,第38章 杂项化学...,1436040138
39,第39章 塑料及其...,7445631474
40,第40章 橡胶及其...,1883312126
41,第41章 生皮（毛...,61626798
42,第42章 皮革制品...,2780089467
43,第43章 毛皮、人...,346500328
44,第44章 木及木制...,1298599478
45,第45章 软木及软...,2350049
46,第46章 稻草、秸...,179209284
47,第47章 木浆及其...,11048999
48,第48章 纸及纸板...,1809446744
49,第49章 书籍、报...,333139454
50,第50章 蚕丝,76358146
51,第51章 羊毛、动...,194150200
52,第52章 棉花,1378435477
53,第53章 其他植物...,174234828
54,第54章 化学纤维...,2222864559
55,第55章 化学纤维...,1205522451
56,第56章 絮胎、毡...,541609787
57,第57章 地毯及纺...,250479814
58,第58章 特种机织...,527565694
59,第59章 浸渍、涂...,748447752
60,第60章 针织物及...,1674397035
61,第61章 针织或钩...,6262664887
62,第62章 非针织或...,6305420138
63,第63章 其他纺织...,2609774030
64,第64章 鞋靴、护...,5152154463
65,第65章 帽类及其...,416282111
66,第66章 雨伞、阳...,372161564
67,第67章 已加工羽...,721335698
68,第68章 石料、石...,1039742993
69,第69章 陶瓷产品,2357186938
70,第70章 玻璃及其...,1590515280
71,第71章 天然或养...,1731470315
72,第72章 钢铁,3772705661
73,第73章 钢铁制品,6359438082
74,第74章 铜及其制...,627081334
75,第75章 镍及其制...,28594042
76,第76章 铝及其制...,2492287255
78,第78章 铅及其制...,5041619
79,第79章 锌及其制...,19697616
80,第80章 锡及其制...,14969942
81,第81章 其他贱金...,346656094
82,第82章 贱金属工...,1547149169
83,第83章 贱金属杂...,1876327523
84,第84章 核反应堆...,35715878637
85,第85章 电机、电...,55417078324
86,第86章 铁道及电...,899185554
87,第87章 车辆及其...,6540694732
88,第88章 航空器、...,290719587
89,第89章 船舶及浮...,2839314108
90,第90章 光学、照...,6010850031
91,第91章 钟表及其...,451759162
92,第92章 乐器及其...,140420218
93,第93章 武器、弹...,11450883
94,第94章 家具；寝...,9646550243
95,第95章 玩具、游...,4250223762
96,第96章 杂项制品,1651196123
97,第97章 艺术品、...,29970735
98,第98章 特殊交易...,1046863069
