Commodity code,Commodity,US dollar
1,Live animals,46449575.0
2,Meat and edible meat offal,89848424.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",981900606.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",54826820.0
5,"roducts of animal origin,not elsewhere specified or included",142179418.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",19991251.0
7,Edible vegetables and certain roots and tubers,789819273.0
8,Edible fruit and nuts; peel of citrus fruit or melons,345274665.0
9,"Coffee, tea, maté and spices",209653764.0
10,Cereals,7703480.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,45116066.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",169973930.0
13,"Lac; gums, resins and other vegetable saps and extracts",98309132.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,9748121.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,53853076.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",629205606.0
17,Sugars and sugar confectionery,129135270.0
18,Cocoa and cocoa preparations,29012264.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",120886685.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",566101022.0
21,Miscellaneous edible preparations,249444926.0
22,"Beverages, spirits and vinegar",175724526.0
23,Residues and waste from the food industries; prepared animal fodder,232513359.0
24,Tobacco and manufactured tobacco substitutes,129678070.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",262159875.0
26,"Ores, slag and ash",14717842.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2346950369.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",1187136665.0
29,Organic chemicals,3615908441.0
30,Pharmaceutical products,572411830.0
31,Fertilisers,931056955.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,556508844.0
33,Essential oils and resinoids; perfumery,445852164.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",278885129.0
35,Albuminoidal substances; modified starches;,218868538.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,80451479.0
37,Photographic or cinematographic goods,98160034.0
38,Miscellaneous chemical products,1149143273.0
39,Plastics and articles thereof,5538797311.0
40,Rubber and articles thereof,1838611891.0
41,Raw hides and skins (other than furskins) and leather,62706082.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",2746849029.0
43,Furskins and artificial fur; manufactures thereof,434346591.0
44,Wood and articles of wood; wood charcoal,1257867045.0
45,Cork and articles of cork,1743191.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",125538271.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,9489864.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",1650170537.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",397042692.0
50,ilk,109546202.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",189902577.0
52,Cotton,1333827549.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,102737588.0
54,Man-made filaments; strip and the like of man-made textile materials,1435621404.0
55,Man-made staple fibres,1095259339.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",407249052.0
57,Carpets and other textile floor coverings,226372284.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,411031252.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",610996272.0
60,Knitted or crocheted fabrics,1386638759.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",8507811028.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",7979988253.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,2332694160.0
64,"Footwear, gaiters and the like; parts of such articles",5147564172.0
65,Headgear and parts thereof,462556844.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",226384070.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,584857145.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1085394419.0
69,Geramic products,2005478298.0
70,Glass and glassware,1372871663.0
