Commodity code,Commodity,US dollar
1,Live animals,50305532.0
2,Meat and edible meat offal,86289861.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1044404103.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",50030853.0
5,"roducts of animal origin,not elsewhere specified or included",143024994.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",23477802.0
7,Edible vegetables and certain roots and tubers,780370469.0
8,Edible fruit and nuts; peel of citrus fruit or melons,396518852.0
9,"Coffee, tea, maté and spices",218020149.0
10,Cereals,16488886.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,40765726.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",131559841.0
13,"Lac; gums, resins and other vegetable saps and extracts",105843103.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,9683089.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,50591349.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",711968743.0
17,Sugars and sugar confectionery,138700303.0
18,Cocoa and cocoa preparations,29952778.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",131013517.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",556926282.0
21,Miscellaneous edible preparations,239683970.0
22,"Beverages, spirits and vinegar",150971179.0
23,Residues and waste from the food industries; prepared animal fodder,201709953.0
24,Tobacco and manufactured tobacco substitutes,72793769.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",277644497.0
26,"Ores, slag and ash",12561967.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2442111794.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",1034435193.0
29,Organic chemicals,3316040810.0
30,Pharmaceutical products,561594512.0
31,Fertilisers,854909682.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,501205579.0
33,Essential oils and resinoids; perfumery,484823449.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",274114081.0
35,Albuminoidal substances; modified starches;,217117186.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,92069873.0
37,Photographic or cinematographic goods,102588946.0
38,Miscellaneous chemical products,1018232906.0
39,Plastics and articles thereof,5707530514.0
40,Rubber and articles thereof,1712200867.0
41,Raw hides and skins (other than furskins) and leather,52032416.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",2617577682.0
43,Furskins and artificial fur; manufactures thereof,519859809.0
44,Wood and articles of wood; wood charcoal,1212097788.0
45,Cork and articles of cork,1667400.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",137736166.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,9767537.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",1643582464.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",437371674.0
50,ilk,108337114.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",161337826.0
52,Cotton,1422401766.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,118754955.0
54,Man-made filaments; strip and the like of man-made textile materials,1468849020.0
55,Man-made staple fibres,1117362339.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",417218269.0
57,Carpets and other textile floor coverings,217530527.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,432873288.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",601584173.0
60,Knitted or crocheted fabrics,1361422682.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",9333117325.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",8380531856.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,2452471848.0
64,"Footwear, gaiters and the like; parts of such articles",5248951072.0
65,Headgear and parts thereof,508169760.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",243296963.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,483391893.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1027246625.0
69,Geramic products,2006350644.0
70,Glass and glassware,1316903542.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2922869904.0
72,Iron and steel,4111707499.0
73,Articles of iron or steel,4713772172.0
74,Copper and articles thereof,446222411.0
75,Nickel and articles thereof,48271919.0
76,Aluminium and articles thereof,1837732074.0
78,Lead and articles thereof,13266672.0
79,Zinc and articles thereof,43364841.0
80,Tin and articles thereof,4437651.0
81,Other base metals; cermets; articles thereof,208866748.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1296758138.0
83,Miscellaneous articles of base metal,1547882277.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",29762203923.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",49549280750.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",922325399.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",5076094706.0
88,"Aircraft, spacecraft, and parts thereof",216785316.0
89,"Ships, boats and floating structures",1986645595.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",6623046826.0
91,Clocks and watches and parts thereof,503411639.0
92,Musical instruments; parts and accessories of such articles,157090652.0
93,Arms and ammunition; parts and accessories thereof,19966740.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",8231862562.0
95,"Toys, games and sports requisites;parts and accessories thereof",5503602404.0
96,Miscellaneous manufactured articles,1289819819.0
97,"Works of art, collectors' pieces and antiques",41835699.0
98,Commodities not classified accroding to kind,32207606.0
