Commodity code,Commodity,US dollar
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",241536014.0
52,Cotton,1147004143.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,76388992.0
54,Man-made filaments; strip and the like of man-made textile materials,1860766402.0
55,Man-made staple fibres,1048462848.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",534663258.0
57,Carpets and other textile floor coverings,237311043.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,469407298.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",697929037.0
60,Knitted or crocheted fabrics,1732505269.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",6731567817.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",6426275517.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,2347702480.0
64,"Footwear, gaiters and the like; parts of such articles",4334946955.0
65,Headgear and parts thereof,410458406.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",208336149.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,709638445.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",962250091.0
69,Geramic products,2084580864.0
70,Glass and glassware,1498264914.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",1896534613.0
72,Iron and steel,3305812178.0
73,Articles of iron or steel,5772572833.0
74,Copper and articles thereof,581988515.0
75,Nickel and articles thereof,40793233.0
76,Aluminium and articles thereof,2222715193.0
78,Lead and articles thereof,3867140.0
79,Zinc and articles thereof,37283593.0
80,Tin and articles thereof,9424540.0
81,Other base metals; cermets; articles thereof,308191281.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1459448339.0
83,Miscellaneous articles of base metal,1662043556.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",36963068179.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",52638362965.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",747239555.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",6474619335.0
88,"Aircraft, spacecraft, and parts thereof",330529406.0
89,"Ships, boats and floating structures",2489139033.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",6267539767.0
91,Clocks and watches and parts thereof,426901972.0
92,Musical instruments; parts and accessories of such articles,148909228.0
93,Arms and ammunition; parts and accessories thereof,12430887.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",8415808860.0
95,"Toys, games and sports requisites;parts and accessories thereof",5598118052.0
96,Miscellaneous manufactured articles,1469130373.0
97,"Works of art, collectors' pieces and antiques",72508866.0
98,Commodities not classified accroding to kind,1387376863.0
