Commodity code,Commodity,US dollar
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",153239120.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,11314500.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",2070584085.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",319034618.0
50,ilk,179828599.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",159805127.0
52,Cotton,1175402447.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,194571943.0
54,Man-made filaments; strip and the like of man-made textile materials,2086538147.0
55,Man-made staple fibres,1131082385.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",581923583.0
57,Carpets and other textile floor coverings,286650788.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,460176204.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",749977670.0
60,Knitted or crocheted fabrics,1656186336.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",6126916448.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",6417785282.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,2502345150.0
64,"Footwear, gaiters and the like; parts of such articles",4863341333.0
65,Headgear and parts thereof,416631227.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",297965176.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,981612987.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1272659717.0
69,Geramic products,2719123349.0
70,Glass and glassware,1782176023.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2152599574.0
72,Iron and steel,2806807471.0
73,Articles of iron or steel,7000013988.0
74,Copper and articles thereof,596791083.0
75,Nickel and articles thereof,76339969.0
76,Aluminium and articles thereof,2373288772.0
78,Lead and articles thereof,12738668.0
79,Zinc and articles thereof,33126674.0
80,Tin and articles thereof,7795749.0
81,Other base metals; cermets; articles thereof,300284377.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1647900945.0
83,Miscellaneous articles of base metal,2219690176.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",38417519017.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",62783992540.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",835648753.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",7067382198.0
88,"Aircraft, spacecraft, and parts thereof",940665108.0
89,"Ships, boats and floating structures",3699887914.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",6760164227.0
91,Clocks and watches and parts thereof,478739980.0
92,Musical instruments; parts and accessories of such articles,153506823.0
93,Arms and ammunition; parts and accessories thereof,13653325.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",10876471404.0
95,"Toys, games and sports requisites;parts and accessories thereof",4616351684.0
96,Miscellaneous manufactured articles,1803908695.0
97,"Works of art, collectors' pieces and antiques",189199067.0
98,Commodities not classified accroding to kind,2374906512.0
