商品编码,商品名称,美元
1,第1章 活动物,4399592
2,第2章 肉及食用...,45548060
3,第3章 鱼、甲壳...,1009451025
4,第4章 乳品；蛋...,53630664
5,第5章 其他动物...,153767548
6,第6章 活树及其...,52763302
7,第7章 食用蔬菜...,721350374
8,第8章 食用水果...,701110201
9,第9章 咖啡、茶...,396241943
10,第10章 谷物,100302520
11,第11章 制粉工业...,50101402
12,第12章 含油子仁...,329637257
13,第13章 虫胶；树...,164953669
14,第14章 编结用植...,13565216
15,第15章 动、植物...,138402904
16,第16章 肉、鱼、...,1008535739
17,第17章 糖及糖食,151797401
18,第18章 可可及可...,36399515
19,第19章 谷物、粮...,195473932
20,第20章 蔬菜、水...,659642701
21,第21章 杂项食品,401339639
22,第22章 饮料、酒...,130745156
23,第23章 食品工业...,332467760
24,第24章 烟草、烟...,36012333
25,第25章 盐；硫磺...,294275099
26,第26章 矿砂、矿...,148848263
27,第27章 矿物燃料...,2833028799
28,第28章 无机化学...,1512064642
29,第29章 有机化学...,5794775528
30,第30章 药品,1796714623
31,第31章 肥料,402584948
32,第32章 鞣料浸膏...,825975527
33,第33章 精油及香...,507235163
34,第34章 肥皂、有...,492482242
35,第35章 蛋白类物...,366072042
36,第36章 炸药；烟...,49484286
37,第37章 照相及电...,95575314
38,第38章 杂项化学...,2110964945
39,第39章 塑料及其...,10479137993
40,第40章 橡胶及其...,2427745314
41,第41章 生皮（毛...,79111566
42,第42章 皮革制品...,2461652235
43,第43章 毛皮、人...,390673583
44,第44章 木及木制...,1374252579
45,第45章 软木及软...,2611307
46,第46章 稻草、秸...,174175146
47,第47章 木浆及其...,8155036
48,第48章 纸及纸板...,1832337459
49,第49章 书籍、报...,299423697
50,第50章 蚕丝,53114671
51,第51章 羊毛、动...,130102258
52,第52章 棉花,1263411367
53,第53章 其他植物...,137777354
54,第54章 化学纤维...,2244445317
55,第55章 化学纤维...,1212047481
56,第56章 絮胎、毡...,797154589
57,第57章 地毯及纺...,346978245
58,第58章 特种机织...,485611741
59,第59章 浸渍、涂...,788612020
60,第60章 针织物及...,1860896824
61,第61章 针织或钩...,6235759590
62,第62章 非针织或...,5545642615
63,第63章 其他纺织...,3950617486
64,第64章 鞋靴、护...,4642392617
65,第65章 帽类及其...,441270387
66,第66章 雨伞、阳...,291002566
67,第67章 已加工羽...,1098175952
68,第68章 石料、石...,1191278850
69,第69章 陶瓷产品,2505502618
70,第70章 玻璃及其...,1977197458
71,第71章 天然或养...,2014165393
72,第72章 钢铁,3589334240
73,第73章 钢铁制品,7322584229
74,第74章 铜及其制...,733259145
75,第75章 镍及其制...,39037370
76,第76章 铝及其制...,2640951534
78,第78章 铅及其制...,2328198
79,第79章 锌及其制...,17613289
80,第80章 锡及其制...,15594623
81,第81章 其他贱金...,239824295
82,第82章 贱金属工...,1881850527
83,第83章 贱金属杂...,2311124754
84,第84章 核反应堆...,43569557875
85,第85章 电机、电...,71186692409
86,第86章 铁道及电...,1352304824
87,第87章 车辆及其...,9106851629
88,第88章 航空器、...,435020697
89,第89章 船舶及浮...,2248198438
90,第90章 光学、照...,7493176178
91,第91章 钟表及其...,365584968
92,第92章 乐器及其...,179145047
93,第93章 武器、弹...,22201695
94,第94章 家具；寝...,12257216854
95,第95章 玩具、游...,6924538141
96,第96章 杂项制品,1953807639
97,第97章 艺术品、...,163255805
98,第98章 特殊交易...,3749101142
99,跨境电商B2B简化申...,114852976
