商品编码,商品名称,美元
1,第1章 活动物,39885690
2,第2章 肉及食用...,110421873
3,第3章 鱼、甲壳...,844486288
4,第4章 乳品；蛋...,63537271
5,第5章 其他动物...,131582114
6,第6章 活树及其...,48614655
7,第7章 食用蔬菜...,1025379750
8,第8章 食用水果...,621438607
9,第9章 咖啡、茶...,266712605
10,第10章 谷物,54057510
11,第11章 制粉工业...,81521588
12,第12章 含油子仁...,214145759
13,第13章 虫胶；树...,160304818
14,第14章 编结用植...,21942421
15,动、植物或微生物油、...,334120696
16,第16章 肉、鱼、...,925677785
17,第17章 糖及糖食,272707105
18,第18章 可可及可...,62843380
19,第19章 谷物、粮...,250335868
20,第20章 蔬菜、水...,742643319
21,第21章 杂项食品,506830732
22,第22章 饮料、酒...,291597780
23,第23章 食品工业...,347722886
24,第24章 烟草、烟...,726901494
25,第25章 盐；硫磺...,269782028
26,第26章 矿砂、矿...,356904087
27,第27章 矿物燃料...,4621397743
28,第28章 无机化学...,2124123921
29,第29章 有机化学...,6523146300
30,第30章 药品,945407155
31,第31章 肥料,933781914
32,第32章 鞣料浸膏...,806248949
33,第33章 精油及香...,743927807
34,第34章 肥皂、有...,673372604
35,第35章 蛋白类物...,378499388
36,第36章 炸药；烟...,119476755
37,第37章 照相及电...,105570869
38,第38章 杂项化学...,2244363955
39,第39章 塑料及其...,10815061851
40,第40章 橡胶及其...,2894962696
41,第41章 生皮（毛...,101159892
42,第42章 皮革制品...,2690441189
43,第43章 毛皮、人...,84709417
44,第44章 木及木制...,1341707933
45,第45章 软木及软...,3536868
46,第46章 稻草、秸...,99996094
47,第47章 木浆及其...,22526381
48,第48章 纸及纸板...,2336315345
49,第49章 书籍、报...,356564319
50,第50章 蚕丝,59038701
51,第51章 羊毛、动...,107531312
52,第52章 棉花,862773833
53,第53章 其他植物...,192641466
54,第54章 化学纤维...,2264751024
55,第55章 化学纤维...,1092070674
56,第56章 絮胎、毡...,612688026
57,第57章 地毯及纺...,355222469
58,第58章 特种机织...,466163876
59,第59章 浸渍、涂...,750188950
60,第60章 针织物及...,1920827384
61,第61章 针织或钩...,7561059881
62,第62章 非针织或...,5447135575
63,第63章 其他纺织...,2856750580
64,第64章 鞋靴、护...,3662557098
65,第65章 帽类及其...,476855772
66,第66章 雨伞、阳...,207632456
67,第67章 已加工羽...,713772609
68,第68章 石料、石...,853614370
69,第69章 陶瓷产品,1540328842
70,第70章 玻璃及其...,1895181367
71,第71章 天然或养...,4930630715
72,第72章 钢铁,6489822581
73,第73章 钢铁制品,7780783884
74,第74章 铜及其制...,882153919
75,第75章 镍及其制...,233168625
76,第76章 铝及其制...,3212343341
78,第78章 铅及其制...,8550320
79,第79章 锌及其制...,14915401
80,第80章 锡及其制...,36917748
81,第81章 其他贱金...,413769505
82,第82章 贱金属工...,1947608494
83,第83章 贱金属杂...,2043970567
84,第84章 核反应堆...,46355673381
85,第85章 电机、电...,83976512517
86,第86章 铁道及电...,2116911069
87,第87章 车辆及其...,19358305143
88,第88章 航空器、...,612365334
89,第89章 船舶及浮...,4675789606
90,第90章 光学、照...,6071847488
91,第91章 钟表及其...,445482731
92,第92章 乐器及其...,195942652
93,第93章 武器、弹...,20049767
94,第94章 家具；寝...,9146809749
95,第95章 玩具、游...,8323805260
96,第96章 杂项制品,2272391909
97,第97章 艺术品、...,151596285
98,第98章 特殊交易...,8217999286
99,跨境电商B2B简化申...,138833500
