商品编码,商品名称,美元
1,第1章 活动物,38720362
2,第2章 肉及食用...,103839398
3,第3章 鱼、甲壳...,862885228
4,第4章 乳品；蛋...,59272406
5,第5章 其他动物...,176494516
6,第6章 活树及其...,45914041
7,第7章 食用蔬菜...,1024282160
8,第8章 食用水果...,434104594
9,第9章 咖啡、茶...,314727297
10,第10章 谷物,88774688
11,第11章 制粉工业...,59820149
12,第12章 含油子仁...,264544301
13,第13章 虫胶；树...,198891138
14,第14章 编结用植...,24293751
15,动、植物或微生物油、...,429082074
16,第16章 肉、鱼、...,950381928
17,第17章 糖及糖食,271714122
18,第18章 可可及可...,29241157
19,第19章 谷物、粮...,235860850
20,第20章 蔬菜、水...,723458015
21,第21章 杂项食品,552229681
22,第22章 饮料、酒...,260496786
23,第23章 食品工业...,368742822
24,第24章 烟草、烟...,856801762
25,第25章 盐；硫磺...,291732722
26,第26章 矿砂、矿...,369999357
27,第27章 矿物燃料...,4765156870
28,第28章 无机化学...,2661596028
29,第29章 有机化学...,7212312129
30,第30章 药品,1059214197
31,第31章 肥料,732341355
32,第32章 鞣料浸膏...,879276286
33,第33章 精油及香...,680774700
34,第34章 肥皂、有...,654782652
35,第35章 蛋白类物...,413065957
36,第36章 炸药；烟...,145597270
37,第37章 照相及电...,125894727
38,第38章 杂项化学...,2476110003
39,第39章 塑料及其...,12253211917
40,第40章 橡胶及其...,2990136603
41,第41章 生皮（毛...,103874211
42,第42章 皮革制品...,3517616076
43,第43章 毛皮、人...,49300946
44,第44章 木及木制...,1419426161
45,第45章 软木及软...,3425903
46,第46章 稻草、秸...,106013289
47,第47章 木浆及其...,29943458
48,第48章 纸及纸板...,2580212019
49,第49章 书籍、报...,373154072
50,第50章 蚕丝,57353426
51,第51章 羊毛、动...,162383840
52,第52章 棉花,924755495
53,第53章 其他植物...,93350492
54,第54章 化学纤维...,2709285008
55,第55章 化学纤维...,1330736075
56,第56章 絮胎、毡...,710491386
57,第57章 地毯及纺...,381344916
58,第58章 特种机织...,572348878
59,第59章 浸渍、涂...,913118099
60,第60章 针织物及...,2385370969
61,第61章 针织或钩...,7209631087
62,第62章 非针织或...,5545214566
63,第63章 其他纺织...,2986102578
64,第64章 鞋靴、护...,4432867035
65,第65章 帽类及其...,491874709
66,第66章 雨伞、阳...,321379089
67,第67章 已加工羽...,928595312
68,第68章 石料、石...,1013347272
69,第69章 陶瓷产品,1804918911
70,第70章 玻璃及其...,2291985811
71,第71章 天然或养...,2761903052
72,第72章 钢铁,6051420395
73,第73章 钢铁制品,8674667949
74,第74章 铜及其制...,1605255017
75,第75章 镍及其制...,270941891
76,第76章 铝及其制...,3404242146
78,第78章 铅及其制...,8559754
79,第79章 锌及其制...,16730314
80,第80章 锡及其制...,55017197
81,第81章 其他贱金...,423495659
82,第82章 贱金属工...,2204233564
83,第83章 贱金属杂...,2465992056
84,第84章 核反应堆...,48333154997
85,第85章 电机、电...,74312585943
86,第86章 铁道及电...,1800282173
87,第87章 车辆及其...,19014570784
88,第88章 航空器、...,584899727
89,第89章 船舶及浮...,3870850159
90,第90章 光学、照...,5969380469
91,第91章 钟表及其...,409046280
92,第92章 乐器及其...,193955914
93,第93章 武器、弹...,23162155
94,第94章 家具；寝...,11383611145
95,第95章 玩具、游...,6268047569
96,第96章 杂项制品,2646923272
97,第97章 艺术品、...,38711951
98,第98章 特殊交易...,7462533926
99,跨境电商B2B简化申...,154527260
