商品编码,商品名称,美元
1,第1章 活动物,33825485
2,第2章 肉及食用...,69386552
3,第3章 鱼、甲壳...,1021836362
4,第4章 乳品；蛋...,42250940
5,第5章 其他动物...,241544965
6,第6章 活树及其...,29786105
7,第7章 食用蔬菜...,1005418810
8,第8章 食用水果...,245571966
9,第9章 咖啡、茶...,329471297
10,第10章 谷物,115033677
11,第11章 制粉工业...,73086471
12,第12章 含油子仁...,204345013
13,第13章 虫胶；树...,146185592
14,第14章 编结用植...,10697724
15,第15章 动、植物...,104060535
16,第16章 肉、鱼、...,806560073
17,第17章 糖及糖食,158532804
18,第18章 可可及可...,21686281
19,第19章 谷物、粮...,166124216
20,第20章 蔬菜、水...,663008158
21,第21章 杂项食品,344318654
22,第22章 饮料、酒...,194881386
23,第23章 食品工业...,242697673
24,第24章 烟草、烟...,118595994
25,第25章 盐；硫磺...,275806558
26,第26章 矿砂、矿...,132078477
27,第27章 矿物燃料...,3945935339
28,第28章 无机化学...,1449599317
29,第29章 有机化学...,5016530612
30,第30章 药品,831500644
31,第31章 肥料,553546945
32,第32章 鞣料浸膏...,679154235
33,第33章 精油及香...,471357219
34,第34章 肥皂、有...,368906189
35,第35章 蛋白类物...,279840877
36,第36章 炸药；烟...,110707896
37,第37章 照相及电...,99124333
38,第38章 杂项化学...,1528086463
39,第39章 塑料及其...,7056261346
40,第40章 橡胶及其...,2025832703
41,第41章 生皮（毛...,68617397
42,第42章 皮革制品...,2698868611
43,第43章 毛皮、人...,382509415
44,第44章 木及木制...,1168758506
45,第45章 软木及软...,2607131
46,第46章 稻草、秸...,143553360
47,第47章 木浆及其...,10670414
48,第48章 纸及纸板...,1835487973
49,第49章 书籍、报...,356920619
50,第50章 蚕丝,82186299
51,第51章 羊毛、动...,241536014
52,第52章 棉花,1147004143
53,第53章 其他植物...,76388992
54,第54章 化学纤维...,1860766402
55,第55章 化学纤维...,1048462848
56,第56章 絮胎、毡...,534663258
57,第57章 地毯及纺...,237311043
58,第58章 特种机织...,469407298
59,第59章 浸渍、涂...,697929037
60,第60章 针织物及...,1732505269
61,第61章 针织或钩...,6731567817
62,第62章 非针织或...,6426275517
63,第63章 其他纺织...,2347702480
64,第64章 鞋靴、护...,4334946955
65,第65章 帽类及其...,410458406
66,第66章 雨伞、阳...,208336149
67,第67章 已加工羽...,709638445
68,第68章 石料、石...,962250091
69,第69章 陶瓷产品,2084580864
70,第70章 玻璃及其...,1498264914
71,第71章 天然或养...,1896534613
72,第72章 钢铁,3305812178
73,第73章 钢铁制品,5772572833
74,第74章 铜及其制...,581988515
75,第75章 镍及其制...,40793233
76,第76章 铝及其制...,2222715193
78,第78章 铅及其制...,3867140
79,第79章 锌及其制...,37283593
80,第80章 锡及其制...,9424540
81,第81章 其他贱金...,308191281
82,第82章 贱金属工...,1459448339
83,第83章 贱金属杂...,1662043556
84,第84章 核反应堆...,36963068179
85,第85章 电机、电...,52638362965
86,第86章 铁道及电...,747239555
87,第87章 车辆及其...,6474619335
88,第88章 航空器、...,330529406
89,第89章 船舶及浮...,2489139033
90,第90章 光学、照...,6267539767
91,第91章 钟表及其...,426901972
92,第92章 乐器及其...,148909228
93,第93章 武器、弹...,12430887
94,第94章 家具；寝...,8415808860
95,第95章 玩具、游...,5598118052
96,第96章 杂项制品,1469130373
97,第97章 艺术品、...,72508866
98,第98章 特殊交易...,1387376863
