商品编码,商品名称,美元
1,第1章 活动物,15264363
2,第2章 肉及食用...,70986267
3,第3章 鱼、甲壳...,1215535525
4,第4章 乳品；蛋...,65265839
5,第5章 其他动物...,212607494
6,第6章 活树及其...,63020162
7,第7章 食用蔬菜...,781900889
8,第8章 食用水果...,506546356
9,第9章 咖啡、茶...,395718824
10,第10章 谷物,66779569
11,第11章 制粉工业...,60128729
12,第12章 含油子仁...,367208686
13,第13章 虫胶；树...,252397107
14,第14章 编结用植...,26607184
15,动、植物或微生物油、...,297335074
16,第16章 肉、鱼、...,1310927020
17,第17章 糖及糖食,204117657
18,第18章 可可及可...,43389703
19,第19章 谷物、粮...,226139647
20,第20章 蔬菜、水...,975829018
21,第21章 杂项食品,562344950
22,第22章 饮料、酒...,125924391
23,第23章 食品工业...,394128109
24,第24章 烟草、烟...,574284745
25,第25章 盐；硫磺...,379593109
26,第26章 矿砂、矿...,565746358
27,第27章 矿物燃料...,3725695197
28,第28章 无机化学...,2702859644
29,第29章 有机化学...,9509109753
30,第30章 药品,1842423778
31,第31章 肥料,639734803
32,第32章 鞣料浸膏...,1105449901
33,第33章 精油及香...,634544007
34,第34章 肥皂、有...,599925616
35,第35章 蛋白类物...,493231993
36,第36章 炸药；烟...,82083687
37,第37章 照相及电...,140900215
38,第38章 杂项化学...,5820278278
39,第39章 塑料及其...,13063436366
40,第40章 橡胶及其...,2814762785
41,第41章 生皮（毛...,97728986
42,第42章 皮革制品...,3254234085
43,第43章 毛皮、人...,108575452
44,第44章 木及木制...,1903473435
45,第45章 软木及软...,4636439
46,第46章 稻草、秸...,234361218
47,第47章 木浆及其...,20347020
48,第48章 纸及纸板...,2480989225
49,第49章 书籍、报...,385841938
50,第50章 蚕丝,93428296
51,第51章 羊毛、动...,245284741
52,第52章 棉花,1584025755
53,第53章 其他植物...,197751305
54,第54章 化学纤维...,3393030005
55,第55章 化学纤维...,1659604282
56,第56章 絮胎、毡...,805651498
57,第57章 地毯及纺...,354059300
58,第58章 特种机织...,684786504
59,第59章 浸渍、涂...,1104531039
60,第60章 针织物及...,2799930739
61,第61章 针织或钩...,8213117487
62,第62章 非针织或...,6652826261
63,第63章 其他纺织...,3895826917
64,第64章 鞋靴、护...,6244393050
65,第65章 帽类及其...,591570186
66,第66章 雨伞、阳...,394040046
67,第67章 已加工羽...,1205166840
68,第68章 石料、石...,1362873997
69,第69章 陶瓷产品,2866725675
70,第70章 玻璃及其...,2331731209
71,第71章 天然或养...,2164847040
72,第72章 钢铁,5349225831
73,第73章 钢铁制品,9655492133
74,第74章 铜及其制...,994320381
75,第75章 镍及其制...,51961021
76,第76章 铝及其制...,3942660579
78,第78章 铅及其制...,42402545
79,第79章 锌及其制...,52963545
80,第80章 锡及其制...,34722043
81,第81章 其他贱金...,615323550
82,第82章 贱金属工...,2376040363
83,第83章 贱金属杂...,2958574739
84,第84章 核反应堆...,50861864726
85,第85章 电机、电...,84971556664
86,第86章 铁道及电...,2231703782
87,第87章 车辆及其...,12868228089
88,第88章 航空器、...,552031457
89,第89章 船舶及浮...,2506699454
90,第90章 光学、照...,6129288666
91,第91章 钟表及其...,460786658
92,第92章 乐器及其...,213200872
93,第93章 武器、弹...,29414312
94,第94章 家具；寝...,13187334525
95,第95章 玩具、游...,7801400039
96,第96章 杂项制品,2504687948
97,第97章 艺术品、...,135949351
98,第98章 特殊交易...,3019510257
99,跨境电商B2B简化申...,399178896
