商品编码,商品名称,美元
1,第1章 活动物,42669773
2,第2章 肉及食用...,84367708
3,第3章 鱼、甲壳...,815930190
4,第4章 乳品；蛋...,63993199
5,第5章 其他动物...,124760734
6,第6章 活树及其...,47193293
7,第7章 食用蔬菜...,957761542
8,第8章 食用水果...,554301396
9,第9章 咖啡、茶...,318169931
10,第10章 谷物,106736399
11,第11章 制粉工业...,67923691
12,第12章 含油子仁...,210263206
13,第13章 虫胶；树...,179245658
14,第14章 编结用植...,20987992
15,动、植物或微生物油、...,318801822
16,第16章 肉、鱼、...,917590921
17,第17章 糖及糖食,271273856
18,第18章 可可及可...,49970314
19,第19章 谷物、粮...,224485920
20,第20章 蔬菜、水...,783055757
21,第21章 杂项食品,593041614
22,第22章 饮料、酒...,284083683
23,第23章 食品工业...,317424779
24,第24章 烟草、烟...,796352813
25,第25章 盐；硫磺...,269426830
26,第26章 矿砂、矿...,364263587
27,第27章 矿物燃料...,5420113061
28,第28章 无机化学...,2619423435
29,第29章 有机化学...,6400007404
30,第30章 药品,991391316
31,第31章 肥料,1082577195
32,第32章 鞣料浸膏...,812915932
33,第33章 精油及香...,715821755
34,第34章 肥皂、有...,652070031
35,第35章 蛋白类物...,390412572
36,第36章 炸药；烟...,49634701
37,第37章 照相及电...,108389548
38,第38章 杂项化学...,2783459454
39,第39章 塑料及其...,11183417072
40,第40章 橡胶及其...,2882651621
41,第41章 生皮（毛...,69940002
42,第42章 皮革制品...,3192749393
43,第43章 毛皮、人...,150241018
44,第44章 木及木制...,1313379148
45,第45章 软木及软...,4632701
46,第46章 稻草、秸...,123261298
47,第47章 木浆及其...,22035239
48,第48章 纸及纸板...,2491772710
49,第49章 书籍、报...,373976028
50,第50章 蚕丝,67258801
51,第51章 羊毛、动...,163892905
52,第52章 棉花,912849205
53,第53章 其他植物...,176511715
54,第54章 化学纤维...,2434059459
55,第55章 化学纤维...,1087417472
56,第56章 絮胎、毡...,637516888
57,第57章 地毯及纺...,345769780
58,第58章 特种机织...,467116320
59,第59章 浸渍、涂...,765205325
60,第60章 针织物及...,1896269788
61,第61章 针织或钩...,7886097491
62,第62章 非针织或...,6111077300
63,第63章 其他纺织...,3002038875
64,第64章 鞋靴、护...,4197907508
65,第65章 帽类及其...,494521345
66,第66章 雨伞、阳...,225851389
67,第67章 已加工羽...,806184190
68,第68章 石料、石...,970605767
69,第69章 陶瓷产品,2185908817
70,第70章 玻璃及其...,2109867231
71,第71章 天然或养...,2817703246
72,第72章 钢铁,5332277034
73,第73章 钢铁制品,7946163271
74,第74章 铜及其制...,807374149
75,第75章 镍及其制...,137656333
76,第76章 铝及其制...,2875283155
78,第78章 铅及其制...,84363055
79,第79章 锌及其制...,12337829
80,第80章 锡及其制...,22424169
81,第81章 其他贱金...,402655210
82,第82章 贱金属工...,2014239343
83,第83章 贱金属杂...,2225508859
84,第84章 核反应堆...,43957354227
85,第85章 电机、电...,85470291416
86,第86章 铁道及电...,1019734928
87,第87章 车辆及其...,17035510360
88,第88章 航空器、...,753302753
89,第89章 船舶及浮...,2223411659
90,第90章 光学、照...,6182088178
91,第91章 钟表及其...,429300442
92,第92章 乐器及其...,213517394
93,第93章 武器、弹...,20075391
94,第94章 家具；寝...,10325935396
95,第95章 玩具、游...,8946438068
96,第96章 杂项制品,2386171209
97,第97章 艺术品、...,87411856
98,第98章 特殊交易...,5610525847
99,跨境电商B2B简化申...,228345113
