商品编码,商品名称,美元
1,第1章 活动物,39885690
2,第2章 肉及食用...,110435634
3,第3章 鱼、甲壳...,843945553
4,第4章 乳品；蛋...,63015049
5,第5章 其他动物...,131586163
6,第6章 活树及其...,48614655
7,第7章 食用蔬菜...,1025161696
8,第8章 食用水果...,621478049
9,第9章 咖啡、茶...,266851827
10,第10章 谷物,54057510
11,第11章 制粉工业...,81511589
12,第12章 含油子仁...,214168021
13,第13章 虫胶；树...,160304818
14,第14章 编结用植...,21942421
15,动、植物或微生物油、...,334074852
16,第16章 肉、鱼、...,925799289
17,第17章 糖及糖食,272656405
18,第18章 可可及可...,62843380
19,第19章 谷物、粮...,250308348
20,第20章 蔬菜、水...,742136683
21,第21章 杂项食品,506881288
22,第22章 饮料、酒...,291544966
23,第23章 食品工业...,347593671
24,第24章 烟草、烟...,726813110
25,第25章 盐；硫磺...,269587099
26,第26章 矿砂、矿...,356854747
27,第27章 矿物燃料...,4513840959
28,第28章 无机化学...,2124133971
29,第29章 有机化学...,6512050233
30,第30章 药品,943907668
31,第31章 肥料,933769070
32,第32章 鞣料浸膏...,806279029
33,第33章 精油及香...,743447702
34,第34章 肥皂、有...,673399410
35,第35章 蛋白类物...,378459950
36,第36章 炸药；烟...,119476755
37,第37章 照相及电...,105569258
38,第38章 杂项化学...,2243839746
39,第39章 塑料及其...,10809378210
40,第40章 橡胶及其...,2894782260
41,第41章 生皮（毛...,101159892
42,第42章 皮革制品...,2689253733
43,第43章 毛皮、人...,84709417
44,第44章 木及木制...,1341259241
45,第45章 软木及软...,3536868
46,第46章 稻草、秸...,99996094
47,第47章 木浆及其...,22526381
48,第48章 纸及纸板...,2336139911
49,第49章 书籍、报...,356568315
50,第50章 蚕丝,59038701
51,第51章 羊毛、动...,107530976
52,第52章 棉花,862100411
53,第53章 其他植物...,192651703
54,第54章 化学纤维...,2264812072
55,第55章 化学纤维...,1092102746
56,第56章 絮胎、毡...,612521489
57,第57章 地毯及纺...,355224824
58,第58章 特种机织...,466129202
59,第59章 浸渍、涂...,750111090
60,第60章 针织物及...,1921082814
61,第61章 针织或钩...,7560928541
62,第62章 非针织或...,5446245454
63,第63章 其他纺织...,2855278069
64,第64章 鞋靴、护...,3661413961
65,第65章 帽类及其...,476817339
66,第66章 雨伞、阳...,207480626
67,第67章 已加工羽...,713772609
68,第68章 石料、石...,852801835
69,第69章 陶瓷产品,1540108745
70,第70章 玻璃及其...,1894674872
71,第71章 天然或养...,4930337385
72,第72章 钢铁,6458570360
73,第73章 钢铁制品,7768864769
74,第74章 铜及其制...,868501789
75,第75章 镍及其制...,233608999
76,第76章 铝及其制...,3212132730
78,第78章 铅及其制...,8498720
79,第79章 锌及其制...,14911894
80,第80章 锡及其制...,36917748
81,第81章 其他贱金...,413760551
82,第82章 贱金属工...,1946898552
83,第83章 贱金属杂...,2043535866
84,第84章 核反应堆...,46064369504
85,第85章 电机、电...,84226818785
86,第86章 铁道及电...,2113502349
87,第87章 车辆及其...,19363401258
88,第88章 航空器、...,612361900
89,第89章 船舶及浮...,4675789606
90,第90章 光学、照...,6064952564
91,第91章 钟表及其...,445507752
92,第92章 乐器及其...,195940809
93,第93章 武器、弹...,20049767
94,第94章 家具；寝...,9145812442
95,第95章 玩具、游...,8323398409
96,第96章 杂项制品,2271038530
97,第97章 艺术品、...,151609600
98,第98章 特殊交易...,8218002578
99,跨境电商B2B简化申...,138833500
