Commodity code,Commodity,US dollar
1,Live animals,41642086.0
2,Meat and edible meat offal,90980831.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1106011906.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",47367716.0
5,"roducts of animal origin,not elsewhere specified or included",176711207.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",23774356.0
7,Edible vegetables and certain roots and tubers,745623517.0
8,Edible fruit and nuts; peel of citrus fruit or melons,208916262.0
9,"Coffee, tea, maté and spices",204212093.0
10,Cereals,14692352.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,49658930.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",256016165.0
13,"Lac; gums, resins and other vegetable saps and extracts",113145480.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,11576832.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,58912333.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",706661559.0
17,Sugars and sugar confectionery,138818007.0
18,Cocoa and cocoa preparations,32407332.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",122521229.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",643469665.0
21,Miscellaneous edible preparations,246080747.0
22,"Beverages, spirits and vinegar",200357385.0
23,Residues and waste from the food industries; prepared animal fodder,259324478.0
24,Tobacco and manufactured tobacco substitutes,139815017.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",334496691.0
26,"Ores, slag and ash",22447321.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2066148176.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",1247315523.0
29,Organic chemicals,3969872701.0
30,Pharmaceutical products,601189499.0
31,Fertilisers,1041514251.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,585430177.0
33,Essential oils and resinoids; perfumery,361140968.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",269612700.0
35,Albuminoidal substances; modified starches;,237639057.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,119257606.0
37,Photographic or cinematographic goods,101444174.0
38,Miscellaneous chemical products,1214736394.0
39,Plastics and articles thereof,5699394019.0
40,Rubber and articles thereof,1896429227.0
41,Raw hides and skins (other than furskins) and leather,60784566.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",2978469204.0
43,Furskins and artificial fur; manufactures thereof,275741664.0
44,Wood and articles of wood; wood charcoal,1358744300.0
45,Cork and articles of cork,2387744.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",128948886.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,13161384.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",1575609530.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",302331676.0
50,ilk,112972679.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",238866534.0
52,Cotton,1458623830.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,128054371.0
54,Man-made filaments; strip and the like of man-made textile materials,1494691423.0
55,Man-made staple fibres,1209116437.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",439534223.0
57,Carpets and other textile floor coverings,238209660.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,474746668.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",664243414.0
60,Knitted or crocheted fabrics,1452612759.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",6270312771.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",6114998082.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,2272212775.0
64,"Footwear, gaiters and the like; parts of such articles",4537054311.0
65,Headgear and parts thereof,367118468.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",283420877.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,544753302.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1111358744.0
69,Geramic products,1977991901.0
70,Glass and glassware,1354539745.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",1667378960.0
72,Iron and steel,4182272568.0
73,Articles of iron or steel,5333487747.0
74,Copper and articles thereof,540986580.0
75,Nickel and articles thereof,112194655.0
76,Aluminium and articles thereof,2069427579.0
78,Lead and articles thereof,14711610.0
79,Zinc and articles thereof,34157606.0
80,Tin and articles thereof,3698545.0
81,Other base metals; cermets; articles thereof,244000384.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1266302547.0
83,Miscellaneous articles of base metal,1586014413.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",30995519604.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",47056452421.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",1139071372.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",5571334715.0
88,"Aircraft, spacecraft, and parts thereof",323615707.0
89,"Ships, boats and floating structures",2410475040.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",6096840797.0
91,Clocks and watches and parts thereof,456780532.0
92,Musical instruments; parts and accessories of such articles,136234265.0
93,Arms and ammunition; parts and accessories thereof,14138260.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",8579214795.0
95,"Toys, games and sports requisites;parts and accessories thereof",2714980908.0
96,Miscellaneous manufactured articles,1328801235.0
97,"Works of art, collectors' pieces and antiques",38840275.0
98,Commodities not classified accroding to kind,34807108.0
