商品编码,商品名称,美元
1,第1章 活动物,35476918
2,第2章 肉及食用...,96026681
3,第3章 鱼、甲壳...,784037651
4,第4章 乳品；蛋...,61997876
5,第5章 其他动物...,159266016
6,第6章 活树及其...,55476785
7,第7章 食用蔬菜...,1076044527
8,第8章 食用水果...,501791620
9,第9章 咖啡、茶...,308579851
10,第10章 谷物,80783108
11,第11章 制粉工业...,66411271
12,第12章 含油子仁...,363985639
13,第13章 虫胶；树...,178237532
14,第14章 编结用植...,29693823
15,动、植物或微生物油、...,250272163
16,第16章 肉、鱼、...,869459869
17,第17章 糖及糖食,253713909
18,第18章 可可及可...,29508747
19,第19章 谷物、粮...,233067602
20,第20章 蔬菜、水...,754342038
21,第21章 杂项食品,507625090
22,第22章 饮料、酒...,269354447
23,第23章 食品工业...,415795245
24,第24章 烟草、烟...,658468345
25,第25章 盐；硫磺...,296785634
26,第26章 矿砂、矿...,363254202
27,第27章 矿物燃料...,5456179161
28,第28章 无机化学...,2472857416
29,第29章 有机化学...,7770113074
30,第30章 药品,1079206190
31,第31章 肥料,361307847
32,第32章 鞣料浸膏...,981823020
33,第33章 精油及香...,566812334
34,第34章 肥皂、有...,650831619
35,第35章 蛋白类物...,433084315
36,第36章 炸药；烟...,44814540
37,第37章 照相及电...,118118628
38,第38章 杂项化学...,2636047966
39,第39章 塑料及其...,12119667993
40,第40章 橡胶及其...,2966443011
41,第41章 生皮（毛...,92836731
42,第42章 皮革制品...,2856967710
43,第43章 毛皮、人...,21995174
44,第44章 木及木制...,1191093613
45,第45章 软木及软...,3894475
46,第46章 稻草、秸...,127713616
47,第47章 木浆及其...,25981272
48,第48章 纸及纸板...,2559252017
49,第49章 书籍、报...,297274791
50,第50章 蚕丝,52651085
51,第51章 羊毛、动...,162016366
52,第52章 棉花,859295380
53,第53章 其他植物...,86093653
54,第54章 化学纤维...,2064881651
55,第55章 化学纤维...,1025624639
56,第56章 絮胎、毡...,678155836
57,第57章 地毯及纺...,351396545
58,第58章 特种机织...,437324579
59,第59章 浸渍、涂...,774391220
60,第60章 针织物及...,1540727992
61,第61章 针织或钩...,5429330153
62,第62章 非针织或...,4513044261
63,第63章 其他纺织...,2653551097
64,第64章 鞋靴、护...,3183831651
65,第65章 帽类及其...,409537486
66,第66章 雨伞、阳...,307973028
67,第67章 已加工羽...,804269331
68,第68章 石料、石...,961826213
69,第69章 陶瓷产品,1665208004
70,第70章 玻璃及其...,2013655434
71,第71章 天然或养...,3181400442
72,第72章 钢铁,6670013420
73,第73章 钢铁制品,8058531322
74,第74章 铜及其制...,919170066
75,第75章 镍及其制...,181424645
76,第76章 铝及其制...,2904765590
78,第78章 铅及其制...,14861517
79,第79章 锌及其制...,12655357
80,第80章 锡及其制...,45116277
81,第81章 其他贱金...,482576175
82,第82章 贱金属工...,1887834437
83,第83章 贱金属杂...,1844152261
84,第84章 核反应堆...,45817807592
85,第85章 电机、电...,72608308570
86,第86章 铁道及电...,1043655719
87,第87章 车辆及其...,16855142991
88,第88章 航空器、...,780760406
89,第89章 船舶及浮...,3213239925
90,第90章 光学、照...,5770781713
91,第91章 钟表及其...,405788298
92,第92章 乐器及其...,187587172
93,第93章 武器、弹...,9776555
94,第94章 家具；寝...,9310828086
95,第95章 玩具、游...,5286923399
96,第96章 杂项制品,2216650465
97,第97章 艺术品、...,81464819
98,第98章 特殊交易...,5239214932
99,跨境电商B2B简化申...,32910887
