Commodity code,Commodity,US dollar
1,Live animals,21458572.0
2,Meat and edible meat offal,47271057.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",531210933.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",40129269.0
5,"roducts of animal origin,not elsewhere specified or included",131609655.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",27306389.0
7,Edible vegetables and certain roots and tubers,460620474.0
8,Edible fruit and nuts; peel of citrus fruit or melons,242599052.0
9,"Coffee, tea, maté and spices",172758285.0
10,Cereals,53523794.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,50208667.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",152180834.0
13,"Lac; gums, resins and other vegetable saps and extracts",100878213.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,6002921.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,54188666.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",363989104.0
17,Sugars and sugar confectionery,98143021.0
18,Cocoa and cocoa preparations,19883108.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",117899802.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",408009799.0
21,Miscellaneous edible preparations,206360517.0
22,"Beverages, spirits and vinegar",121943330.0
23,Residues and waste from the food industries; prepared animal fodder,163434925.0
24,Tobacco and manufactured tobacco substitutes,35960600.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",189808657.0
26,"Ores, slag and ash",83261903.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2883433645.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",1100767021.0
29,Organic chemicals,3883771541.0
30,Pharmaceutical products,549160698.0
31,Fertilisers,380280074.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,457603429.0
33,Essential oils and resinoids; perfumery,321635529.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",226619419.0
35,Albuminoidal substances; modified starches;,172707403.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,61255758.0
37,Photographic or cinematographic goods,72865166.0
38,Miscellaneous chemical products,1068754203.0
39,Plastics and articles thereof,4319160617.0
40,Rubber and articles thereof,1221699509.0
41,Raw hides and skins (other than furskins) and leather,30815038.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",1337835670.0
43,Furskins and artificial fur; manufactures thereof,69358038.0
44,Wood and articles of wood; wood charcoal,636980904.0
45,Cork and articles of cork,1257139.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",96543035.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,11453710.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",1177115563.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",176674680.0
50,ilk,59600736.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",164085593.0
52,Cotton,713095842.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,85175373.0
54,Man-made filaments; strip and the like of man-made textile materials,1153543431.0
55,Man-made staple fibres,672436650.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",309502321.0
57,Carpets and other textile floor coverings,139876070.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,228677416.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",423220444.0
60,Knitted or crocheted fabrics,747306256.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",3218915128.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",3349833260.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,1407274732.0
64,"Footwear, gaiters and the like; parts of such articles",2312228024.0
65,Headgear and parts thereof,273534664.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",168879471.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,396901878.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",574660247.0
69,Geramic products,1257772273.0
70,Glass and glassware,930747515.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",723485823.0
72,Iron and steel,2686127964.0
73,Articles of iron or steel,3604076993.0
74,Copper and articles thereof,472428922.0
75,Nickel and articles thereof,24877152.0
76,Aluminium and articles thereof,1456906519.0
78,Lead and articles thereof,3283130.0
79,Zinc and articles thereof,10193467.0
80,Tin and articles thereof,5065475.0
81,Other base metals; cermets; articles thereof,222054815.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",830434046.0
83,Miscellaneous articles of base metal,902304677.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",25581269477.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",36703111229.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",604947440.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",4121681582.0
88,"Aircraft, spacecraft, and parts thereof",239816002.0
89,"Ships, boats and floating structures",997961955.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",4370012663.0
91,Clocks and watches and parts thereof,194990549.0
92,Musical instruments; parts and accessories of such articles,88041966.0
93,Arms and ammunition; parts and accessories thereof,9782766.0
