Commodity code,Commodity,US dollar
1,Live animals,44543223.0
2,Meat and edible meat offal,76472914.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1101849777.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",44830209.0
5,"roducts of animal origin,not elsewhere specified or included",262077247.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",32810189.0
7,Edible vegetables and certain roots and tubers,864247182.0
8,Edible fruit and nuts; peel of citrus fruit or melons,191787133.0
9,"Coffee, tea, maté and spices",366625751.0
10,Cereals,134693310.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,65530302.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",224401494.0
13,"Lac; gums, resins and other vegetable saps and extracts",153905881.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,11609033.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,97477964.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",862744295.0
17,Sugars and sugar confectionery,151298608.0
18,Cocoa and cocoa preparations,26431504.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",178517273.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",668530738.0
21,Miscellaneous edible preparations,350774696.0
22,"Beverages, spirits and vinegar",201287639.0
23,Residues and waste from the food industries; prepared animal fodder,242245605.0
24,Tobacco and manufactured tobacco substitutes,153735169.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",271942287.0
26,"Ores, slag and ash",186621578.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",3442185909.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",1443125235.0
29,Organic chemicals,5325518609.0
30,Pharmaceutical products,854389832.0
31,Fertilisers,702367620.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,751938726.0
33,Essential oils and resinoids; perfumery,504889754.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",407630796.0
35,Albuminoidal substances; modified starches;,280243431.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,100332703.0
37,Photographic or cinematographic goods,99062647.0
38,Miscellaneous chemical products,1639258828.0
39,Plastics and articles thereof,7576597373.0
40,Rubber and articles thereof,1988095628.0
41,Raw hides and skins (other than furskins) and leather,66132255.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",2822615506.0
43,Furskins and artificial fur; manufactures thereof,276216777.0
44,Wood and articles of wood; wood charcoal,1244333642.0
45,Cork and articles of cork,2144440.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",143334474.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,11377927.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",1896151830.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",350990106.0
50,ilk,85357857.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",272628751.0
52,Cotton,1421329794.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,111733925.0
54,Man-made filaments; strip and the like of man-made textile materials,2146099025.0
55,Man-made staple fibres,1232781505.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",568720773.0
57,Carpets and other textile floor coverings,263847973.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,516841499.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",797392079.0
60,Knitted or crocheted fabrics,1895422167.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",5892212102.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",5299968976.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,2526293637.0
64,"Footwear, gaiters and the like; parts of such articles",4050211449.0
65,Headgear and parts thereof,390285095.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",252764313.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,658172732.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1055249760.0
69,Geramic products,2018420621.0
70,Glass and glassware,1548207509.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",1710293265.0
72,Iron and steel,3547604889.0
73,Articles of iron or steel,6232717425.0
74,Copper and articles thereof,639864783.0
75,Nickel and articles thereof,49497245.0
76,Aluminium and articles thereof,2420634138.0
78,Lead and articles thereof,3916539.0
79,Zinc and articles thereof,18387147.0
80,Tin and articles thereof,10508372.0
81,Other base metals; cermets; articles thereof,306033680.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1601610365.0
83,Miscellaneous articles of base metal,1750536061.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",36475954682.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",54488313021.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",940005932.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",6638581251.0
88,"Aircraft, spacecraft, and parts thereof",303539615.0
89,"Ships, boats and floating structures",1941613899.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",6257491819.0
91,Clocks and watches and parts thereof,435178360.0
92,Musical instruments; parts and accessories of such articles,149757179.0
93,Arms and ammunition; parts and accessories thereof,13675964.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",8782181229.0
95,"Toys, games and sports requisites;parts and accessories thereof",4320950886.0
96,Miscellaneous manufactured articles,1703372577.0
97,"Works of art, collectors' pieces and antiques",61284742.0
98,Commodities not classified accroding to kind,1214386402.0
