Commodity code,Commodity,US dollar
1,Live animals,62104375.0
2,Meat and edible meat offal,76892597.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1110491558.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",46212980.0
5,"roducts of animal origin,not elsewhere specified or included",135094766.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",27315493.0
7,Edible vegetables and certain roots and tubers,884198669.0
8,Edible fruit and nuts; peel of citrus fruit or melons,509739751.0
9,"Coffee, tea, maté and spices",230255545.0
10,Cereals,48649593.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,44066449.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",181151370.0
13,"Lac; gums, resins and other vegetable saps and extracts",90554247.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,7300940.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,48711267.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",650808820.0
17,Sugars and sugar confectionery,144826710.0
18,Cocoa and cocoa preparations,39619006.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",134303351.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",590212656.0
21,Miscellaneous edible preparations,262040860.0
22,"Beverages, spirits and vinegar",174894371.0
23,Residues and waste from the food industries; prepared animal fodder,241962104.0
24,Tobacco and manufactured tobacco substitutes,76009237.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",251622725.0
26,"Ores, slag and ash",28987566.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2536650060.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",988458194.0
29,Organic chemicals,3111254928.0
30,Pharmaceutical products,540881083.0
31,Fertilisers,496244064.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,479718743.0
33,Essential oils and resinoids; perfumery,414554689.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",280657192.0
35,Albuminoidal substances; modified starches;,212563681.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,38436353.0
37,Photographic or cinematographic goods,80242302.0
38,Miscellaneous chemical products,947501629.0
39,Plastics and articles thereof,5163229379.0
40,Rubber and articles thereof,1518862501.0
41,Raw hides and skins (other than furskins) and leather,48722502.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",2286089051.0
43,Furskins and artificial fur; manufactures thereof,345906907.0
44,Wood and articles of wood; wood charcoal,1108405925.0
45,Cork and articles of cork,1692682.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",120812329.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,7853819.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",1588908985.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",357901159.0
50,ilk,80603881.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",129222499.0
52,Cotton,1159356804.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,71954907.0
54,Man-made filaments; strip and the like of man-made textile materials,1037709054.0
55,Man-made staple fibres,785457402.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",371541434.0
57,Carpets and other textile floor coverings,220376496.0
