商品编码,商品名称,美元
1,第1章 活动物,76411653
2,第2章 肉及食用...,112655789
3,第3章 鱼、甲壳...,984609916
4,第4章 乳品；蛋...,64775586
5,第5章 其他动物...,135579926
6,第6章 活树及其...,58104476
7,第7章 食用蔬菜...,1031568107
8,第8章 食用水果...,812807198
9,第9章 咖啡、茶...,309993072
10,第10章 谷物,132987224
11,第11章 制粉工业...,67576617
12,第12章 含油子仁...,393724807
13,第13章 虫胶；树...,172967669
14,第14章 编结用植...,29567895
15,动、植物或微生物油、...,401397972
16,第16章 肉、鱼、...,899890852
17,第17章 糖及糖食,273627170
18,第18章 可可及可...,48121440
19,第19章 谷物、粮...,252692002
20,第20章 蔬菜、水...,814238402
21,第21章 杂项食品,552346958
22,第22章 饮料、酒...,308219060
23,第23章 食品工业...,335693792
24,第24章 烟草、烟...,954761651
25,第25章 盐；硫磺...,276632963
26,第26章 矿砂、矿...,260381043
27,第27章 矿物燃料...,4834903406
28,第28章 无机化学...,2454002843
29,第29章 有机化学...,6643930517
30,第30章 药品,1007207341
31,第31章 肥料,690843013
32,第32章 鞣料浸膏...,829601721
33,第33章 精油及香...,624133164
34,第34章 肥皂、有...,628379074
35,第35章 蛋白类物...,385718830
36,第36章 炸药；烟...,78861527
37,第37章 照相及电...,115977668
38,第38章 杂项化学...,2431157611
39,第39章 塑料及其...,12257487155
40,第40章 橡胶及其...,2877696809
41,第41章 生皮（毛...,77928719
42,第42章 皮革制品...,3667778015
43,第43章 毛皮、人...,122895276
44,第44章 木及木制...,1421770075
45,第45章 软木及软...,4822916
46,第46章 稻草、秸...,144666069
47,第47章 木浆及其...,25513781
48,第48章 纸及纸板...,2624085451
49,第49章 书籍、报...,367392477
50,第50章 蚕丝,58027318
51,第51章 羊毛、动...,116959577
52,第52章 棉花,886078170
53,第53章 其他植物...,242873781
54,第54章 化学纤维...,2281626239
55,第55章 化学纤维...,1066017027
56,第56章 絮胎、毡...,673451827
57,第57章 地毯及纺...,371921295
58,第58章 特种机织...,537973643
59,第59章 浸渍、涂...,802532020
60,第60章 针织物及...,1648422764
61,第61章 针织或钩...,7181803827
62,第62章 非针织或...,6340426927
63,第63章 其他纺织...,2820359065
64,第64章 鞋靴、护...,5117352039
65,第65章 帽类及其...,511469462
66,第66章 雨伞、阳...,289944252
67,第67章 已加工羽...,1066750058
68,第68章 石料、石...,1152273596
69,第69章 陶瓷产品,2717856223
70,第70章 玻璃及其...,2305040114
71,第71章 天然或养...,3152141122
72,第72章 钢铁,5133071410
73,第73章 钢铁制品,8649191319
74,第74章 铜及其制...,713794006
75,第75章 镍及其制...,187765216
76,第76章 铝及其制...,3060631277
78,第78章 铅及其制...,40940762
79,第79章 锌及其制...,21321130
80,第80章 锡及其制...,25849811
81,第81章 其他贱金...,427846692
82,第82章 贱金属工...,2274104457
83,第83章 贱金属杂...,2589406863
84,第84章 核反应堆...,45248728758
85,第85章 电机、电...,80954389264
86,第86章 铁道及电...,1091559269
87,第87章 车辆及其...,16562874579
88,第88章 航空器、...,650583476
89,第89章 船舶及浮...,3281473199
90,第90章 光学、照...,6483996454
91,第91章 钟表及其...,505889854
92,第92章 乐器及其...,202831069
93,第93章 武器、弹...,16231358
94,第94章 家具；寝...,12474225520
95,第95章 玩具、游...,6368335289
96,第96章 杂项制品,2574135209
97,第97章 艺术品、...,113260573
98,第98章 特殊交易...,8484178480
99,跨境电商B2B简化申...,62343126
