Commodity code,Commodity,US dollar
1,Live animals,46727409.0
2,Meat and edible meat offal,72000944.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1060479259.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",46544860.0
5,"roducts of animal origin,not elsewhere specified or included",149806626.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",26386030.0
7,Edible vegetables and certain roots and tubers,758874338.0
8,Edible fruit and nuts; peel of citrus fruit or melons,293309389.0
9,"Coffee, tea, maté and spices",238063811.0
10,Cereals,34523183.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,49477150.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",227034305.0
13,"Lac; gums, resins and other vegetable saps and extracts",114766013.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,11128409.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,54298407.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",610237684.0
17,Sugars and sugar confectionery,141523284.0
18,Cocoa and cocoa preparations,32187101.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",122735600.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",575788164.0
21,Miscellaneous edible preparations,244680456.0
22,"Beverages, spirits and vinegar",191617028.0
23,Residues and waste from the food industries; prepared animal fodder,214913884.0
24,Tobacco and manufactured tobacco substitutes,139795245.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",265555863.0
26,"Ores, slag and ash",23298082.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1840930967.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",1010314154.0
29,Organic chemicals,3580848066.0
30,Pharmaceutical products,573616494.0
31,Fertilisers,466200940.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,523754555.0
33,Essential oils and resinoids; perfumery,319786256.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",263371482.0
35,Albuminoidal substances; modified starches;,209969767.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,81924106.0
