Commodity code,Commodity,US dollar
1,Live animals,8131688.0
2,Meat and edible meat offal,83279434.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1365690376.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",48027651.0
5,"roducts of animal origin,not elsewhere specified or included",177763258.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",24285531.0
7,Edible vegetables and certain roots and tubers,767132825.0
8,Edible fruit and nuts; peel of citrus fruit or melons,427406554.0
9,"Coffee, tea, maté and spices",203566026.0
10,Cereals,24727975.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,53893053.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",352294516.0
13,"Lac; gums, resins and other vegetable saps and extracts",118691297.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,10520074.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,58723992.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",727133954.0
17,Sugars and sugar confectionery,131018820.0
18,Cocoa and cocoa preparations,55287889.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",146203710.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",679945904.0
21,Miscellaneous edible preparations,223685934.0
22,"Beverages, spirits and vinegar",91002949.0
23,Residues and waste from the food industries; prepared animal fodder,256954670.0
24,Tobacco and manufactured tobacco substitutes,40808282.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",337443049.0
26,"Ores, slag and ash",30499199.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2252924131.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",1204664397.0
29,Organic chemicals,3955416594.0
30,Pharmaceutical products,616067964.0
31,Fertilisers,771957173.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,570146649.0
33,Essential oils and resinoids; perfumery,396674756.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",320933019.0
35,Albuminoidal substances; modified starches;,240966419.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,70459973.0
37,Photographic or cinematographic goods,106593757.0
38,Miscellaneous chemical products,1263805638.0
39,Plastics and articles thereof,6012548028.0
40,Rubber and articles thereof,1796245416.0
41,Raw hides and skins (other than furskins) and leather,53233980.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",2828613037.0
43,Furskins and artificial fur; manufactures thereof,163383059.0
44,Wood and articles of wood; wood charcoal,1376102857.0
45,Cork and articles of cork,2210365.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",166909959.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,8537500.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",1659363333.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",285110827.0
50,ilk,134909205.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",200261895.0
52,Cotton,1261063146.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,174225209.0
54,Man-made filaments; strip and the like of man-made textile materials,1464030626.0
55,Man-made staple fibres,1135465252.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",443371882.0
57,Carpets and other textile floor coverings,241815970.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,464883934.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",651179962.0
60,Knitted or crocheted fabrics,1195503210.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",7279667284.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",7545518316.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,2506308291.0
64,"Footwear, gaiters and the like; parts of such articles",5696263410.0
65,Headgear and parts thereof,445650575.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",338532045.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,748990768.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1209965548.0
69,Geramic products,2852865512.0
70,Glass and glassware,1473540879.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",2018088244.0
72,Iron and steel,5463546758.0
73,Articles of iron or steel,6052798168.0
74,Copper and articles thereof,638628390.0
75,Nickel and articles thereof,110778340.0
76,Aluminium and articles thereof,2171485106.0
78,Lead and articles thereof,14474392.0
79,Zinc and articles thereof,61058525.0
80,Tin and articles thereof,4790020.0
81,Other base metals; cermets; articles thereof,321390631.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1398316018.0
83,Miscellaneous articles of base metal,1818129328.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",31539779271.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",46249685113.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",1223466045.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",5837911865.0
88,"Aircraft, spacecraft, and parts thereof",203870419.0
89,"Ships, boats and floating structures",3995020606.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",5920328259.0
91,Clocks and watches and parts thereof,501147816.0
92,Musical instruments; parts and accessories of such articles,148437460.0
93,Arms and ammunition; parts and accessories thereof,16215366.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",9772997067.0
95,"Toys, games and sports requisites;parts and accessories thereof",2939997369.0
96,Miscellaneous manufactured articles,1346768718.0
97,"Works of art, collectors' pieces and antiques",37660073.0
98,Commodities not classified accroding to kind,38481741.0
