商品编码,商品名称,美元
1,第1章 活动物,39679417
2,第2章 肉及食用...,98253143
3,第3章 鱼、甲壳...,797796378
4,第4章 乳品；蛋...,61930120
5,第5章 其他动物...,171091197
6,第6章 活树及其...,47780352
7,第7章 食用蔬菜...,885707997
8,第8章 食用水果...,441216562
9,第9章 咖啡、茶...,329998002
10,第10章 谷物,77402032
11,第11章 制粉工业...,82184983
12,第12章 含油子仁...,303784807
13,第13章 虫胶；树...,182596428
14,第14章 编结用植...,26889369
15,动、植物或微生物油、...,360093320
16,第16章 肉、鱼、...,893158102
17,第17章 糖及糖食,273124413
18,第18章 可可及可...,25450451
19,第19章 谷物、粮...,229366912
20,第20章 蔬菜、水...,720162986
21,第21章 杂项食品,534811690
22,第22章 饮料、酒...,316619664
23,第23章 食品工业...,383814110
24,第24章 烟草、烟...,747694445
25,第25章 盐；硫磺...,264186580
26,第26章 矿砂、矿...,271744121
27,第27章 矿物燃料...,4545103079
28,第28章 无机化学...,2181646906
29,第29章 有机化学...,7107788444
30,第30章 药品,1041943752
31,第31章 肥料,609599801
32,第32章 鞣料浸膏...,875123639
33,第33章 精油及香...,618526772
34,第34章 肥皂、有...,635176663
35,第35章 蛋白类物...,383311486
36,第36章 炸药；烟...,92638985
37,第37章 照相及电...,115498279
38,第38章 杂项化学...,2525077546
39,第39章 塑料及其...,12273294304
40,第40章 橡胶及其...,2903618160
41,第41章 生皮（毛...,104725807
42,第42章 皮革制品...,3293352019
43,第43章 毛皮、人...,37139589
44,第44章 木及木制...,1389640673
45,第45章 软木及软...,4197741
46,第46章 稻草、秸...,134498379
47,第47章 木浆及其...,17281837
48,第48章 纸及纸板...,2506226802
49,第49章 书籍、报...,322298765
50,第50章 蚕丝,60540674
51,第51章 羊毛、动...,166503508
52,第52章 棉花,932738056
53,第53章 其他植物...,105822998
54,第54章 化学纤维...,2566318160
55,第55章 化学纤维...,1213819564
56,第56章 絮胎、毡...,705225621
57,第57章 地毯及纺...,368528372
58,第58章 特种机织...,544446115
59,第59章 浸渍、涂...,853928873
60,第60章 针织物及...,2141455513
61,第61章 针织或钩...,6057566148
62,第62章 非针织或...,5219986692
63,第63章 其他纺织...,2854682842
64,第64章 鞋靴、护...,3870816436
65,第65章 帽类及其...,462447303
66,第66章 雨伞、阳...,325013065
67,第67章 已加工羽...,960250123
68,第68章 石料、石...,1033916759
69,第69章 陶瓷产品,1827978588
70,第70章 玻璃及其...,2221791679
71,第71章 天然或养...,2897354182
72,第72章 钢铁,6043677870
73,第73章 钢铁制品,8744207763
74,第74章 铜及其制...,985397534
75,第75章 镍及其制...,170535254
76,第76章 铝及其制...,3163373439
78,第78章 铅及其制...,12793542
79,第79章 锌及其制...,13558690
80,第80章 锡及其制...,60488371
81,第81章 其他贱金...,433506807
82,第82章 贱金属工...,2075714294
83,第83章 贱金属杂...,2304520970
84,第84章 核反应堆...,46509777371
85,第85章 电机、电...,73296329294
86,第86章 铁道及电...,1526449069
87,第87章 车辆及其...,18686562549
88,第88章 航空器、...,738194533
89,第89章 船舶及浮...,4526616988
90,第90章 光学、照...,5740192129
91,第91章 钟表及其...,397358046
92,第92章 乐器及其...,182856874
93,第93章 武器、弹...,13440173
94,第94章 家具；寝...,11077580454
95,第95章 玩具、游...,6123390182
96,第96章 杂项制品,2507200970
97,第97章 艺术品、...,24745849
98,第98章 特殊交易...,7010555331
99,跨境电商B2B简化申...,92453675
