商品编码,商品名称,美元
1,第1章 活动物,38262082
2,第2章 肉及食用...,69406999
3,第3章 鱼、甲壳...,509037170
4,第4章 乳品；蛋...,48545278
5,第5章 其他动物...,102495069
6,第6章 活树及其...,40519991
7,第7章 食用蔬菜...,713879098
8,第8章 食用水果...,368505776
9,第9章 咖啡、茶...,211308432
10,第10章 谷物,29994554
11,第11章 制粉工业...,48941284
12,第12章 含油子仁...,208984162
13,第13章 虫胶；树...,125569305
14,第14章 编结用植...,16652408
15,动、植物或微生物油、...,310066987
16,第16章 肉、鱼、...,476709279
17,第17章 糖及糖食,200874765
18,第18章 可可及可...,20373568
19,第19章 谷物、粮...,157450182
20,第20章 蔬菜、水...,519926566
21,第21章 杂项食品,381768302
22,第22章 饮料、酒...,174334322
23,第23章 食品工业...,280847361
24,第24章 烟草、烟...,511058533
25,第25章 盐；硫磺...,189741186
26,第26章 矿砂、矿...,300692372
27,第27章 矿物燃料...,3861020323
28,第28章 无机化学...,1807913426
29,第29章 有机化学...,5234649724
30,第30章 药品,795197990
31,第31章 肥料,235265926
32,第32章 鞣料浸膏...,650006854
33,第33章 精油及香...,504646728
34,第34章 肥皂、有...,447062704
35,第35章 蛋白类物...,282128144
36,第36章 炸药；烟...,65916702
37,第37章 照相及电...,92590048
38,第38章 杂项化学...,1974406143
39,第39章 塑料及其...,8759152157
40,第40章 橡胶及其...,2230166746
41,第41章 生皮（毛...,48745706
42,第42章 皮革制品...,2394464831
43,第43章 毛皮、人...,16630778
44,第44章 木及木制...,973104248
45,第45章 软木及软...,2032717
46,第46章 稻草、秸...,105966991
47,第47章 木浆及其...,21536120
48,第48章 纸及纸板...,1852427880
49,第49章 书籍、报...,219344257
50,第50章 蚕丝,44737030
51,第51章 羊毛、动...,124821286
52,第52章 棉花,694028201
53,第53章 其他植物...,119534039
54,第54章 化学纤维...,1807436440
55,第55章 化学纤维...,863729068
56,第56章 絮胎、毡...,475348971
57,第57章 地毯及纺...,254635277
58,第58章 特种机织...,384400450
59,第59章 浸渍、涂...,596032597
60,第60章 针织物及...,1196132701
61,第61章 针织或钩...,4769625898
62,第62章 非针织或...,4255536173
63,第63章 其他纺织...,2000211551
64,第64章 鞋靴、护...,3538966065
65,第65章 帽类及其...,386261796
66,第66章 雨伞、阳...,247268901
67,第67章 已加工羽...,658680016
68,第68章 石料、石...,685581940
69,第69章 陶瓷产品,1521470857
70,第70章 玻璃及其...,1643727616
71,第71章 天然或养...,1422941371
72,第72章 钢铁,4734566704
73,第73章 钢铁制品,6178530162
74,第74章 铜及其制...,689167011
75,第75章 镍及其制...,90351834
76,第76章 铝及其制...,2429171783
78,第78章 铅及其制...,9704303
79,第79章 锌及其制...,13720195
80,第80章 锡及其制...,24104972
81,第81章 其他贱金...,332773195
82,第82章 贱金属工...,1548299775
83,第83章 贱金属杂...,1727892177
84,第84章 核反应堆...,37469563545
85,第85章 电机、电...,57017365044
86,第86章 铁道及电...,1134034432
87,第87章 车辆及其...,13906448556
88,第88章 航空器、...,358778496
89,第89章 船舶及浮...,2333286427
90,第90章 光学、照...,4540115980
91,第91章 钟表及其...,276350136
92,第92章 乐器及其...,138005580
93,第93章 武器、弹...,14633327
94,第94章 家具；寝...,8191721051
95,第95章 玩具、游...,4069718316
96,第96章 杂项制品,1679649934
97,第97章 艺术品、...,57772567
98,第98章 特殊交易...,6373843383
99,跨境电商B2B简化申...,53088753
