Commodity code,Commodity,US dollar
1,Live animals,97985198.0
2,Meat and edible meat offal,105528896.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1515300894.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",59185972.0
5,"roducts of animal origin,not elsewhere specified or included",145344041.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",32090050.0
7,Edible vegetables and certain roots and tubers,1002234117.0
8,Edible fruit and nuts; peel of citrus fruit or melons,811032803.0
9,"Coffee, tea, maté and spices",269953640.0
10,Cereals,35444790.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,63857141.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",377871434.0
13,"Lac; gums, resins and other vegetable saps and extracts",132815673.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,11139615.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,70570704.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",781072923.0
17,Sugars and sugar confectionery,154809024.0
18,Cocoa and cocoa preparations,53223660.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",148928516.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",757562976.0
21,Miscellaneous edible preparations,301040098.0
22,"Beverages, spirits and vinegar",217709489.0
23,Residues and waste from the food industries; prepared animal fodder,241451133.0
24,Tobacco and manufactured tobacco substitutes,203923661.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",356925396.0
26,"Ores, slag and ash",32472572.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2669640740.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",1184241404.0
29,Organic chemicals,3823516449.0
30,Pharmaceutical products,634795590.0
31,Fertilisers,1147832351.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,560009289.0
33,Essential oils and resinoids; perfumery,429285981.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",315007735.0
35,Albuminoidal substances; modified starches;,234845802.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,60356529.0
37,Photographic or cinematographic goods,106272863.0
38,Miscellaneous chemical products,1134090712.0
39,Plastics and articles thereof,6170809880.0
40,Rubber and articles thereof,1848650269.0
41,Raw hides and skins (other than furskins) and leather,50454048.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",2943352929.0
43,Furskins and artificial fur; manufactures thereof,245886893.0
44,Wood and articles of wood; wood charcoal,1274854446.0
45,Cork and articles of cork,2149060.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",149963491.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,12462831.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",1677331818.0
