商品编码,商品名称,美元
1,第1章 活动物,62104375
2,第2章 肉及食用...,76892597
3,第3章 鱼、甲壳...,1110491558
4,第4章 乳品;蛋...,46212980
5,第5章 其他动物...,135094766
6,第6章 活树及其...,27315493
7,第7章 食用蔬菜...,884198669
8,第8章 食用水果...,509739751
9,第9章 咖啡、茶...,230255545
10,第10章 谷物,48649593
11,第11章 制粉工业...,44066449
12,第12章 含油子仁...,181151370
13,第13章 虫胶;树...,90554247
14,第14章 编结用植...,7300940
15,第15章 动、植物...,48711267
16,第16章 肉、鱼、...,650808820
17,第17章 糖及糖食,144826710
18,第18章 可可及可...,39619006
19,第19章 谷物、粮...,134303351
20,第20章 蔬菜、水...,590212656
21,第21章 杂项食品,262040860
22,第22章 饮料、酒...,174894371
23,第23章 食品工业...,241962104
24,第24章 烟草、烟...,76009237
25,第25章 盐;硫磺...,251622725
26,第26章 矿砂、矿...,28987566
27,第27章 矿物燃料...,2536650060
28,第28章 无机化学...,988458194
29,第29章 有机化学...,3111254928
30,第30章 药品,540881083
31,第31章 肥料,496244064
32,第32章 鞣料浸膏...,479718743
33,第33章 精油及香...,414554689
34,第34章 肥皂、有...,280657192
35,第35章 蛋白类物...,212563681
36,第36章 炸药;烟...,38436353
37,第37章 照相及电...,80242302
38,第38章 杂项化学...,947501629
39,第39章 塑料及其...,5163229379
40,第40章 橡胶及其...,1518862501
41,第41章 生皮（毛...,48722502
42,第42章 皮革制品...,2286089051
43,第43章 毛皮、人...,345906907
44,第44章 木及木制...,1108405925
45,第45章 软木及软...,1692682
46,第46章 稻草、秸...,120812329
47,第47章 木浆及其...,7853819
48,第48章 纸及纸板...,1588908985
49,第49章 书籍、报...,357901159
50,第50章 蚕丝,80603881
51,第51章 羊毛、动...,129222499
52,第52章 棉花,1159356804
53,第53章 其他植物...,71954907
54,第54章 化学纤维...,1037709054
55,第55章 化学纤维...,785457402
56,第56章 絮胎、毡...,371541434
57,第57章 地毯及纺...,220376496
58,第58章 特种机织...,331505451
59,第58章 浸渍、涂...,506680944
60,第60章 针织物及...,956128071
61,第61章 针织或钩...,7306398844
62,第62章 非针织或...,6570291905
63,第63章 其他纺织...,2143441691
64,第64章 鞋靴、护...,3718602846
65,第65章 帽类及其...,401057699
66,第66章 雨伞、阳...,164815197
67,第67章 已加工羽...,436474965
68,第68章 石料、石...,842916286
69,第69章 陶瓷产品,1607894929
70,第70章 玻璃及其...,1286685740
71,第71章 天然或养...,2132272776
72,第72章 钢铁,3798458560
73,第73章 钢铁制品,4323664483
74,第74章 铜及其制...,425128291
75,第75章 镍及其制...,31568502
76,第76章 铝及其制...,1862739073
78,第78章 铅及其制...,3083999
79,第79章 锌及其制...,21833487
80,第80章 锡及其制...,3091514
81,第81章 其他贱金...,200187723
82,第82章 贱金属工...,1120014229
83,第83章 贱金属杂...,1309501880
84,第84章 核反应堆...,28306221875
85,第85章 电机、电...,50902284217
86,第86章 铁道及电...,667262864
87,第87章 车辆及其...,5016048626
88,第88章 航空器、...,301190617
89,第89章 船舶及浮...,2375593903
90,第90章 光学、照...,6061954071
91,第91章 钟表及其...,449140518
92,第92章 乐器及其...,160197685
93,第93章 武器、弹...,12326588
94,第94章 家具;寝...,7592212575
95,第95章 玩具、游...,5690032575
96,第96章 杂项制品,1224688374
97,第97章 艺术品、...,17490044
98,第98章 特殊交易...,415585436
