Commodity code,Commodity,US dollar
1,Live animals,51914482.0
2,Meat and edible meat offal,87843329.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1177303560.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",56199215.0
5,"roducts of animal origin,not elsewhere specified or included",140193755.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",28100817.0
7,Edible vegetables and certain roots and tubers,699497942.0
8,Edible fruit and nuts; peel of citrus fruit or melons,555916275.0
9,"Coffee, tea, maté and spices",216701304.0
10,Cereals,54136093.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,45682286.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",163485511.0
13,"Lac; gums, resins and other vegetable saps and extracts",95604192.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,10375338.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,58934881.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",692858347.0
17,Sugars and sugar confectionery,133122435.0
18,Cocoa and cocoa preparations,39154890.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",143356486.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",600811843.0
21,Miscellaneous edible preparations,283803755.0
22,"Beverages, spirits and vinegar",204713006.0
23,Residues and waste from the food industries; prepared animal fodder,244093567.0
24,Tobacco and manufactured tobacco substitutes,122857025.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",311943798.0
26,"Ores, slag and ash",22179818.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2618478335.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",1074793338.0
29,Organic chemicals,3268538359.0
30,Pharmaceutical products,606694822.0
31,Fertilisers,1178089562.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,483800441.0
33,Essential oils and resinoids; perfumery,458867927.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",301070493.0
35,Albuminoidal substances; modified starches;,219515557.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,31373056.0
37,Photographic or cinematographic goods,101504955.0
38,Miscellaneous chemical products,1023761534.0
39,Plastics and articles thereof,5649348799.0
40,Rubber and articles thereof,1693335039.0
41,Raw hides and skins (other than furskins) and leather,55060740.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",2684477614.0
43,Furskins and artificial fur; manufactures thereof,421262841.0
44,Wood and articles of wood; wood charcoal,1214822367.0
45,Cork and articles of cork,1645887.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",135988198.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,11017940.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",1785817075.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",398464765.0
50,ilk,98571739.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",180161124.0
52,Cotton,1473907414.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,125065536.0
54,Man-made filaments; strip and the like of man-made textile materials,1474840228.0
55,Man-made staple fibres,1119968951.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",418394346.0
57,Carpets and other textile floor coverings,237404933.0
