商品编码,商品名称,美元
1,第1章 活动物,41642086
2,第2章 肉及食用...,90980831
3,第3章 鱼、甲壳...,1106011906
4,第4章 乳品;蛋...,47367716
5,第5章 其他动物...,176711207
6,第6章 活树及其...,23774356
7,第7章 食用蔬菜...,745623517
8,第8章 食用水果...,208916262
9,第9章 咖啡、茶...,204212093
10,第10章 谷物,14692352
11,第11章 制粉工业...,49658930
12,第12章 含油子仁...,256016165
13,第13章 虫胶;树...,113145480
14,第14章 编结用植...,11576832
15,第15章 动、植物...,58912333
16,第16章 肉、鱼、...,706661559
17,第17章 糖及糖食,138818007
18,第18章 可可及可...,32407332
19,第19章 谷物、粮...,122521229
20,第20章 蔬菜、水...,643469665
21,第21章 杂项食品,246080747
22,第22章 饮料、酒...,200357385
23,第23章 食品工业...,259324478
24,第24章 烟草、烟...,139815017
25,第25章 盐;硫磺...,334496691
26,第26章 矿砂、矿...,22447321
27,第27章 矿物燃料...,2066148176
28,第28章 无机化学...,1247315523
29,第29章 有机化学...,3969872701
30,第30章 药品,601189499
31,第31章 肥料,1041514251
32,第32章 鞣料浸膏...,585430177
33,第33章 精油及香...,361140968
34,第34章 肥皂、有...,269612700
35,第35章 蛋白类物...,237639057
36,第36章 炸药;烟...,119257606
37,第37章 照相及电...,101444174
38,第38章 杂项化学...,1214736394
39,第39章 塑料及其...,5699394019
40,第40章 橡胶及其...,1896429227
41,第41章 生皮（毛...,60784566
42,第42章 皮革制品...,2978469204
43,第43章 毛皮、人...,275741664
44,第44章 木及木制...,1358744300
45,第45章 软木及软...,2387744
46,第46章 稻草、秸...,128948886
47,第47章 木浆及其...,13161384
48,第48章 纸及纸板...,1575609530
49,第49章 书籍、报...,302331676
50,第50章 蚕丝,112972679
51,第51章 羊毛、动...,238866534
52,第52章 棉花,1458623830
53,第53章 其他植物...,128054371
54,第54章 化学纤维...,1494691423
55,第55章 化学纤维...,1209116437
56,第56章 絮胎、毡...,439534223
57,第57章 地毯及纺...,238209660
58,第58章 特种机织...,474746668
59,第58章 浸渍、涂...,664243414
60,第60章 针织物及...,1452612759
61,第61章 针织或钩...,6270312771
62,第62章 非针织或...,6114998082
63,第63章 其他纺织...,2272212775
64,第64章 鞋靴、护...,4537054311
65,第65章 帽类及其...,367118468
66,第66章 雨伞、阳...,283420877
67,第67章 已加工羽...,544753302
68,第68章 石料、石...,1111358744
69,第69章 陶瓷产品,1977991901
70,第70章 玻璃及其...,1354539745
71,第71章 天然或养...,1667378960
72,第72章 钢铁,4182272568
73,第73章 钢铁制品,5333487747
74,第74章 铜及其制...,540986580
75,第75章 镍及其制...,112194655
76,第76章 铝及其制...,2069427579
78,第78章 铅及其制...,14711610
79,第79章 锌及其制...,34157606
80,第80章 锡及其制...,3698545
81,第81章 其他贱金...,244000384
82,第82章 贱金属工...,1266302547
83,第83章 贱金属杂...,1586014413
84,第84章 核反应堆...,30995519604
85,第85章 电机、电...,47056452421
86,第86章 铁道及电...,1139071372
87,第87章 车辆及其...,5571334715
88,第88章 航空器、...,323615707
89,第89章 船舶及浮...,2410475040
90,第90章 光学、照...,6096840797
91,第91章 钟表及其...,456780532
92,第92章 乐器及其...,136234265
93,第93章 武器、弹...,14138260
94,第94章 家具;寝...,8579214795
95,第95章 玩具、游...,2714980908
96,第96章 杂项制品,1328801235
97,第97章 艺术品、...,38840275
98,第98章 特殊交易...,34807108
