Commodity code,Commodity,US dollar
1,Live animals,52307551.0
2,Meat and edible meat offal,76719674.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1165456686.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",43033119.0
5,"roducts of animal origin,not elsewhere specified or included",150277322.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",26021121.0
7,Edible vegetables and certain roots and tubers,893629772.0
8,Edible fruit and nuts; peel of citrus fruit or melons,568787152.0
9,"Coffee, tea, maté and spices",229876919.0
10,Cereals,62259202.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,43265238.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",212644835.0
13,"Lac; gums, resins and other vegetable saps and extracts",85007007.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,8991691.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,45088201.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",662864689.0
17,Sugars and sugar confectionery,139889465.0
18,Cocoa and cocoa preparations,42989912.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",128371503.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",614239718.0
21,Miscellaneous edible preparations,257503032.0
22,"Beverages, spirits and vinegar",163884274.0
23,Residues and waste from the food industries; prepared animal fodder,197091278.0
24,Tobacco and manufactured tobacco substitutes,87988620.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",219402897.0
26,"Ores, slag and ash",15775041.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2430455472.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",914018700.0
29,Organic chemicals,3140563771.0
30,Pharmaceutical products,524469874.0
31,Fertilisers,565346066.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,463139763.0
33,Essential oils and resinoids; perfumery,340028768.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",264472014.0
35,Albuminoidal substances; modified starches;,195069972.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,84553497.0
37,Photographic or cinematographic goods,79549432.0
38,Miscellaneous chemical products,973878786.0
39,Plastics and articles thereof,5001896283.0
40,Rubber and articles thereof,1369454253.0
41,Raw hides and skins (other than furskins) and leather,52618207.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",2193461980.0
43,Furskins and artificial fur; manufactures thereof,417788446.0
44,Wood and articles of wood; wood charcoal,1056875274.0
45,Cork and articles of cork,1600121.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",114447039.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,7477310.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",1589426308.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",282668388.0
50,ilk,82087295.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",142126325.0
52,Cotton,1190768647.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,95680040.0
54,Man-made filaments; strip and the like of man-made textile materials,1369829040.0
55,Man-made staple fibres,989434985.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",376538442.0
57,Carpets and other textile floor coverings,213521686.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,355472647.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",557858233.0
60,Knitted or crocheted fabrics,1188816485.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",5997041465.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",5830515864.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,2143910369.0
64,"Footwear, gaiters and the like; parts of such articles",3353449798.0
65,Headgear and parts thereof,335879070.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",180885427.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,409567176.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",877801127.0
69,Geramic products,1435416455.0
70,Glass and glassware,1215444723.0
