数据年月,商品编码,商品名称,美元
201707,1,第1章   活动物,51823161.0
201707,2,第2章   肉及食用杂碎,762178262.0
201707,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,677075787.0
201707,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,453716519.0
201707,5,第5章   其他动物产品,54028715.0
201707,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,14507279.0
201707,7,第7章   食用蔬菜、根及块茎,146942268.0
201707,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,526416359.0
201707,9,第9章   咖啡、茶、马黛茶及调味香料,45832966.0
201707,10,第10章  谷物,633053496.0
201707,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,80601238.0
201707,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,4433103817.0
201707,13,第13章  虫胶；树胶、树脂及其他植物液、汁,19887551.0
201707,14,第14章  编结用植物材料；其他植物产品,12812303.0
201707,15,第15章  动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡,509109628.0
201707,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,29519904.0
201707,17,第17章  糖及糖食,56760189.0
201707,18,第18章  可可及可可制品,43096924.0
201707,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,440703059.0
201707,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,98254268.0
201707,21,第21章  杂项食品,193129407.0
201707,22,第22章  饮料、酒及醋,451705920.0
201707,23,第23章  食品工业的残渣及废料；配制的动物饲料,394057197.0
201707,24,第24章  烟草、烟草及烟草代用品的制品,56390147.0
201707,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,591125698.0
201707,26,第26章  矿砂、矿渣及矿灰,8938852927.0
201707,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,18254800009.0
201707,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,752290139.0
201707,29,第29章  有机化学品,4180884070.0
201707,30,第30章  药品,1900709896.0
201707,31,第31章  肥料,150342782.0
