数据年月,商品编码,商品名称,美元
202112,1,第1章   活动物,98554979.0
202112,2,第2章   肉及食用杂碎,2449252022.0
202112,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,1613381885.0
202112,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,659755325.0
202112,5,第5章   其他动物产品,103879484.0
202112,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,20819546.0
202112,7,第7章   食用蔬菜、根及块茎,201213367.0
202112,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,1275282830.0
202112,9,第9章   咖啡、茶、马黛茶及调味香料,145038474.0
202112,10,第10章  谷物,1541032271.0
202112,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,190067555.0
202112,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,5822951115.0
202112,13,第13章  虫胶；树胶、树脂及其他植物液、汁,35848563.0
202112,14,第14章  编结用植物材料；其他植物产品,20401335.0
202112,15,第15章  动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡,1594206858.0
202112,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,37276592.0
202112,17,第17章  糖及糖食,292482184.0
202112,18,第18章  可可及可可制品,131805713.0
202112,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,729554233.0
202112,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,221609360.0
202112,21,第21章  杂项食品,480040806.0
202112,22,第22章  饮料、酒及醋,626921343.0
202112,23,第23章  食品工业的残渣及废料；配制的动物饲料,480373532.0
202112,24,第24章  烟草、烟草及烟草代用品的制品,159678399.0
202112,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,910850454.0
202112,26,第26章  矿砂、矿渣及矿灰,16480788057.0
202112,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,45100695441.0
202112,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,1644893055.0
202112,29,第29章  有机化学品,5173944764.0
202112,30,第30章  药品,3713726750.0
202112,31,第31章  肥料,139563459.0
202112,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,542697916.0
202112,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,2106448762.0
202112,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,674035752.0
202112,35,第35章  蛋白类物质；改性淀粉；胶；酶,440809527.0
202112,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,13402840.0
202112,37,第37章  照相及电影用品,327998096.0
202112,38,第38章  杂项化学产品,2312941339.0
202112,39,第39章  塑料及其制品,7112487542.0
202112,40,第40章  橡胶及其制品,1676736684.0
