数据年月,商品编码,商品名称,美元
202012,1,第1章   活动物,58093177.0
202012,2,第2章   肉及食用杂碎,2974506096.0
202012,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,1171615890.0
202012,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,672729965.0
202012,5,第5章   其他动物产品,68840900.0
202012,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,25038797.0
202012,7,第7章   食用蔬菜、根及块茎,157788442.0
202012,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,1235054551.0
202012,9,第9章   咖啡、茶、马黛茶及调味香料,154326892.0
202012,10,第10章  谷物,1510992495.0
202012,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,166534414.0
202012,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,3795228199.0
202012,13,第13章  虫胶；树胶、树脂及其他植物液、汁,28565245.0
202012,14,第14章  编结用植物材料；其他植物产品,12502230.0
202012,15,第15章  动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡,1474044305.0
202012,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,40588628.0
202012,17,第17章  糖及糖食,390793526.0
202012,18,第18章  可可及可可制品,102740602.0
202012,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,661760737.0
202012,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,182246621.0
202012,21,第21章  杂项食品,371668252.0
202012,22,第22章  饮料、酒及醋,557112393.0
202012,23,第23章  食品工业的残渣及废料；配制的动物饲料,334617669.0
202012,24,第24章  烟草、烟草及烟草代用品的制品,88113241.0
202012,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,671632614.0
202012,26,第26章  矿砂、矿渣及矿灰,19470847456.0
202012,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,22381735095.0
202012,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,1096723552.0
202012,29,第29章  有机化学品,4015172313.0
202012,30,第30章  药品,3097310950.0
202012,31,第31章  肥料,175503330.0
202012,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,539595789.0
202012,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,1983211527.0
202012,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,525770190.0
202012,35,第35章  蛋白类物质；改性淀粉；胶；酶,380969970.0
202012,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,12130795.0
202012,37,第37章  照相及电影用品,292966405.0
202012,38,第38章  杂项化学产品,1968726027.0
202012,39,第39章  塑料及其制品,6945797930.0
202012,40,第40章  橡胶及其制品,1711542654.0
202012,41,第41章  生皮（毛皮除外）及皮革,283141822.0
202012,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,583822145.0
202012,43,第43章  毛皮、人造毛皮及其制品,72358753.0
202012,44,第44章  木及木制品；木炭,1832269384.0
202012,45,第45章  软木及软木制品,4557898.0
202012,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,1698978.0
202012,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,1502048384.0
202012,48,第48章  纸及纸板；纸浆、纸或纸板制品,692142901.0
202012,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,230095449.0
202012,50,第50章  蚕丝,6969253.0
202012,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,203293615.0
202012,52,第52章  棉花,1051121155.0
202012,53,第53章  其他植物纺织纤维；纸纱线及其机织物,80503946.0
202012,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,218643013.0
202012,55,第55章  化学纤维短纤,149235461.0
202012,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,124380227.0
202012,57,第57章  地毯及纺织材料的其他铺地制品,7269750.0
202012,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,32385129.0
202012,59,第59章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,137831518.0
202012,60,第60章  针织物及钩编织物,94173300.0
202012,61,第61章  针织或钩编的服装及衣着附件,333521554.0
202012,62,第62章  非针织或非钩编的服装及衣着附件,479371313.0
202012,63,第63章  其他纺织制成品；成套物品；旧衣着及旧纺织品；碎织物,39970563.0
202012,64,第64章  鞋靴、护腿和类似品及其零件,503958742.0
202012,65,第65章  帽类及其零件,20608592.0
202012,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,622845.0
202012,67,第67章  已加工羽毛、羽绒及其制品；人造花；人发制品,46279953.0
202012,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,194895291.0
202012,69,第69章  陶瓷产品,132111019.0
202012,70,第70章  玻璃及其制品,797937419.0
202012,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,3223011827.0
202012,72,第72章  钢铁,3303462696.0
202012,73,第73章  钢铁制品,899648660.0
202012,74,第74章  铜及其制品,4730821300.0
202012,75,第75章  镍及其制品,435862626.0
202012,76,第76章  铝及其制品,857403306.0
202012,78,第78章  铅及其制品,8713362.0
202012,79,第79章  锌及其制品,251334772.0
202012,80,第80章  锡及其制品,40271805.0
202012,81,第81章  其他贱金属、金属陶瓷及其制品,383197102.0
202012,82,第82章  贱金属工具、器具、利口器、餐匙、餐叉及其零件,299544218.0
202012,83,第83章  贱金属杂项制品,182436713.0
202012,84,第84章  核反应堆、锅炉、机器、机械器具及零件,17879674378.0
202012,85,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,57159758716.0
202012,86,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,54402546.0
202012,87,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,8785440386.0
202012,88,第88章  航空器、航天器及其零件,2543733036.0
202012,89,第89章  船舶及浮动结构体,32013000.0
202012,90,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,10874499581.0
202012,91,第91章  钟表及其零件,525467780.0
202012,92,第92章  乐器及其零件、附件,48716130.0
202012,93,第93章  武器、弹药及其零件、附件,387073.0
202012,94,第94章  家具；寝具、褥垫、弹簧床垫、软坐垫及类似的填充制品；未列名灯具及照明装置；发光标志、发光铭牌及类似品；活动房屋,298448110.0
202012,95,第95章  玩具、游戏品、运动用品及其零件、附件,239774378.0
202012,96,第96章  杂项制品,167167983.0
202012,97,第97章  艺术品、收藏品及古物,108215663.0
202012,98,第98章  特殊交易品及未分类商品,1202189236.0
