数据年月,商品编码,商品名称,美元
201601,1,第1章   活动物,6383477.0
201601,2,第2章   肉及食用杂碎,771915809.0
201601,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,562805769.0
201601,4,第4章   乳品;蛋品;天然蜂蜜;其他食用动物产品,554819409.0
201601,5,第5章   其他动物产品,37837665.0
201601,6,第6章   活树及其他活植物;鳞茎、根及类似品;插花及装饰用簇叶,14149086.0
201601,7,第7章   食用蔬菜、根及块茎,163046787.0
201601,8,第8章   食用水果及坚果;甜瓜或柑橘属水果的果皮,800573765.0
201601,9,第9章   咖啡、茶、马黛茶及调味香料,37520112.0
201601,10,第10章  谷物,542332335.0
201601,11,第11章  制粉工业产品;麦芽;淀粉;菊粉;面筋,78987891.0
201601,12,第12章  含油子仁及果实;杂项子仁及果仁;工业用或药用植物;稻草、秸秆及饲料,2438359707.0
201601,13,第13章  虫胶;树胶、树脂及其他植物液、汁,20979744.0
201601,14,第14章  编结用植物材料;其他植物产品,18796620.0
201601,15,第15章  动、植物油、脂及其分解产品;精制的食用油脂;动、植物蜡,545946974.0
201601,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,13616167.0
201601,17,第17章  糖及糖食,118579339.0
201601,18,第18章  可可及可可制品,60488877.0
201601,19,第19章  谷物、粮食粉、淀粉或乳的制品;糕饼点心,366216925.0
201601,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,85025137.0
201601,21,第21章  杂项食品,164922220.0
201601,22,第22章  饮料、酒及醋,449790922.0
201601,23,第23章  食品工业的残渣及废料;配制的动物饲料,230030709.0
201601,24,第24章  烟草、烟草及烟草代用品的制品,71370505.0
201601,25,第25章  盐;硫磺;泥土及石料;石膏料、石灰及水泥,399408154.0
201601,26,第26章  矿砂、矿渣及矿灰,6290055743.0
201601,27,第27章  矿物燃料、矿物油及其蒸馏产品;沥青物质;矿物蜡,11860220671.0
201601,28,第28章  无机化学品;贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,630348748.0
201601,29,第29章  有机化学品,3005972370.0
201601,30,第30章  药品,1247619884.0
201601,31,第31章  肥料,378810040.0
201601,32,第32章  鞣料浸膏及染料浸膏;鞣酸及其衍生物;染料、颜料及其他着色料;油漆及清漆;油灰及其他类似胶粘剂;墨水、油墨,305698126.0
201601,33,第33章  精油及香膏;芳香料制品及化妆盥洗品,378719495.0
201601,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,303829780.0
201601,35,第35章  蛋白类物质;改性淀粉;胶;酶,223346019.0
201601,36,第36章  炸药;烟火制品;引火合金;易燃材料制品,13645800.0
201601,37,第37章  照相及电影用品,170184243.0
201601,38,第38章  杂项化学产品,1129925933.0
201601,39,第39章  塑料及其制品,4555915100.0
201601,40,第40章  橡胶及其制品,1003617135.0
201601,41,第41章  生皮（毛皮除外）及皮革,484871469.0
201601,42,第42章  皮革制品;鞍具及挽具;旅行用品、手提包及类似容器;动物肠线（蚕胶丝除外）制品,172847800.0
201601,43,第43章  毛皮、人造毛皮及其制品,10315030.0
201601,44,第44章  木及木制品;木炭,1430344922.0
201601,45,第45章  软木及软木制品,4065615.0
201601,46,第46章  稻草、秸秆、针茅或其他编结材料制品;篮筐及柳条编结品,1012799.0
201601,47,第47章  木浆及其他纤维状纤维素浆;回收（废碎）纸及纸板,1364540134.0
201601,48,第48章  纸及纸板;纸浆、纸或纸板制品,321106238.0
201601,49,第49章  书籍、报纸、印刷图画及其他印刷品;手稿、打字稿及设计图纸,133781248.0
201601,50,第50章  蚕丝,3315955.0
201601,51,第51章  羊毛、动物细毛或粗毛;马毛纱线及其机织物,260063920.0
201601,52,第52章  棉花,643822129.0
201601,53,第53章  其他植物纺织纤维;纸纱线及其机织物,76016273.0
201601,54,第54章  化学纤维长丝;化学纤维纺织材料制扁条及类似品,208400788.0
201601,55,第55章  化学纤维短纤,176792521.0
201601,56,第56章  絮胎、毡呢及无纺织物;特种纱线;线、绳、索、缆及其制品,86987696.0
201601,57,第57章  地毯及纺织材料的其他铺地制品,10463133.0
201601,58,第58章  特种机织物;簇绒织物;花边;装饰毯;装饰带;刺绣品,36728286.0
201601,59,第58章  浸渍、涂布、包覆或层压的纺织物;工业用纺织制品,126766131.0
201601,60,第60章  针织物及钩编织物,115339611.0
201601,61,第61章  针织或钩编的服装及衣着附件,204697197.0
201601,62,第62章  非针织或非钩编的服装及衣着附件,290364713.0
201601,63,第63章  其他纺织制成品;成套物品;旧衣着及旧纺织品;碎织物,31146821.0
201601,64,第64章  鞋靴、护腿和类似品及其零件,238621460.0
201601,65,第65章  帽类及其零件,4462452.0
201601,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,956698.0
201601,67,第67章  已加工羽毛、羽绒及其制品;人造花;人发制品,18875829.0
201601,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,116057901.0
201601,69,第69章  陶瓷产品,53669218.0
201601,70,第70章  玻璃及其制品,547427590.0
201601,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品;仿首饰;硬币,5164788130.0
201601,72,第72章  钢铁,1199876130.0
201601,73,第73章  钢铁制品,721729870.0
201601,74,第74章  铜及其制品,2776725113.0
201601,75,第75章  镍及其制品,433201538.0
201601,76,第76章  铝及其制品,438691568.0
201601,78,第78章  铅及其制品,3289087.0
201601,79,第79章  锌及其制品,126131200.0
201601,80,第80章  锡及其制品,24281725.0
201601,81,第81章  其他贱金属、金属陶瓷及其制品,128321497.0
