数据年月,商品编码,商品名称,美元
202201,1,第1章   活动物,147445763.0
202201,2,第2章   肉及食用杂碎,2050943433.0
202201,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,1623464005.0
202201,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,1548829756.0
202201,5,第5章   其他动物产品,98908454.0
202201,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,17730582.0
202201,7,第7章   食用蔬菜、根及块茎,301972887.0
202201,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,2060586937.0
202201,9,第9章   咖啡、茶、马黛茶及调味香料,95901278.0
202201,10,第10章  谷物,2278537642.0
202201,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,227698689.0
202201,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,5926786637.0
202201,13,第13章  虫胶；树胶、树脂及其他植物液、汁,38882308.0
202201,14,第14章  编结用植物材料；其他植物产品,19540598.0
202201,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,1105126361.0
202201,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,28995909.0
202201,17,第17章  糖及糖食,283486226.0
202201,18,第18章  可可及可可制品,79329914.0
202201,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,484819056.0
202201,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,130164492.0
202201,21,第21章  杂项食品,355643089.0
202201,22,第22章  饮料、酒及醋,431800386.0
202201,23,第23章  食品工业的残渣及废料；配制的动物饲料,459539151.0
202201,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,122172631.0
202201,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,911423155.0
202201,26,第26章  矿砂、矿渣及矿灰,20012893794.0
202201,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,46479743513.0
202201,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,1780604507.0
202201,29,第29章  有机化学品,5737257852.0
202201,30,第30章  药品,2876696834.0
202201,31,第31章  肥料,278657289.0
202201,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,432270395.0
202201,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,1655306271.0
