数据年月,商品编码,商品名称,美元
201904,1,第1章   活动物,37232130.0
201904,2,第2章   肉及食用杂碎,1366970461.0
201904,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,1301670001.0
201904,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,496015829.0
201904,5,第5章   其他动物产品,84789317.0
201904,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,25906661.0
201904,7,第7章   食用蔬菜、根及块茎,204330808.0
201904,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,1268171945.0
201904,9,第9章   咖啡、茶、马黛茶及调味香料,97445274.0
201904,10,第10章  谷物,510582428.0
201904,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,154657484.0
201904,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,3581061010.0
201904,13,第13章  虫胶；树胶、树脂及其他植物液、汁,37793343.0
201904,14,第14章  编结用植物材料；其他植物产品,16353076.0
201904,15,第15章  动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡,663503726.0
201904,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,32790819.0
201904,17,第17章  糖及糖食,163913114.0
201904,18,第18章  可可及可可制品,58916484.0
201904,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,639837197.0
201904,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,109015301.0
201904,21,第21章  杂项食品,306237613.0
201904,22,第22章  饮料、酒及醋,484614145.0
201904,23,第23章  食品工业的残渣及废料；配制的动物饲料,374955348.0
201904,24,第24章  烟草、烟草及烟草代用品的制品,271091054.0
201904,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,674038455.0
201904,26,第26章  矿砂、矿渣及矿灰,12465313513.0
201904,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,31230584145.0
201904,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,813207704.0
201904,29,第29章  有机化学品,5538640035.0
201904,30,第30章  药品,3067678626.0
201904,31,第31章  肥料,382543779.0
201904,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,433879402.0
201904,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,1464189842.0
201904,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,402393765.0
201904,35,第35章  蛋白类物质；改性淀粉；胶；酶,316987498.0
201904,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,7312950.0
201904,37,第37章  照相及电影用品,239148147.0
201904,38,第38章  杂项化学产品,1514207398.0
201904,39,第39章  塑料及其制品,6346539668.0
201904,40,第40章  橡胶及其制品,1335880087.0
201904,41,第41章  生皮（毛皮除外）及皮革,372929477.0
201904,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,328619421.0
201904,43,第43章  毛皮、人造毛皮及其制品,85819611.0
201904,44,第44章  木及木制品；木炭,2243787045.0
201904,45,第45章  软木及软木制品,3355056.0
201904,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,1828077.0
201904,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,1675615585.0
201904,48,第48章  纸及纸板；纸浆、纸或纸板制品,470057333.0
201904,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,196279654.0
201904,50,第50章  蚕丝,4587319.0
201904,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,445916308.0
201904,52,第52章  棉花,917253563.0
201904,53,第53章  其他植物纺织纤维；纸纱线及其机织物,95627697.0
201904,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,264018630.0
201904,55,第55章  化学纤维短纤,209365248.0
201904,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,113774724.0
201904,57,第57章  地毯及纺织材料的其他铺地制品,11260591.0
201904,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,44139353.0
201904,59,第59章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,159056865.0
201904,60,第60章  针织物及钩编织物,130902448.0
201904,61,第61章  针织或钩编的服装及衣着附件,245990796.0
201904,62,第62章  非针织或非钩编的服装及衣着附件,284025966.0
201904,63,第63章  其他纺织制成品；成套物品；旧衣着及旧纺织品；碎织物,43282076.0
201904,64,第64章  鞋靴、护腿和类似品及其零件,416351667.0
201904,65,第65章  帽类及其零件,9967116.0
201904,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,1693437.0
201904,67,第67章  已加工羽毛、羽绒及其制品；人造花；人发制品,30159017.0
201904,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,153217652.0
201904,69,第69章  陶瓷产品,109467339.0
201904,70,第70章  玻璃及其制品,598893605.0
201904,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,8045671768.0
201904,72,第72章  钢铁,1895915091.0
201904,73,第73章  钢铁制品,853816573.0
201904,74,第74章  铜及其制品,3732788618.0
201904,75,第75章  镍及其制品,501167092.0
201904,76,第76章  铝及其制品,525753577.0
201904,78,第78章  铅及其制品,30902863.0
201904,79,第79章  锌及其制品,261326681.0
201904,80,第80章  锡及其制品,11265455.0
201904,81,第81章  其他贱金属、金属陶瓷及其制品,215600505.0
201904,82,第82章  贱金属工具、器具、利口器、餐匙、餐叉及其零件,309210075.0
201904,83,第83章  贱金属杂项制品,151749571.0
201904,84,第84章  核反应堆、锅炉、机器、机械器具及零件,16466910928.0
201904,85,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,39394553396.0
201904,86,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,62737009.0
201904,87,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,6738354467.0
201904,88,第88章  航空器、航天器及其零件,1429811193.0
201904,89,第89章  船舶及浮动结构体,786929329.0
201904,90,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,8327882032.0
201904,91,第91章  钟表及其零件,341135574.0
201904,92,第92章  乐器及其零件、附件,45402036.0
201904,93,第93章  武器、弹药及其零件、附件,1200537.0
201904,94,第94章  家具；寝具、褥垫、弹簧床垫、软坐垫及类似的填充制品；未列名灯具及照明装置；发光标志、发光铭牌及类似品；活动房屋,281065560.0
201904,95,第95章  玩具、游戏品、运动用品及其零件、附件,197576165.0
201904,96,第96章  杂项制品,211186652.0
201904,97,第97章  艺术品、收藏品及古物,112217893.0
201904,98,第98章  特殊交易品及未分类商品,1412122063.0
