数据年月,商品编码,商品名称,美元
202407,1,第1章   活动物,45530161.0
202407,2,第2章   肉及食用杂碎,1794709839.0
202407,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,1288430728.0
202407,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,625196828.0
202407,5,第5章   其他动物产品,100796775.0
202407,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,26402166.0
202407,7,第7章   食用蔬菜、根及块茎,174397260.0
202407,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,1236787711.0
202407,9,第9章   咖啡、茶、马黛茶及调味香料,162707830.0
202407,10,第10章  谷物,1069188191.0
202407,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,175729650.0
202407,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,5402209083.0
202407,13,第13章  虫胶；树胶、树脂及其他植物液、汁,35483762.0
202407,14,第14章  编结用植物材料；其他植物产品,16270623.0
202407,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,1068307458.0
202407,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,41352202.0
202407,17,第17章  糖及糖食,382207104.0
202407,18,第18章  可可及可可制品,100213706.0
202407,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,588209738.0
202407,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,181173543.0
202407,21,第21章  杂项食品,566833236.0
202407,22,第22章  饮料、酒及醋,544334114.0
202407,23,第23章  食品工业的残渣及废料；配制的动物饲料,762120222.0
202407,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,243386750.0
202407,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,1084745613.0
202407,26,第26章  矿砂、矿渣及矿灰,20341449935.0
202407,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,40872436558.0
202407,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,1441451928.0
202407,29,第29章  有机化学品,4180806335.0
202407,30,第30章  药品,3548597538.0
202407,31,第31章  肥料,294787368.0
202407,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,459377393.0
202407,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,1298792966.0
202407,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,500264592.0
202407,35,第35章  蛋白类物质；改性淀粉；胶；酶,399584263.0
202407,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,11944455.0
202407,37,第37章  照相及电影用品,295047411.0
202407,38,第38章  杂项化学产品,2085666259.0
202407,39,第39章  塑料及其制品,5365879829.0
202407,40,第40章  橡胶及其制品,1502693541.0
202407,41,第41章  生皮（毛皮除外）及皮革,262087726.0
202407,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,510630754.0
202407,43,第43章  毛皮、人造毛皮及其制品,131218067.0
202407,44,第44章  木及木制品；木炭,1630546050.0
202407,45,第45章  软木及软木制品,2241089.0
202407,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,1973102.0
202407,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,1595657397.0
202407,48,第48章  纸及纸板；纸浆、纸或纸板制品,565310071.0
202407,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,161686860.0
202407,50,第50章  蚕丝,5872512.0
202407,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,298852446.0
202407,52,第52章  棉花,746870897.0
202407,53,第53章  其他植物纺织纤维；纸纱线及其机织物,158324519.0
202407,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,179275899.0
202407,55,第55章  化学纤维短纤,128748562.0
202407,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,98656375.0
202407,57,第57章  地毯及纺织材料的其他铺地制品,7831075.0
202407,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,22602106.0
202407,59,第59章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,115061275.0
202407,60,第60章  针织物及钩编织物,56657814.0
202407,61,第61章  针织或钩编的服装及衣着附件,354002811.0
202407,62,第62章  非针织或非钩编的服装及衣着附件,514395306.0
202407,63,第63章  其他纺织制成品；成套物品；旧衣着及旧纺织品；碎织物,28551340.0
202407,64,第64章  鞋靴、护腿和类似品及其零件,546516336.0
202407,65,第65章  帽类及其零件,24421891.0
202407,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,993761.0
202407,67,第67章  已加工羽毛、羽绒及其制品；人造花；人发制品,103724645.0
202407,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,162692825.0
202407,69,第69章  陶瓷产品,121407766.0
202407,70,第70章  玻璃及其制品,530005781.0
202407,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,4748979238.0
202407,72,第72章  钢铁,2612790176.0
202407,73,第73章  钢铁制品,804503284.0
202407,74,第74章  铜及其制品,6030980237.0
202407,75,第75章  镍及其制品,1001477994.0
202407,76,第76章  铝及其制品,1126257196.0
202407,78,第78章  铅及其制品,70748018.0
202407,79,第79章  锌及其制品,69325302.0
202407,80,第80章  锡及其制品,46313633.0
202407,81,第81章  其他贱金属、金属陶瓷及其制品,373804893.0
202407,82,第82章  贱金属工具、器具、利口器、餐匙、餐叉及其零件,247345156.0
202407,83,第83章  贱金属杂项制品,147161311.0
202407,84,第84章  核反应堆、锅炉、机器、机械器具及零件,21344085335.0
202407,85,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,50357203947.0
202407,86,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,66736129.0
202407,87,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,6471986318.0
202407,88,第88章  航空器、航天器及其零件,1451310074.0
202407,89,第89章  船舶及浮动结构体,179288472.0
202407,90,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,6683070822.0
202407,91,第91章  钟表及其零件,273090330.0
202407,92,第92章  乐器及其零件、附件,35107212.0
202407,93,第93章  武器、弹药及其零件、附件,1572722.0
202407,94,第94章  家具；寝具、褥垫、弹簧床垫、软坐垫及类似的填充制品；未列名灯具及照明装置；发光标志、发光铭牌及类似品；活动房屋,190650830.0
202407,95,第95章  玩具、游戏品、运动用品及其零件、附件,218505905.0
202407,96,第96章  杂项制品,100774728.0
202407,97,第97章  艺术品、收藏品及古物,24226993.0
202407,98,第98章  特殊交易品及未分类商品,684843432.0
