数据年月,商品编码,商品名称,美元
201603,1,第1章   活动物,28846065.0
201603,2,第2章   肉及食用杂碎,768536383.0
201603,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,580898081.0
201603,4,第4章   乳品;蛋品;天然蜂蜜;其他食用动物产品,331901507.0
201603,5,第5章   其他动物产品,50212179.0
201603,6,第6章   活树及其他活植物;鳞茎、根及类似品;插花及装饰用簇叶,14285497.0
201603,7,第7章   食用蔬菜、根及块茎,207863543.0
201603,8,第8章   食用水果及坚果;甜瓜或柑橘属水果的果皮,439912251.0
201603,9,第9章   咖啡、茶、马黛茶及调味香料,40216345.0
201603,10,第10章  谷物,625358266.0
201603,11,第11章  制粉工业产品;麦芽;淀粉;菊粉;面筋,93007149.0
201603,12,第12章  含油子仁及果实;杂项子仁及果仁;工业用或药用植物;稻草、秸秆及饲料,2682609673.0
201603,13,第13章  虫胶;树胶、树脂及其他植物液、汁,20915519.0
201603,14,第14章  编结用植物材料;其他植物产品,20094403.0
201603,15,第15章  动、植物油、脂及其分解产品;精制的食用油脂;动、植物蜡,583557579.0
201603,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,14561430.0
201603,17,第17章  糖及糖食,105829946.0
201603,18,第18章  可可及可可制品,45791083.0
201603,19,第19章  谷物、粮食粉、淀粉或乳的制品;糕饼点心,369870764.0
201603,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,77355274.0
201603,21,第21章  杂项食品,195299294.0
201603,22,第22章  饮料、酒及醋,382071551.0
201603,23,第23章  食品工业的残渣及废料;配制的动物饲料,238459449.0
201603,24,第24章  烟草、烟草及烟草代用品的制品,362166338.0
201603,25,第25章  盐;硫磺;泥土及石料;石膏料、石灰及水泥,397000657.0
201603,26,第26章  矿砂、矿渣及矿灰,6917110284.0
201603,27,第27章  矿物燃料、矿物油及其蒸馏产品;沥青物质;矿物蜡,12774057664.0
201603,28,第28章  无机化学品;贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,804876116.0
201603,29,第29章  有机化学品,3718566429.0
201603,30,第30章  药品,1922338301.0
201603,31,第31章  肥料,220313160.0
201603,32,第32章  鞣料浸膏及染料浸膏;鞣酸及其衍生物;染料、颜料及其他着色料;油漆及清漆;油灰及其他类似胶粘剂;墨水、油墨,368255102.0
201603,33,第33章  精油及香膏;芳香料制品及化妆盥洗品,510875011.0
201603,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,346418600.0
201603,35,第35章  蛋白类物质;改性淀粉;胶;酶,241876485.0
201603,36,第36章  炸药;烟火制品;引火合金;易燃材料制品,13699096.0
