数据年月,商品编码,商品名称,美元
202501,1,第1章   活动物,12953916.0
202501,2,第2章   肉及食用杂碎,2242866999.0
202501,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,1826702115.0
202501,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,735823537.0
202501,5,第5章   其他动物产品,108949522.0
202501,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,15580383.0
202501,7,第7章   食用蔬菜、根及块茎,123830214.0
202501,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,2580348086.0
202501,9,第9章   咖啡、茶、马黛茶及调味香料,158934317.0
202501,10,第10章  谷物,526563630.0
202501,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,166988026.0
202501,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,4222071547.0
202501,13,第13章  虫胶；树胶、树脂及其他植物液、汁,32116005.0
202501,14,第14章  编结用植物材料；其他植物产品,11037765.0
202501,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,1008497465.0
202501,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,78186122.0
202501,17,第17章  糖及糖食,110881548.0
202501,18,第18章  可可及可可制品,119897866.0
202501,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,423536983.0
202501,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,258851028.0
202501,21,第21章  杂项食品,475182100.0
202501,22,第22章  饮料、酒及醋,369688333.0
202501,23,第23章  食品工业的残渣及废料；配制的动物饲料,386148458.0
202501,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,224519245.0
202501,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,964085468.0
202501,26,第26章  矿砂、矿渣及矿灰,20934196669.0
202501,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,36027843451.0
202501,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,1230354792.0
202501,29,第29章  有机化学品,3804232885.0
202501,30,第30章  药品,2599198769.0
202501,31,第31章  肥料,407036612.0
202501,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,371694544.0
202501,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,1183939795.0
202501,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,405591899.0
202501,35,第35章  蛋白类物质；改性淀粉；胶；酶,301821233.0
202501,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,12661491.0
202501,37,第37章  照相及电影用品,256026453.0
202501,38,第38章  杂项化学产品,1818025391.0
202501,39,第39章  塑料及其制品,4454355623.0
202501,40,第40章  橡胶及其制品,1782760109.0
202501,41,第41章  生皮（毛皮除外）及皮革,220707083.0
202501,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,454217580.0
202501,43,第43章  毛皮、人造毛皮及其制品,6911173.0
202501,44,第44章  木及木制品；木炭,1189542581.0
202501,45,第45章  软木及软木制品,3039954.0
202501,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,1578460.0
202501,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,1989723661.0
202501,48,第48章  纸及纸板；纸浆、纸或纸板制品,497805082.0
202501,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,154868468.0
202501,50,第50章  蚕丝,4296968.0
202501,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,200662372.0
202501,52,第52章  棉花,522109874.0
202501,53,第53章  其他植物纺织纤维；纸纱线及其机织物,61048757.0
202501,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,130749455.0
202501,55,第55章  化学纤维短纤,107478568.0
202501,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,81663328.0
202501,57,第57章  地毯及纺织材料的其他铺地制品,5622194.0
202501,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,14994943.0
202501,59,第59章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,85258927.0
202501,60,第60章  针织物及钩编织物,34395445.0
202501,61,第61章  针织或钩编的服装及衣着附件,303629938.0
202501,62,第62章  非针织或非钩编的服装及衣着附件,416230529.0
202501,63,第63章  其他纺织制成品；成套物品；旧衣着及旧纺织品；碎织物,23992955.0
202501,64,第64章  鞋靴、护腿和类似品及其零件,450086692.0
202501,65,第65章  帽类及其零件,14855074.0
202501,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,1182803.0
202501,67,第67章  已加工羽毛、羽绒及其制品；人造花；人发制品,120098183.0
202501,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,132423728.0
202501,69,第69章  陶瓷产品,89553526.0
202501,70,第70章  玻璃及其制品,422158013.0
202501,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,2257829112.0
202501,72,第72章  钢铁,2619872884.0
202501,73,第73章  钢铁制品,713759034.0
202501,74,第74章  铜及其制品,5438156906.0
202501,75,第75章  镍及其制品,1440673021.0
202501,76,第76章  铝及其制品,1232884725.0
202501,78,第78章  铅及其制品,23535107.0
202501,79,第79章  锌及其制品,132229659.0
202501,80,第80章  锡及其制品,83235787.0
202501,81,第81章  其他贱金属、金属陶瓷及其制品,355057130.0
202501,82,第82章  贱金属工具、器具、利口器、餐匙、餐叉及其零件,204534130.0
202501,83,第83章  贱金属杂项制品,116681321.0
202501,84,第84章  核反应堆、锅炉、机器、机械器具及零件,17356477083.0
202501,85,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,43461235072.0
202501,86,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,66555438.0
202501,87,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,2483775266.0
202501,88,第88章  航空器、航天器及其零件,1309170909.0
202501,89,第89章  船舶及浮动结构体,32750911.0
202501,90,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,5045016924.0
202501,91,第91章  钟表及其零件,254841636.0
202501,92,第92章  乐器及其零件、附件,15560955.0
202501,93,第93章  武器、弹药及其零件、附件,1301135.0
202501,94,第94章  家具；寝具、褥垫、弹簧床垫、软坐垫及类似的填充制品；未列名灯具及照明装置；发光标志、发光铭牌及类似品；活动房屋,140032698.0
202501,95,第95章  玩具、游戏品、运动用品及其零件、附件,174510753.0
202501,96,第96章  杂项制品,71853691.0
202501,97,第97章  艺术品、收藏品及古物,63707789.0
202501,98,第98章  特殊交易品及未分类商品,702130244.0
