数据年月,商品编码,商品名称,美元
202209,1,第1章   活动物,70297258.0
202209,2,第2章   肉及食用杂碎,2902590591.0
202209,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,1821648110.0
202209,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,681978031.0
202209,5,第5章   其他动物产品,113625841.0
202209,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,25596873.0
202209,7,第7章   食用蔬菜、根及块茎,144185285.0
202209,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,991243568.0
202209,9,第9章   咖啡、茶、马黛茶及调味香料,195555932.0
202209,10,第10章  谷物,1477432222.0
202209,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,202970922.0
202209,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,6054826545.0
202209,13,第13章  虫胶；树胶、树脂及其他植物液、汁,41521259.0
202209,14,第14章  编结用植物材料；其他植物产品,11260584.0
202209,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,1566079526.0
202209,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,29934223.0
202209,17,第17章  糖及糖食,461949965.0
202209,18,第18章  可可及可可制品,87619704.0
202209,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,593288996.0
202209,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,201039293.0
202209,21,第21章  杂项食品,526572770.0
202209,22,第22章  饮料、酒及醋,467814416.0
202209,23,第23章  食品工业的残渣及废料；配制的动物饲料,757325248.0
202209,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,160777228.0
202209,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,1321488990.0
202209,26,第26章  矿砂、矿渣及矿灰,18071491191.0
202209,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,45148841442.0
202209,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,2462143006.0
202209,29,第29章  有机化学品,4823275103.0
202209,30,第30章  药品,3142611963.0
202209,31,第31章  肥料,449183623.0
202209,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,425744118.0
202209,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,1940468012.0
202209,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,564904980.0
202209,35,第35章  蛋白类物质；改性淀粉；胶；酶,374862576.0
202209,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,13753136.0
202209,37,第37章  照相及电影用品,289342283.0
202209,38,第38章  杂项化学产品,2326861751.0
202209,39,第39章  塑料及其制品,6188720439.0
202209,40,第40章  橡胶及其制品,1537289524.0
202209,41,第41章  生皮（毛皮除外）及皮革,249014296.0
202209,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,453440421.0
202209,43,第43章  毛皮、人造毛皮及其制品,51682334.0
202209,44,第44章  木及木制品；木炭,1851078204.0
202209,45,第45章  软木及软木制品,3491631.0
202209,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,1377750.0
202209,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,2145779960.0
202209,48,第48章  纸及纸板；纸浆、纸或纸板制品,564540337.0
202209,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,265696529.0
202209,50,第50章  蚕丝,9289295.0
202209,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,257924983.0
202209,52,第52章  棉花,549443724.0
202209,53,第53章  其他植物纺织纤维；纸纱线及其机织物,77421159.0
202209,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,177369152.0
202209,55,第55章  化学纤维短纤,131056177.0
202209,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,102127897.0
202209,57,第57章  地毯及纺织材料的其他铺地制品,7632903.0
202209,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,29743438.0
202209,59,第59章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,122020026.0
202209,60,第60章  针织物及钩编织物,67450864.0
202209,61,第61章  针织或钩编的服装及衣着附件,397607384.0
202209,62,第62章  非针织或非钩编的服装及衣着附件,569287684.0
202209,63,第63章  其他纺织制成品；成套物品；旧衣着及旧纺织品；碎织物,32221901.0
202209,64,第64章  鞋靴、护腿和类似品及其零件,512412633.0
202209,65,第65章  帽类及其零件,20266183.0
202209,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,1053194.0
202209,67,第67章  已加工羽毛、羽绒及其制品；人造花；人发制品,77802667.0
202209,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,171924691.0
202209,69,第69章  陶瓷产品,118886051.0
202209,70,第70章  玻璃及其制品,604145895.0
202209,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,10956627916.0
202209,72,第72章  钢铁,3808446538.0
202209,73,第73章  钢铁制品,742511957.0
202209,74,第74章  铜及其制品,5366578764.0
202209,75,第75章  镍及其制品,976568008.0
202209,76,第76章  铝及其制品,1010326866.0
202209,78,第78章  铅及其制品,9460399.0
202209,79,第79章  锌及其制品,37541612.0
202209,80,第80章  锡及其制品,79174147.0
202209,81,第81章  其他贱金属、金属陶瓷及其制品,549594813.0
202209,82,第82章  贱金属工具、器具、利口器、餐匙、餐叉及其零件,246656445.0
202209,83,第83章  贱金属杂项制品,153114672.0
202209,84,第84章  核反应堆、锅炉、机器、机械器具及零件,17443035658.0
202209,85,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,59847596971.0
202209,86,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,46221280.0
202209,87,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,6585813518.0
202209,88,第88章  航空器、航天器及其零件,771181621.0
202209,89,第89章  船舶及浮动结构体,11850207.0
202209,90,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,7333235056.0
202209,91,第91章  钟表及其零件,454136411.0
202209,92,第92章  乐器及其零件、附件,49074047.0
202209,93,第93章  武器、弹药及其零件、附件,182857.0
202209,94,第94章  家具；寝具、褥垫、弹簧床垫、软坐垫及类似的填充制品；未列名灯具及照明装置；发光标志、发光铭牌及类似品；活动房屋,219741969.0
202209,95,第95章  玩具、游戏品、运动用品及其零件、附件,247367751.0
202209,96,第96章  杂项制品,134455625.0
202209,97,第97章  艺术品、收藏品及古物,65779637.0
202209,98,第98章  特殊交易品及未分类商品,654417096.0
