数据年月,商品编码,商品名称,美元
202506,1,第1章   活动物,94883973.0
202506,2,第2章   肉及食用杂碎,1860447532.0
202506,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,1514400838.0
202506,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,634327342.0
202506,5,第5章   其他动物产品,92976495.0
202506,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,25430271.0
202506,7,第7章   食用蔬菜、根及块茎,318457687.0
202506,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,2068482708.0
202506,9,第9章   咖啡、茶、马黛茶及调味香料,289826353.0
202506,10,第10章  谷物,547218798.0
202506,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,187345923.0
202506,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,5786177352.0
202506,13,第13章  虫胶；树胶、树脂及其他植物液、汁,32132242.0
202506,14,第14章  编结用植物材料；其他植物产品,20663657.0
202506,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,1350568505.0
202506,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,42366272.0
202506,17,第17章  糖及糖食,268071272.0
202506,18,第18章  可可及可可制品,109804489.0
202506,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,501528283.0
202506,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,202123143.0
202506,21,第21章  杂项食品,686693361.0
202506,22,第22章  饮料、酒及醋,490116778.0
202506,23,第23章  食品工业的残渣及废料；配制的动物饲料,533899662.0
202506,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,256452258.0
202506,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,1011134293.0
202506,26,第26章  矿砂、矿渣及矿灰,21413144236.0
202506,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,35753260080.0
202506,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,1924438896.0
202506,29,第29章  有机化学品,4027662338.0
202506,30,第30章  药品,3244452623.0
202506,31,第31章  肥料,261451820.0
202506,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,429296309.0
202506,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,1340121562.0
202506,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,447145467.0
202506,35,第35章  蛋白类物质；改性淀粉；胶；酶,374585675.0
202506,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,14720988.0
202506,37,第37章  照相及电影用品,336257397.0
202506,38,第38章  杂项化学产品,1930112141.0
202506,39,第39章  塑料及其制品,4490607374.0
202506,40,第40章  橡胶及其制品,1501701522.0
202506,41,第41章  生皮（毛皮除外）及皮革,187557925.0
202506,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,462705441.0
202506,43,第43章  毛皮、人造毛皮及其制品,43080005.0
202506,44,第44章  木及木制品；木炭,1311158139.0
202506,45,第45章  软木及软木制品,2938420.0
202506,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,2471361.0
202506,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,1915526923.0
202506,48,第48章  纸及纸板；纸浆、纸或纸板制品,442669117.0
202506,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,149307200.0
202506,50,第50章  蚕丝,4979319.0
202506,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,217197071.0
202506,52,第52章  棉花,329211264.0
202506,53,第53章  其他植物纺织纤维；纸纱线及其机织物,178722121.0
202506,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,138032649.0
202506,55,第55章  化学纤维短纤,106228741.0
202506,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,95627307.0
202506,57,第57章  地毯及纺织材料的其他铺地制品,7400999.0
202506,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,21058403.0
202506,59,第59章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,102947660.0
202506,60,第60章  针织物及钩编织物,43651608.0
202506,61,第61章  针织或钩编的服装及衣着附件,291029966.0
202506,62,第62章  非针织或非钩编的服装及衣着附件,427938559.0
202506,63,第63章  其他纺织制成品；成套物品；旧衣着及旧纺织品；碎织物,25759693.0
202506,64,第64章  鞋靴、护腿和类似品及其零件,536109947.0
202506,65,第65章  帽类及其零件,27899127.0
202506,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,531492.0
202506,67,第67章  已加工羽毛、羽绒及其制品；人造花；人发制品,135162540.0
202506,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,159798441.0
202506,69,第69章  陶瓷产品,113320003.0
202506,70,第70章  玻璃及其制品,510099778.0
202506,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,8275410209.0
202506,72,第72章  钢铁,2749458786.0
202506,73,第73章  钢铁制品,710280771.0
202506,74,第74章  铜及其制品,6192730615.0
202506,75,第75章  镍及其制品,900263313.0
202506,76,第76章  铝及其制品,1298862587.0
202506,78,第78章  铅及其制品,22523280.0
202506,79,第79章  锌及其制品,128041735.0
202506,80,第80章  锡及其制品,75237714.0
202506,81,第81章  其他贱金属、金属陶瓷及其制品,329855917.0
202506,82,第82章  贱金属工具、器具、利口器、餐匙、餐叉及其零件,205000071.0
202506,83,第83章  贱金属杂项制品,136859751.0
202506,84,第84章  核反应堆、锅炉、机器、机械器具及零件,20878973489.0
202506,85,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,50660869211.0
202506,86,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,65704994.0
202506,87,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,3824206356.0
202506,88,第88章  航空器、航天器及其零件,1839573746.0
202506,89,第89章  船舶及浮动结构体,36854192.0
