Commodity code,Commodity,Renminbi Yuan
1,Live animals,147301963.0
2,Meat and edible meat offal,3826381020.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3252963812.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1659748690.0
5,"roducts of animal origin,not elsewhere specified or included",231034783.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",111297288.0
7,Edible vegetables and certain roots and tubers,859170033.0
8,Edible fruit and nuts; peel of citrus fruit or melons,1970919132.0
9,"Coffee, tea, maté and spices",271400544.0
10,Cereals,3869582212.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,428527540.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",20541219300.0
13,"Lac; gums, resins and other vegetable saps and extracts",122604890.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,87960083.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,3932783235.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",106951324.0
17,Sugars and sugar confectionery,751770035.0
18,Cocoa and cocoa preparations,680427789.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2491426223.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",524875650.0
21,Miscellaneous edible preparations,1149718540.0
22,"Beverages, spirits and vinegar",2377541061.0
23,Residues and waste from the food industries; prepared animal fodder,2131555076.0
24,Tobacco and manufactured tobacco substitutes,1364708853.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",2690445697.0
26,"Ores, slag and ash",50104953752.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",89299900218.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",5586319970.0
29,Organic chemicals,21792826117.0
30,Pharmaceutical products,11349210450.0
31,Fertilisers,2454965784.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,2061883518.0
33,Essential oils and resinoids; perfumery,2644543592.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",2012951686.0
35,Albuminoidal substances; modified starches;,1655536310.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,71711727.0
37,Photographic or cinematographic goods,1143448069.0
38,Miscellaneous chemical products,6919890731.0
39,Plastics and articles thereof,32191296644.0
40,Rubber and articles thereof,7292918558.0
41,Raw hides and skins (other than furskins) and leather,3428801809.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",1219277811.0
43,Furskins and artificial fur; manufactures thereof,444594307.0
44,Wood and articles of wood; wood charcoal,8711907639.0
45,Cork and articles of cork,16675293.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",7827294.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,9074577679.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",2116533777.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",902377488.0
50,ilk,36709235.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1484402045.0
52,Cotton,4211803786.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,446621268.0
54,Man-made filaments; strip and the like of man-made textile materials,1646702055.0
55,Man-made staple fibres,1130590591.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",569711940.0
57,Carpets and other textile floor coverings,73799665.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,312225084.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",907308202.0
60,Knitted or crocheted fabrics,969611997.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",1274652853.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",1886066657.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,248331191.0
64,"Footwear, gaiters and the like; parts of such articles",1652356768.0
65,Headgear and parts thereof,29897806.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",7596329.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,84286936.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",760233857.0
69,Geramic products,357321442.0
70,Glass and glassware,3717810797.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",65236344626.0
72,Iron and steel,7425238455.0
73,Articles of iron or steel,5250167587.0
74,Copper and articles thereof,20237235882.0
75,Nickel and articles thereof,2443105622.0
76,Aluminium and articles thereof,3218619030.0
78,Lead and articles thereof,43161708.0
79,Zinc and articles thereof,1002313136.0
80,Tin and articles thereof,167465772.0
81,Other base metals; cermets; articles thereof,816762691.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1628339871.0
83,Miscellaneous articles of base metal,899857753.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",78533703475.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",267057657163.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",591011253.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",34630881074.0
88,"Aircraft, spacecraft, and parts thereof",12650956609.0
89,"Ships, boats and floating structures",261708983.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",53220195200.0
91,Clocks and watches and parts thereof,1756360411.0
92,Musical instruments; parts and accessories of such articles,198878463.0
93,Arms and ammunition; parts and accessories thereof,3620040.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",1701831623.0
95,"Toys, games and sports requisites;parts and accessories thereof",1499021315.0
96,Miscellaneous manufactured articles,1524605662.0
97,"Works of art, collectors' pieces and antiques",58857866.0
98,Commodities not classified accroding to kind,4762731441.0
