Commodity code,Commodity,Renminbi Yuan
1,Live animals,286810225.0
2,Meat and edible meat offal,17444532889.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",11840208351.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",4170925036.0
5,"roducts of animal origin,not elsewhere specified or included",478838115.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",105385394.0
7,Edible vegetables and certain roots and tubers,551250211.0
8,Edible fruit and nuts; peel of citrus fruit or melons,7718644000.0
9,"Coffee, tea, maté and spices",487897778.0
10,Cereals,4005199488.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,968700226.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",29984642228.0
13,"Lac; gums, resins and other vegetable saps and extracts",255113924.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,72174547.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,6676649296.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",370619130.0
17,Sugars and sugar confectionery,845081131.0
18,Cocoa and cocoa preparations,573654339.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",3857714456.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",1268960487.0
21,Miscellaneous edible preparations,2152222275.0
22,"Beverages, spirits and vinegar",3744151415.0
23,Residues and waste from the food industries; prepared animal fodder,2014696944.0
24,Tobacco and manufactured tobacco substitutes,716652827.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",5435784242.0
26,"Ores, slag and ash",102047208812.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",211482502675.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",8809403794.0
29,Organic chemicals,33289474362.0
30,Pharmaceutical products,22670293143.0
31,Fertilisers,1471627671.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,3332108255.0
33,Essential oils and resinoids; perfumery,9753284902.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",3035732446.0
35,Albuminoidal substances; modified starches;,2381205340.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,70751364.0
37,Photographic or cinematographic goods,1814630931.0
38,Miscellaneous chemical products,12030447448.0
39,Plastics and articles thereof,44586837623.0
40,Rubber and articles thereof,10992277650.0
41,Raw hides and skins (other than furskins) and leather,1985384539.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",2562893521.0
43,Furskins and artificial fur; manufactures thereof,124770293.0
44,Wood and articles of wood; wood charcoal,11893631106.0
45,Cork and articles of cork,22591809.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",20456109.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,8687301010.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",3615266931.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1762606658.0
50,ilk,47912663.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1589117057.0
52,Cotton,5154027203.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,645087325.0
54,Man-made filaments; strip and the like of man-made textile materials,1721130553.0
55,Man-made staple fibres,1309649959.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",814721746.0
57,Carpets and other textile floor coverings,55890955.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,257682177.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",937697227.0
60,Knitted or crocheted fabrics,752742712.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",2284390866.0
