Commodity code,Commodity,Renminbi Yuan
1,Live animals,188972627.0
2,Meat and edible meat offal,5016329557.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3787939590.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2171619792.0
5,"roducts of animal origin,not elsewhere specified or included",328237559.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",93364953.0
7,Edible vegetables and certain roots and tubers,1356674145.0
8,Edible fruit and nuts; peel of citrus fruit or melons,2872348547.0
9,"Coffee, tea, maté and spices",262801085.0
10,Cereals,4080959834.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,607420305.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",17513295145.0
13,"Lac; gums, resins and other vegetable saps and extracts",136758132.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,131174648.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,3812832436.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",94990353.0
17,Sugars and sugar confectionery,691838385.0
18,Cocoa and cocoa preparations,299185894.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2422698988.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",505346831.0
21,Miscellaneous edible preparations,1276498770.0
22,"Beverages, spirits and vinegar",2503571060.0
23,Residues and waste from the food industries; prepared animal fodder,1556721989.0
24,Tobacco and manufactured tobacco substitutes,2363124110.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",2594361776.0
26,"Ores, slag and ash",45176064243.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",83375668878.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",5258252274.0
29,Organic chemicals,24276181239.0
30,Pharmaceutical products,12567218571.0
31,Fertilisers,1438335786.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,2407703840.0
33,Essential oils and resinoids; perfumery,3338958293.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",2265540092.0
35,Albuminoidal substances; modified starches;,1580819699.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,89386365.0
37,Photographic or cinematographic goods,1139814840.0
38,Miscellaneous chemical products,8445090520.0
39,Plastics and articles thereof,34934472723.0
40,Rubber and articles thereof,7496850831.0
41,Raw hides and skins (other than furskins) and leather,3796981340.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",1237002496.0
43,Furskins and artificial fur; manufactures thereof,806629946.0
44,Wood and articles of wood; wood charcoal,11574646652.0
45,Cork and articles of cork,20280255.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",5105606.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,9836469685.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",2279183596.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",878853917.0
50,ilk,39334052.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1846250335.0
52,Cotton,4458332476.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,510074600.0
54,Man-made filaments; strip and the like of man-made textile materials,1713692715.0
55,Man-made staple fibres,1232568494.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",677991727.0
57,Carpets and other textile floor coverings,95259158.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,322427572.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",1095266106.0
60,Knitted or crocheted fabrics,1037818429.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",1301192274.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",1911984843.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,254409345.0
64,"Footwear, gaiters and the like; parts of such articles",1758251359.0
65,Headgear and parts thereof,39582198.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",9558686.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,124331191.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",869184699.0
69,Geramic products,428469616.0
70,Glass and glassware,3776820766.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",41675854252.0
72,Iron and steel,9274966774.0
73,Articles of iron or steel,5898479851.0
74,Copper and articles thereof,23283073102.0
75,Nickel and articles thereof,3213330835.0
76,Aluminium and articles thereof,3177425155.0
78,Lead and articles thereof,25559918.0
79,Zinc and articles thereof,1096510163.0
80,Tin and articles thereof,142395797.0
81,Other base metals; cermets; articles thereof,1064928123.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1894220975.0
83,Miscellaneous articles of base metal,1002435231.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",87388551870.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",210991032448.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",748896495.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",40461372149.0
88,"Aircraft, spacecraft, and parts thereof",9540860320.0
89,"Ships, boats and floating structures",1113320242.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",51819833614.0
91,Clocks and watches and parts thereof,1588637321.0
92,Musical instruments; parts and accessories of such articles,216381743.0
93,Arms and ammunition; parts and accessories thereof,3410325.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",1740073963.0
95,"Toys, games and sports requisites;parts and accessories thereof",867809306.0
96,Miscellaneous manufactured articles,1578344333.0
97,"Works of art, collectors' pieces and antiques",183377158.0
98,Commodities not classified accroding to kind,6357770941.0
