商品编码,商品名称,人民币
1,第1章 活动物,97968488
2,第2章 肉及食用...,12911278997
3,第3章 鱼、甲壳...,9808478403
4,第4章 乳品；蛋...,4496184727
5,第5章 其他动物...,945693260
6,第6章 活树及其...,131683678
7,第7章 食用蔬菜...,1725506068
8,第8章 食用水果...,11692298548
9,第9章 咖啡、茶...,1961755074
10,第10章 谷物,12481512321
11,第11章 制粉工业...,1613397424
12,第12章 含油子仁...,37351840475
13,第13章 虫胶；树...,306592884
14,第14章 编结用植...,169787558
15,动、植物或微生物油、...,6555679039
16,第16章 肉、鱼、...,288506425
17,第17章 糖及糖食,1334958255
18,第18章 可可及可...,586685851
19,第19章 谷物、粮...,3235158827
20,第20章 蔬菜、水...,1330440843
21,第21章 杂项食品,4532697794
22,第22章 饮料、酒...,3796774002
23,第23章 食品工业...,4595735410
24,第24章 烟草、烟...,2428253226
25,第25章 盐；硫磺...,6816938756
26,第26章 矿砂、矿...,144473305287
27,第27章 矿物燃料...,307666912523
28,第28章 无机化学...,13219129774
29,第29章 有机化学...,28425321348
30,第30章 药品,27208164873
31,第31章 肥料,2374249706
32,第32章 鞣料浸膏...,3311220637
33,第33章 精油及香...,11096863842
34,第34章 肥皂、有...,3604732907
35,第35章 蛋白类物...,2832109198
36,第36章 炸药；烟...,97254058
37,第37章 照相及电...,2291002650
38,第38章 杂项化学...,14841230823
39,第39章 塑料及其...,37984270138
40,第40章 橡胶及其...,9377758802
41,第41章 生皮（毛...,2160205630
42,第42章 皮革制品...,3675140681
43,第43章 毛皮、人...,465971816
44,第44章 木及木制...,13114396704
45,第45章 软木及软...,20906782
46,第46章 稻草、秸...,27502281
47,第47章 木浆及其...,14725579573
48,第48章 纸及纸板...,4380630641
49,第49章 书籍、报...,1132101523
50,第50章 蚕丝,39535936
51,第51章 羊毛、动...,1966525911
52,第52章 棉花,7493705481
53,第53章 其他植物...,1150389444
54,第54章 化学纤维...,1376971213
55,第55章 化学纤维...,829225019
56,第56章 絮胎、毡...,703512233
57,第57章 地毯及纺...,56132853
58,第58章 特种机织...,177808919
59,第59章 浸渍、涂...,862654455
60,第60章 针织物及...,439985282
61,第61章 针织或钩...,2262471021
62,第62章 非针织或...,2906378423
63,第63章 其他纺织...,203354982
64,第64章 鞋靴、护...,2842153724
65,第65章 帽类及其...,155458229
66,第66章 雨伞、阳...,5792995
67,第67章 已加工羽...,869930976
68,第68章 石料、石...,1216586220
69,第69章 陶瓷产品,787886425
70,第70章 玻璃及其...,4381196819
71,第71章 天然或养...,83334233455
72,第72章 钢铁,20230694728
73,第73章 钢铁制品,5861307549
74,第74章 铜及其制...,41481817998
75,第75章 镍及其制...,7190308372
76,第76章 铝及其制...,10491633040
78,第78章 铅及其制...,59102496
79,第79章 锌及其制...,981905845
80,第80章 锡及其制...,219960056
81,第81章 其他贱金...,2791091766
82,第82章 贱金属工...,1807341911
83,第83章 贱金属杂...,1114672339
84,第84章 核反应堆...,132622676762
85,第85章 电机、电...,341241408492
86,第86章 铁道及电...,345908375
87,第87章 车辆及其...,34254886109
88,第88章 航空器、...,7915693244
89,第89章 船舶及浮...,80287810
90,第90章 光学、照...,46461487256
91,第91章 钟表及其...,1865032521
92,第92章 乐器及其...,245836389
93,第93章 武器、弹...,3519387
94,第94章 家具；寝...,1316236192
95,第95章 玩具、游...,1471568421
96,第96章 杂项制品,766569319
97,第97章 艺术品、...,670471019
98,第98章 特殊交易...,5618555847
