商品编码,商品名称,人民币
1,第1章 活动物,270411096
2,第2章 肉及食用...,15812727006
3,第3章 鱼、甲壳...,10271852636
4,第4章 乳品；蛋...,4345889034
5,第5章 其他动物...,455784907
6,第6章 活树及其...,161520958
7,第7章 食用蔬菜...,1064304644
8,第8章 食用水果...,5688287214
9,第9章 咖啡、茶...,438914847
10,第10章 谷物,2707682298
11,第11章 制粉工业...,757869737
12,第12章 含油子仁...,25627604640
13,第13章 虫胶；树...,214787195
14,第14章 编结用植...,63328277
15,第15章 动、植物...,7346970348
16,第16章 肉、鱼、...,277004558
17,第17章 糖及糖食,1087320740
18,第18章 可可及可...,661326463
19,第19章 谷物、粮...,4860850672
20,第20章 蔬菜、水...,1121439489
21,第21章 杂项食品,2223884163
22,第22章 饮料、酒...,3341550488
23,第23章 食品工业...,2063953120
24,第24章 烟草、烟...,1368171488
25,第25章 盐；硫磺...,4367521394
26,第26章 矿砂、矿...,99584354941
27,第27章 矿物燃料...,216003637445
28,第28章 无机化学...,7026436332
29,第29章 有机化学...,31241700287
30,第30章 药品,22038998389
31,第31章 肥料,1309022181
32,第32章 鞣料浸膏...,3141721986
33,第33章 精油及香...,9758897542
34,第34章 肥皂、有...,3082257238
35,第35章 蛋白类物...,2278555620
36,第36章 炸药；烟...,70762327
37,第37章 照相及电...,1730631020
38,第38章 杂项化学...,10357023460
39,第39章 塑料及其...,44265093482
40,第40章 橡胶及其...,9921983617
41,第41章 生皮（毛...,2013328544
42,第42章 皮革制品...,2484020445
43,第43章 毛皮、人...,402451741
44,第44章 木及木制...,11532368878
45,第45章 软木及软...,21383379
46,第46章 稻草、秸...,13224067
47,第47章 木浆及其...,10436311541
48,第48章 纸及纸板...,3286455208
49,第49章 书籍、报...,1701200101
50,第50章 蚕丝,47170716
51,第51章 羊毛、动...,1449175908
52,第52章 棉花,4383902809
53,第53章 其他植物...,632811108
54,第54章 化学纤维...,1779839147
55,第55章 化学纤维...,1302785367
56,第56章 絮胎、毡...,722305665
57,第57章 地毯及纺...,55022091
58,第58章 特种机织...,269074376
59,第59章 浸渍、涂...,995386130
60,第60章 针织物及...,806971294
61,第61章 针织或钩...,2291175915
62,第62章 非针织或...,2890710105
63,第63章 其他纺织...,284451112
64,第64章 鞋靴、护...,3715440676
65,第65章 帽类及其...,92565100
66,第66章 雨伞、阳...,10200679
67,第67章 已加工羽...,209131460
68,第68章 石料、石...,1132465489
69,第69章 陶瓷产品,767272792
70,第70章 玻璃及其...,4628397207
71,第71章 天然或养...,26621182990
72,第72章 钢铁,15800557178
73,第73章 钢铁制品,6155618898
74,第74章 铜及其制...,25097270830
75,第75章 镍及其制...,2492660073
76,第76章 铝及其制...,3144738554
78,第78章 铅及其制...,136020772
79,第79章 锌及其制...,1014447295
80,第80章 锡及其制...,103374999
81,第81章 其他贱金...,1689295487
82,第82章 贱金属工...,1875963969
83,第83章 贱金属杂...,1279801373
84,第84章 核反应堆...,112494001647
85,第85章 电机、电...,337521507658
86,第86章 铁道及电...,382878417
87,第87章 车辆及其...,59085510712
88,第88章 航空器、...,11435379400
89,第89章 船舶及浮...,107513768
90,第90章 光学、照...,59837500731
91,第91章 钟表及其...,3058499752
92,第92章 乐器及其...,324832677
93,第93章 武器、弹...,1303065
94,第94章 家具；寝...,2089923026
95,第95章 玩具、游...,1595842230
96,第96章 杂项制品,1380321380
97,第97章 艺术品、...,466379810
98,第98章 特殊交易...,8465254173
