Commodity code,Commodity,Renminbi Yuan
1,,271505002.0
2,,6600151212.0
3,,7588065261.0
4,,3269838630.0
5,,369054534.0
6,,207892173.0
7,,1052924649.0
8,,3856413970.0
9,,321394056.0
10,,1770725479.0
11,,809738819.0
12,,18680857872.0
13,,198157310.0
14,,90688580.0
15,,5422221784.0
16,,272070441.0
17,,1020041898.0
18,,636734715.0
19,,4166601238.0
20,,847239180.0
21,,1885267435.0
22,,3752085939.0
23,,1576252727.0
24,,714826391.0
25,,5074535395.0
26,,81503031373.0
27,,235047939834.0
28,,5789920176.0
29,,39331178308.0
30,,18780741042.0
31,,1605870304.0
32,,2982568528.0
33,,7368151332.0
34,,2706404364.0
35,,2267642426.0
36,,63266532.0
37,,1577473286.0
38,,9925331913.0
39,,42743339704.0
40,,10292290941.0
41,,2522129136.0
42,,1968608442.0
43,,273183743.0
44,,12663133095.0
45,,31324562.0
46,,8993639.0
47,,15710960962.0
48,,3392117260.0
49,,1005188688.0
50,,39192253.0
51,,2192311010.0
52,,5454872459.0
53,,488152824.0
54,,1903381555.0
55,,1311007327.0
56,,734205113.0
57,,75792486.0
58,,295886854.0
59,,1050546243.0
60,,992159761.0
61,,2130503485.0
62,,2616700327.0
63,,269604106.0
64,,3260264536.0
65,,63026112.0
66,,144088993.0
67,,161983335.0
68,,1061470340.0
69,,725267246.0
70,,4552176474.0
71,,39075913362.0
72,,12140793726.0
73,,6199897988.0
74,,26855327753.0
75,,2562550129.0
76,,3772031099.0
78,,474006758.0
79,,2384499757.0
80,,92986643.0
81,,2700788349.0
82,,1895173560.0
83,,1188385092.0
84,,111368362368.0
85,,300754179130.0
86,,402431482.0
87,,49925546325.0
88,,24390418511.0
89,,2187435883.0
90,,59954742770.0
91,,2669977220.0
92,,353421101.0
93,,2747546.0
94,,2330999037.0
95,,1288013185.0
96,,1350714409.0
97,,146791455.0
98,,6310055094.0
