Commodity code,Commodity,Renminbi Yuan
1,Live animals,431926110.0
2,Meat and edible meat offal,7197850149.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",4292505794.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1745773268.0
5,"roducts of animal origin,not elsewhere specified or included",276062612.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",121400071.0
7,Edible vegetables and certain roots and tubers,587990411.0
8,Edible fruit and nuts; peel of citrus fruit or melons,2596572946.0
9,"Coffee, tea, maté and spices",478667337.0
10,Cereals,2636246826.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,388883821.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",25016281923.0
13,"Lac; gums, resins and other vegetable saps and extracts",113800811.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,96486644.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,4378217388.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",88162566.0
17,Sugars and sugar confectionery,1046184206.0
18,Cocoa and cocoa preparations,468305910.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",3059033034.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",604431877.0
21,Miscellaneous edible preparations,1366758954.0
22,"Beverages, spirits and vinegar",2929169309.0
23,Residues and waste from the food industries; prepared animal fodder,2582897975.0
24,Tobacco and manufactured tobacco substitutes,572385526.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",2778435838.0
26,"Ores, slag and ash",54896846809.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",102977105351.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",5644816094.0
29,Organic chemicals,24646399914.0
30,Pharmaceutical products,11587843258.0
31,Fertilisers,629412325.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,2540590167.0
33,Essential oils and resinoids; perfumery,3147180080.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",2391985778.0
35,Albuminoidal substances; modified starches;,1909296159.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,70609103.0
37,Photographic or cinematographic goods,1322363660.0
38,Miscellaneous chemical products,8446993298.0
39,Plastics and articles thereof,35603497274.0
40,Rubber and articles thereof,7679008358.0
41,Raw hides and skins (other than furskins) and leather,3234027152.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",1192737257.0
43,Furskins and artificial fur; manufactures thereof,717477127.0
44,Wood and articles of wood; wood charcoal,11098570484.0
45,Cork and articles of cork,26398340.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",5225497.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,10281673788.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",2405403956.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1002063848.0
50,ilk,29677944.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1639564458.0
52,Cotton,4377914939.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,511810406.0
54,Man-made filaments; strip and the like of man-made textile materials,1685549527.0
55,Man-made staple fibres,1099639958.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",674686053.0
57,Carpets and other textile floor coverings,81476591.0
