Commodity code,Commodity,Renminbi Yuan
1,,209582058.0
2,,6794051369.0
3,,7580001773.0
4,,2960587804.0
5,,433873412.0
6,,165748711.0
7,,935728775.0
8,,5976682825.0
9,,425313624.0
10,,2545976246.0
11,,708511566.0
12,,20604046172.0
13,,180398756.0
14,,76780414.0
15,,5641201905.0
16,,298229832.0
17,,646497123.0
18,,603487247.0
19,,4107724072.0
20,,1203141241.0
21,,1613434712.0
22,,3230705740.0
23,,1670149887.0
24,,848119055.0
25,,4735251109.0
26,,75596331239.0
27,,208980553697.0
28,,6919831327.0
29,,37604510870.0
30,,18305511351.0
31,,2445852012.0
32,,2743790523.0
33,,7070110515.0
34,,2468373436.0
35,,2013122871.0
36,,74793341.0
37,,1432598883.0
38,,9085404558.0
39,,39635919890.0
40,,9804358201.0
41,,2186079593.0
42,,1916720479.0
43,,87579574.0
44,,13198431122.0
45,,28108590.0
46,,7944574.0
47,,14346216675.0
48,,2873050637.0
49,,962627596.0
50,,35191324.0
51,,1720701683.0
52,,6435806601.0
53,,593214841.0
54,,1692743175.0
55,,1158139401.0
56,,705704542.0
57,,79590684.0
58,,268037923.0
59,,960856683.0
60,,918174907.0
61,,1937160950.0
62,,2314600714.0
63,,265906170.0
64,,2676564036.0
65,,58317045.0
66,,4527092.0
67,,222263548.0
68,,1054769102.0
69,,655257503.0
70,,4093915003.0
71,,25664776425.0
72,,12664542459.0
73,,5467655109.0
74,,25671108565.0
75,,2179766492.0
76,,3901795879.0
78,,497379706.0
79,,2001550670.0
80,,92613312.0
81,,2401353177.0
82,,2095918609.0
83,,951870187.0
84,,106775711550.0
85,,250971880005.0
86,,452848148.0
87,,36433229563.0
88,,28318503166.0
89,,1451760107.0
90,,56201088205.0
91,,2292714396.0
92,,275476518.0
93,,14427254.0
94,,2188938145.0
95,,1235214669.0
96,,1182699208.0
97,,84917061.0
98,,5681644372.0
