商品编码,商品名称,人民币
1,第1章 活动物,272467081
2,第2章 肉及食用...,17564608962
3,第3章 鱼、甲壳...,11144371210
4,第4章 乳品；蛋...,5328217344
5,第5章 其他动物...,918346229
6,第6章 活树及其...,128705859
7,第7章 食用蔬菜...,2401370164
8,第8章 食用水果...,13986182837
9,第9章 咖啡、茶...,1573061990
10,第10章 谷物,11372282677
11,第11章 制粉工业...,725997750
12,第12章 含油子仁...,45897980530
13,第13章 虫胶；树...,423494215
14,第14章 编结用植...,103844416
15,动、植物或微生物油、...,7879105419
16,第16章 肉、鱼、...,367602994
17,第17章 糖及糖食,1330814587
18,第18章 可可及可...,496169426
19,第19章 谷物、粮...,3118980672
20,第20章 蔬菜、水...,1345183854
21,第21章 杂项食品,3536047261
22,第22章 饮料、酒...,4449372878
23,第23章 食品工业...,4202691379
24,第24章 烟草、烟...,2230553634
25,第25章 盐；硫磺...,13434760745
26,第26章 矿砂、矿...,127175099397
27,第27章 矿物燃料...,301773563173
28,第28章 无机化学...,12118296321
29,第29章 有机化学...,28356774267
30,第30章 药品,22938309757
31,第31章 肥料,3723762808
32,第32章 鞣料浸膏...,2941915687
33,第33章 精油及香...,9197377045
34,第34章 肥皂、有...,3392395105
35,第35章 蛋白类物...,2610324417
36,第36章 炸药；烟...,76511395
37,第37章 照相及电...,2121385343
38,第38章 杂项化学...,13946428572
39,第39章 塑料及其...,36519402902
40,第40章 橡胶及其...,9508516804
41,第41章 生皮（毛...,1684847703
42,第42章 皮革制品...,4040600758
43,第43章 毛皮、人...,570947505
44,第44章 木及木制...,11766790606
45,第45章 软木及软...,31668621
46,第46章 稻草、秸...,19252460
47,第47章 木浆及其...,13269223219
48,第48章 纸及纸板...,4628129278
49,第49章 书籍、报...,1503702022
50,第50章 蚕丝,38823098
51,第51章 羊毛、动...,2261975748
52,第52章 棉花,4098281322
53,第53章 其他植物...,837966523
54,第54章 化学纤维...,1236534052
55,第55章 化学纤维...,988030274
56,第56章 絮胎、毡...,705735134
57,第57章 地毯及纺...,58031666
58,第58章 特种机织...,184424401
59,第59章 浸渍、涂...,752643094
60,第60章 针织物及...,452736995
61,第61章 针织或钩...,2260428619
62,第62章 非针织或...,2729542329
63,第63章 其他纺织...,194755718
64,第64章 鞋靴、护...,3857688637
65,第65章 帽类及其...,194829350
66,第66章 雨伞、阳...,10848632
67,第67章 已加工羽...,724291460
68,第68章 石料、石...,1004847972
69,第69章 陶瓷产品,855887329
70,第70章 玻璃及其...,3995488180
71,第71章 天然或养...,56012950870
72,第72章 钢铁,17244249245
73,第73章 钢铁制品,5285344643
74,第74章 铜及其制...,35907947230
75,第75章 镍及其制...,8785199662
76,第76章 铝及其制...,6708256502
78,第78章 铅及其制...,89239389
79,第79章 锌及其制...,922598055
80,第80章 锡及其制...,481969214
81,第81章 其他贱金...,2088057720
82,第82章 贱金属工...,1547234026
83,第83章 贱金属杂...,1019061658
84,第84章 核反应堆...,121219101516
85,第85章 电机、电...,329701679267
86,第86章 铁道及电...,328581425
87,第87章 车辆及其...,40853196468
88,第88章 航空器、...,8797134082
89,第89章 船舶及浮...,104553201
90,第90章 光学、照...,46999060760
91,第91章 钟表及其...,2439002282
92,第92章 乐器及其...,338699882
93,第93章 武器、弹...,30405143
94,第94章 家具；寝...,1434248277
95,第95章 玩具、游...,1637026223
96,第96章 杂项制品,743006477
97,第97章 艺术品、...,326182831
98,第98章 特殊交易...,6028277910
