Commodity code,Commodity,Renminbi Yuan
1,Live animals,47506737.0
2,Meat and edible meat offal,6265177682.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3430008206.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1771448182.0
5,"roducts of animal origin,not elsewhere specified or included",374220414.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",183528104.0
7,Edible vegetables and certain roots and tubers,1077074512.0
8,Edible fruit and nuts; peel of citrus fruit or melons,4163235472.0
9,"Coffee, tea, maté and spices",350088994.0
10,Cereals,4647446571.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,454822851.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",22444812532.0
13,"Lac; gums, resins and other vegetable saps and extracts",129332881.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,154312431.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,2811265865.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",84185058.0
17,Sugars and sugar confectionery,500488714.0
18,Cocoa and cocoa preparations,288069812.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2176669119.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",528292621.0
21,Miscellaneous edible preparations,1068736481.0
22,"Beverages, spirits and vinegar",3277784188.0
23,Residues and waste from the food industries; prepared animal fodder,1932824290.0
24,Tobacco and manufactured tobacco substitutes,758707400.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",2303371139.0
26,"Ores, slag and ash",51815200574.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",92328109818.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",4996751176.0
29,Organic chemicals,25671260024.0
30,Pharmaceutical products,10855532526.0
31,Fertilisers,900933799.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,2327510395.0
33,Essential oils and resinoids; perfumery,2738373698.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",2153532781.0
35,Albuminoidal substances; modified starches;,1580424414.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,85803537.0
37,Photographic or cinematographic goods,1190484486.0
38,Miscellaneous chemical products,8098273610.0
39,Plastics and articles thereof,32192336394.0
40,Rubber and articles thereof,7126262135.0
41,Raw hides and skins (other than furskins) and leather,3282651296.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",1145704003.0
43,Furskins and artificial fur; manufactures thereof,1371634228.0
44,Wood and articles of wood; wood charcoal,10910535838.0
45,Cork and articles of cork,22347028.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",6266949.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,8907819457.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",2132655152.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",743472989.0
50,ilk,38681715.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2064715690.0
52,Cotton,4174042521.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,498434824.0
54,Man-made filaments; strip and the like of man-made textile materials,1700651636.0
55,Man-made staple fibres,1075265560.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",626268170.0
57,Carpets and other textile floor coverings,81821432.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,321286660.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",1006986716.0
60,Knitted or crocheted fabrics,990592315.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",1059341243.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",1675011446.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,243316831.0
64,"Footwear, gaiters and the like; parts of such articles",1579643998.0
65,Headgear and parts thereof,35368053.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",6222025.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,138811531.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",784930878.0
69,Geramic products,481923745.0
70,Glass and glassware,3536424153.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",48801609338.0
72,Iron and steel,8758612886.0
73,Articles of iron or steel,5115252041.0
74,Copper and articles thereof,17936069595.0
75,Nickel and articles thereof,2880476181.0
76,Aluminium and articles thereof,2989156309.0
78,Lead and articles thereof,16765185.0
79,Zinc and articles thereof,633764309.0
80,Tin and articles thereof,167638895.0
81,Other base metals; cermets; articles thereof,1032503789.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1724752614.0
83,Miscellaneous articles of base metal,937780838.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",79494455493.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",208699746303.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",726572816.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",40172363920.0
88,"Aircraft, spacecraft, and parts thereof",8669485459.0
89,"Ships, boats and floating structures",237853627.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",48617154872.0
91,Clocks and watches and parts thereof,1650541485.0
92,Musical instruments; parts and accessories of such articles,205150655.0
93,Arms and ammunition; parts and accessories thereof,645592.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",1724359292.0
95,"Toys, games and sports requisites;parts and accessories thereof",804784322.0
96,Miscellaneous manufactured articles,1291009190.0
97,"Works of art, collectors' pieces and antiques",93412287.0
