Commodity code,Commodity,Renminbi Yuan
1,,351457778.0
2,,5194481107.0
3,,4614032895.0
4,,3078091057.0
5,,366440283.0
6,,97183145.0
7,,1001946977.0
8,,3581304788.0
9,,311747773.0
10,,4314300881.0
11,,549603202.0
12,,30235383890.0
13,,135153439.0
14,,87361858.0
15,,3466066067.0
16,,201288454.0
17,,386379117.0
18,,291319391.0
19,,2980361983.0
20,,667819543.0
21,,1310576153.0
22,,3042369754.0
23,,2684409517.0
24,,384586675.0
25,,4021922943.0
26,,60963652925.0
27,,124543516868.0
28,,5122832568.0
29,,28491874485.0
30,,12902998010.0
31,,1024331816.0
32,,2675327002.0
33,,4286391866.0
34,,2485070239.0
35,,1879568089.0
36,,81510077.0
37,,1406930731.0
38,,8688018897.0
39,,36170064371.0
40,,8684732477.0
41,,3029597909.0
42,,1697977377.0
43,,1532128634.0
44,,13817749844.0
45,,25729951.0
46,,8268858.0
47,,11337292826.0
48,,2584947507.0
49,,827390424.0
50,,21237582.0
51,,2104661460.0
52,,4466464827.0
53,,441139967.0
54,,1591239404.0
55,,1338881097.0
56,,749914735.0
57,,79521943.0
58,,298124880.0
59,,1000378650.0
60,,1031375000.0
61,,1764633716.0
62,,2443683072.0
63,,278751697.0
64,,1969537792.0
65,,48154659.0
66,,7327322.0
67,,85169338.0
68,,909200459.0
69,,560371158.0
70,,4248999179.0
71,,38827789490.0
72,,10605481863.0
73,,5483448811.0
74,,22412610145.0
75,,2593249852.0
76,,3633700698.0
78,,140318047.0
79,,1517633657.0
80,,101204148.0
81,,1392549287.0
82,,1973114663.0
83,,1060217177.0
84,,93804836611.0
85,,252899558299.0
86,,439414284.0
87,,43998483892.0
88,,17965468867.0
89,,641989517.0
90,,55674226028.0
91,,1853224431.0
92,,229116497.0
93,,830045.0
94,,2023722099.0
95,,1432270041.0
96,,1342172559.0
97,,49947043.0
98,,7814089791.0
