商品编码,商品名称,人民币
1,第1章 活动物,122011481
2,第2章 肉及食用...,14917757737
3,第3章 鱼、甲壳...,11809903413
4,第4章 乳品；蛋...,4163178859
5,第5章 其他动物...,624320152
6,第6章 活树及其...,234982687
7,第7章 食用蔬菜...,1406519263
8,第8章 食用水果...,11404301643
9,第9章 咖啡、茶...,974296312
10,第10章 谷物,9236241017
11,第11章 制粉工业...,1481292441
12,第12章 含油子仁...,33764044096
13,第13章 虫胶；树...,241439028
14,第14章 编结用植...,74924691
15,动、植物或微生物油、...,9742343038
16,第16章 肉、鱼、...,367613434
17,第17章 糖及糖食,3411960556
18,第18章 可可及可...,711947389
19,第19章 谷物、粮...,3494537459
20,第20章 蔬菜、水...,1167403932
21,第21章 杂项食品,3694605775
22,第22章 饮料、酒...,3653302986
23,第23章 食品工业...,4141277966
24,第24章 烟草、烟...,1154081192
25,第25章 盐；硫磺...,14797976107
26,第26章 矿砂、矿...,141952290297
27,第27章 矿物燃料...,315933768456
28,第28章 无机化学...,15465098124
29,第29章 有机化学...,30184877137
30,第30章 药品,24579407471
31,第31章 肥料,2741063578
32,第32章 鞣料浸膏...,3072551722
33,第33章 精油及香...,10799536143
34,第34章 肥皂、有...,3477672008
35,第35章 蛋白类物...,2614897872
36,第36章 炸药；烟...,65650910
37,第37章 照相及电...,2189368858
38,第38章 杂项化学...,14724803040
39,第39章 塑料及其...,38418384749
40,第40章 橡胶及其...,9352875448
41,第41章 生皮（毛...,1748429337
42,第42章 皮革制品...,3453113824
43,第43章 毛皮、人...,661852502
44,第44章 木及木制...,10141045716
45,第45章 软木及软...,36862400
46,第46章 稻草、秸...,9558101
47,第47章 木浆及其...,13031173662
48,第48章 纸及纸板...,4024585647
49,第49章 书籍、报...,1085748624
50,第50章 蚕丝,55779646
51,第51章 羊毛、动...,1228867228
52,第52章 棉花,7279762280
53,第53章 其他植物...,802186950
54,第54章 化学纤维...,1373614243
55,第55章 化学纤维...,882404315
56,第56章 絮胎、毡...,660864588
57,第57章 地毯及纺...,54479454
58,第58章 特种机织...,169859334
59,第59章 浸渍、涂...,776293137
60,第60章 针织物及...,380854415
61,第61章 针织或钩...,2406310348
62,第62章 非针织或...,3519840257
63,第63章 其他纺织...,184108791
64,第64章 鞋靴、护...,3566989124
65,第65章 帽类及其...,158701573
66,第66章 雨伞、阳...,5648361
67,第67章 已加工羽...,726568522
68,第68章 石料、石...,1086844373
69,第69章 陶瓷产品,849288845
70,第70章 玻璃及其...,3839642954
71,第71章 天然或养...,69257579764
72,第72章 钢铁,23591744486
73,第73章 钢铁制品,5510610557
74,第74章 铜及其制...,38780019151
75,第75章 镍及其制...,5552808923
76,第76章 铝及其制...,8597924459
78,第78章 铅及其制...,66799584
79,第79章 锌及其制...,1092860143
80,第80章 锡及其制...,632978721
81,第81章 其他贱金...,2387255430
82,第82章 贱金属工...,1498938002
83,第83章 贱金属杂...,954174393
84,第84章 核反应堆...,136919639211
85,第85章 电机、电...,367077696839
86,第86章 铁道及电...,325916160
87,第87章 车辆及其...,44442658411
88,第88章 航空器、...,3617126072
89,第89章 船舶及浮...,526856589
90,第90章 光学、照...,48978048326
91,第91章 钟表及其...,3126623317
92,第92章 乐器及其...,312660736
93,第93章 武器、弹...,8013773
94,第94章 家具；寝...,1482038783
95,第95章 玩具、游...,1487696039
96,第96章 杂项制品,924821570
97,第97章 艺术品、...,1214388149
98,第98章 特殊交易...,6072840027
