Commodity code,Commodity,Renminbi Yuan
1,,80988425.0
2,,4772155381.0
3,,4146180312.0
4,,3308755799.0
5,,390466690.0
6,,129332966.0
7,,792811147.0
8,,3570704375.0
9,,328408613.0
10,,3557243355.0
11,,483864550.0
12,,24612316188.0
13,,167437164.0
14,,107416930.0
15,,3993088277.0
16,,155520852.0
17,,678178873.0
18,,291886540.0
19,,3233459111.0
20,,698350985.0
21,,1487805971.0
22,,3440185054.0
23,,2033074325.0
24,,508077936.0
25,,4136836182.0
26,,65134098471.0
27,,136292018470.0
28,,5769631437.0
29,,29317388039.0
30,,17052288753.0
31,,723254371.0
32,,2891192809.0
33,,4322454637.0
34,,2835150958.0
35,,2073580697.0
36,,99892617.0
37,,1518134981.0
38,,9605386879.0
39,,38809950994.0
40,,10122088467.0
41,,3459670777.0
42,,1454857876.0
43,,999241223.0
44,,13718884828.0
45,,26204239.0
46,,6039088.0
47,,12607896854.0
48,,2772191043.0
49,,802843101.0
50,,30850927.0
51,,2288298711.0
52,,4421840660.0
53,,531852478.0
54,,1814389180.0
55,,1398787418.0
56,,820690285.0
57,,79275888.0
58,,331480453.0
59,,1141181837.0
60,,1130663165.0
61,,1750646613.0
62,,2343747482.0
63,,288766748.0
64,,2393807432.0
65,,48678742.0
66,,8382390.0
67,,118478112.0
68,,997374246.0
69,,630013897.0
70,,4322281485.0
71,,44393188813.0
72,,11770517321.0
73,,5735184688.0
74,,22726380375.0
75,,2132971288.0
76,,4004249015.0
78,,208054863.0
79,,1044743909.0
80,,102754666.0
81,,2211658179.0
82,,2081341995.0
83,,1056089607.0
84,,103581880728.0
85,,259146007327.0
86,,518507088.0
87,,46290501745.0
88,,13235923125.0
89,,1637905990.0
90,,58565975268.0
91,,2008491069.0
92,,256348083.0
93,,2901320.0
94,,2282364333.0
95,,1380992897.0
96,,1667688259.0
97,,52221146.0
98,,8494745452.0
