Commodity code,Commodity,Renminbi Yuan
1,Live animals,165196261.0
2,Meat and edible meat offal,3086810287.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2980689547.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1618272321.0
5,"roducts of animal origin,not elsewhere specified or included",241726399.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",135103485.0
7,Edible vegetables and certain roots and tubers,1768973574.0
8,Edible fruit and nuts; peel of citrus fruit or melons,3845584716.0
9,"Coffee, tea, maté and spices",185589736.0
10,Cereals,5211080271.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,489320966.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",19268066869.0
13,"Lac; gums, resins and other vegetable saps and extracts",136936872.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,117854042.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,3821238769.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",109763024.0
17,Sugars and sugar confectionery,1375328915.0
18,Cocoa and cocoa preparations,338190840.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1613801162.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",436880223.0
21,Miscellaneous edible preparations,785457004.0
22,"Beverages, spirits and vinegar",1982472113.0
23,Residues and waste from the food industries; prepared animal fodder,1862892405.0
24,Tobacco and manufactured tobacco substitutes,1346558366.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",2357174653.0
26,"Ores, slag and ash",42173572630.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",91906852881.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",5383091052.0
29,Organic chemicals,25950189557.0
30,Pharmaceutical products,9314333862.0
31,Fertilisers,1520443626.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,2139926006.0
33,Essential oils and resinoids; perfumery,1998860863.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",1858312833.0
35,Albuminoidal substances; modified starches;,1485138756.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,86405487.0
37,Photographic or cinematographic goods,1194802608.0
38,Miscellaneous chemical products,7380113965.0
39,Plastics and articles thereof,33694306498.0
40,Rubber and articles thereof,7030783018.0
41,Raw hides and skins (other than furskins) and leather,4488340225.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",941682632.0
43,Furskins and artificial fur; manufactures thereof,1178502850.0
44,Wood and articles of wood; wood charcoal,10508064199.0
45,Cork and articles of cork,21419404.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",9292245.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,8619620731.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",2194301419.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",664398512.0
50,ilk,33015960.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2102250258.0
52,Cotton,5583836561.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,434483980.0
54,Man-made filaments; strip and the like of man-made textile materials,1683318644.0
55,Man-made staple fibres,1269418184.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",620324619.0
57,Carpets and other textile floor coverings,74933958.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,319614773.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",974215217.0
60,Knitted or crocheted fabrics,1053632584.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",889976461.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",1284975973.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,226595905.0
64,"Footwear, gaiters and the like; parts of such articles",1036731275.0
65,Headgear and parts thereof,24136004.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",6185287.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,197674503.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",771760931.0
69,Geramic products,366649691.0
70,Glass and glassware,3286698105.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",41209181887.0
72,Iron and steel,9895658472.0
73,Articles of iron or steel,4802104728.0
74,Copper and articles thereof,19059060841.0
75,Nickel and articles thereof,2704476846.0
76,Aluminium and articles thereof,3349473437.0
78,Lead and articles thereof,7877760.0
79,Zinc and articles thereof,792698006.0
80,Tin and articles thereof,111187191.0
81,Other base metals; cermets; articles thereof,854490355.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1762678777.0
83,Miscellaneous articles of base metal,873134532.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",76830881314.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",201515893784.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",712172999.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",34945764837.0
88,"Aircraft, spacecraft, and parts thereof",8461598555.0
89,"Ships, boats and floating structures",196664246.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",49027347517.0
91,Clocks and watches and parts thereof,1517792934.0
92,Musical instruments; parts and accessories of such articles,166139884.0
93,Arms and ammunition; parts and accessories thereof,62979.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",1529201812.0
95,"Toys, games and sports requisites;parts and accessories thereof",881216717.0
96,Miscellaneous manufactured articles,1174203626.0
97,"Works of art, collectors' pieces and antiques",48220994.0
98,Commodities not classified accroding to kind,4092780788.0
