商品编码,商品名称,人民币
1,第1章 活动物,59114581
2,第2章 肉及食用...,12338208230
3,第3章 鱼、甲壳...,9358011905
4,第4章 乳品；蛋...,5338681773
5,第5章 其他动物...,636119276
6,第6章 活树及其...,88561358
7,第7章 食用蔬菜...,1261186200
8,第8章 食用水果...,9832459039
9,第9章 咖啡、茶...,1217685493
10,第10章 谷物,3293885191
11,第11章 制粉工业...,1404102677
12,第12章 含油子仁...,24130178769
13,第13章 虫胶；树...,221448995
14,第14章 编结用植...,189543252
15,动、植物或微生物油、...,6907126872
16,第16章 肉、鱼、...,429408503
17,第17章 糖及糖食,419090935
18,第18章 可可及可...,881420295
19,第19章 谷物、粮...,3010345907
20,第20章 蔬菜、水...,1078461081
21,第21章 杂项食品,3647575744
22,第22章 饮料、酒...,2203415931
23,第23章 食品工业...,3318164508
24,第24章 烟草、烟...,2931060113
25,第25章 盐；硫磺...,6233492966
26,第26章 矿砂、矿...,140891070852
27,第27章 矿物燃料...,255212698088
28,第28章 无机化学...,6959487592
29,第29章 有机化学...,27868298786
30,第30章 药品,21380927600
31,第31章 肥料,2714211434
32,第32章 鞣料浸膏...,2844425666
33,第33章 精油及香...,8890537387
34,第34章 肥皂、有...,2932427265
35,第35章 蛋白类物...,2412256469
36,第36章 炸药；烟...,78333886
37,第37章 照相及电...,2106554009
38,第38章 杂项化学...,13248748853
39,第39章 塑料及其...,34611405543
40,第40章 橡胶及其...,12240140119
41,第41章 生皮（毛...,1653344965
42,第42章 皮革制品...,3006822195
43,第43章 毛皮、人...,65075619
44,第44章 木及木制...,9079352065
45,第45章 软木及软...,21894778
46,第46章 稻草、秸...,14226352
47,第47章 木浆及其...,14506562976
48,第48章 纸及纸板...,3687799861
49,第49章 书籍、报...,1008935580
50,第50章 蚕丝,42079547
51,第51章 羊毛、动...,1092620880
52,第52章 棉花,3560755154
53,第53章 其他植物...,442023032
54,第54章 化学纤维...,981254494
55,第55章 化学纤维...,813615831
56,第56章 絮胎、毡...,596688333
57,第57章 地毯及纺...,44733179
58,第58章 特种机织...,143624153
59,第59章 浸渍、涂...,681699694
60,第60章 针织物及...,283761839
61,第61章 针织或钩...,2162556545
62,第62章 非针织或...,3077629485
63,第63章 其他纺织...,169965904
64,第64章 鞋靴、护...,3344767112
65,第65章 帽类及其...,104478468
66,第66章 雨伞、阳...,3537379
67,第67章 已加工羽...,877003611
68,第68章 石料、石...,1042845667
69,第69章 陶瓷产品,753978656
70,第70章 玻璃及其...,3558323422
71,第71章 天然或养...,57134179981
72,第72章 钢铁,18217732403
73,第73章 钢铁制品,4487730354
74,第74章 铜及其制...,40133556627
75,第75章 镍及其制...,6634460695
76,第76章 铝及其制...,9712644878
78,第78章 铅及其制...,149437668
79,第79章 锌及其制...,834271144
80,第80章 锡及其制...,532449359
81,第81章 其他贱金...,2133009574
82,第82章 贱金属工...,1401802817
83,第83章 贱金属杂...,827297950
84,第84章 核反应堆...,121593041727
85,第85章 电机、电...,279174557964
86,第86章 铁道及电...,339214742
87,第87章 车辆及其...,22564497321
88,第88章 航空器、...,10445949462
89,第89章 船舶及浮...,2462970890
90,第90章 光学、照...,38782694407
91,第91章 钟表及其...,1599683286
92,第92章 乐器及其...,138434642
93,第93章 武器、弹...,478404
94,第94章 家具；寝...,1132682085
95,第95章 玩具、游...,1456349333
96,第96章 杂项制品,641366335
97,第97章 艺术品、...,357450569
98,第98章 特殊交易...,3007502266
