Commodity code,Commodity,Renminbi Yuan
1,Live animals,461189848.0
2,Meat and edible meat offal,5760103590.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",4535466168.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2061473313.0
5,"roducts of animal origin,not elsewhere specified or included",341347837.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",108900823.0
7,Edible vegetables and certain roots and tubers,1079159282.0
8,Edible fruit and nuts; peel of citrus fruit or melons,3748432848.0
9,"Coffee, tea, maté and spices",760332734.0
10,Cereals,2915171669.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,771607775.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",29058291359.0
13,"Lac; gums, resins and other vegetable saps and extracts",127372636.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,140816682.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,6398012572.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",152560416.0
17,Sugars and sugar confectionery,967441991.0
18,Cocoa and cocoa preparations,449138431.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",3656582540.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",655290658.0
21,Miscellaneous edible preparations,1933039971.0
22,"Beverages, spirits and vinegar",3462764795.0
23,Residues and waste from the food industries; prepared animal fodder,1115664360.0
24,Tobacco and manufactured tobacco substitutes,1418525565.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",2772515377.0
26,"Ores, slag and ash",69560628883.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",133149570838.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",6408683597.0
29,Organic chemicals,31680575554.0
30,Pharmaceutical products,14227494686.0
31,Fertilisers,1868095430.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,2771910837.0
33,Essential oils and resinoids; perfumery,3581403340.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",2415963630.0
35,Albuminoidal substances; modified starches;,2285723722.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,128226436.0
37,Photographic or cinematographic goods,1475490596.0
38,Miscellaneous chemical products,9453461215.0
39,Plastics and articles thereof,43081591875.0
40,Rubber and articles thereof,12098642957.0
41,Raw hides and skins (other than furskins) and leather,3518575385.0
