Commodity code,Commodity,Renminbi Yuan
1,Live animals,425479712.0
2,Meat and edible meat offal,8300731654.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",10107989914.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",6936231756.0
5,"roducts of animal origin,not elsewhere specified or included",495330950.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",167676314.0
7,Edible vegetables and certain roots and tubers,1135036322.0
8,Edible fruit and nuts; peel of citrus fruit or melons,10979192991.0
9,"Coffee, tea, maté and spices",454125080.0
10,Cereals,5185272922.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,1043724028.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",26917511389.0
13,"Lac; gums, resins and other vegetable saps and extracts",269732946.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,84120935.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,6184903169.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",243676017.0
17,Sugars and sugar confectionery,586259841.0
18,Cocoa and cocoa preparations,508151920.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",3938539769.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",1159470323.0
21,Miscellaneous edible preparations,1891072850.0
22,"Beverages, spirits and vinegar",4330761595.0
23,Residues and waste from the food industries; prepared animal fodder,2213304637.0
24,Tobacco and manufactured tobacco substitutes,1479797617.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",5082734864.0
26,"Ores, slag and ash",85377670325.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",209438280511.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",5697441639.0
29,Organic chemicals,42153445679.0
30,Pharmaceutical products,18538244592.0
31,Fertilisers,2785427492.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,2977272306.0
33,Essential oils and resinoids; perfumery,7731042792.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",2752726654.0
35,Albuminoidal substances; modified starches;,2126625815.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,68697023.0
37,Photographic or cinematographic goods,1597238451.0
38,Miscellaneous chemical products,11057435463.0
39,Plastics and articles thereof,43416659801.0
40,Rubber and articles thereof,9405903562.0
41,Raw hides and skins (other than furskins) and leather,2390637345.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",2707781907.0
43,Furskins and artificial fur; manufactures thereof,90313329.0
44,Wood and articles of wood; wood charcoal,13911596970.0
45,Cork and articles of cork,34746683.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",8387676.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,13044875281.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",3081718665.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1344553328.0
50,ilk,28002233.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",2060688048.0
52,Cotton,7208180604.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,720458430.0
54,Man-made filaments; strip and the like of man-made textile materials,1672307140.0
55,Man-made staple fibres,1320921180.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",757819933.0
57,Carpets and other textile floor coverings,74247849.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,253681142.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",1021281125.0
60,Knitted or crocheted fabrics,736230915.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",2534477994.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",3023777461.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,286507537.0
64,"Footwear, gaiters and the like; parts of such articles",3647538035.0
65,Headgear and parts thereof,62249953.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",8970189.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,174188902.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",1065725006.0
69,Geramic products,730809328.0
70,Glass and glassware,4979024672.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",36890988054.0
72,Iron and steel,14220322798.0
73,Articles of iron or steel,6187715806.0
74,Copper and articles thereof,27368118854.0
