商品编码,商品名称,人民币
1,第1章 活动物,413683512
2,第2章 肉及食用...,16155627025
3,第3章 鱼、甲壳...,7124583531
4,第4章 乳品；蛋...,5165425195
5,第5章 其他动物...,575472759
6,第6章 活树及其...,105702036
7,第7章 食用蔬菜...,1512872615
8,第8章 食用水果...,8871144909
9,第9章 咖啡、茶...,870366303
10,第10章 谷物,13599126581
11,第11章 制粉工业...,762761517
12,第12章 含油子仁...,42112445483
13,第13章 虫胶；树...,276721834
14,第14章 编结用植...,124737910
15,第15章 动、植物...,9292452679
16,第16章 肉、鱼、...,241401416
17,第17章 糖及糖食,1417853288
18,第18章 可可及可...,415882105
19,第19章 谷物、粮...,3523527601
20,第20章 蔬菜、水...,793833289
21,第21章 杂项食品,2312204497
22,第22章 饮料、酒...,3544160368
23,第23章 食品工业...,3808674359
24,第24章 烟草、烟...,343225791
25,第25章 盐；硫磺...,4907969656
26,第26章 矿砂、矿...,159711741429
27,第27章 矿物燃料...,210373072857
28,第28章 无机化学...,7931358785
29,第29章 有机化学...,32861739625
30,第30章 药品,22935953028
31,第31章 肥料,1232457130
32,第32章 鞣料浸膏...,3139205153
33,第33章 精油及香...,11890999629
34,第34章 肥皂、有...,3833076526
35,第35章 蛋白类物...,2448226489
36,第36章 炸药；烟...,72021089
37,第37章 照相及电...,1852727772
38,第38章 杂项化学...,12458526817
39,第39章 塑料及其...,42873603154
40,第40章 橡胶及其...,8887924203
41,第41章 生皮（毛...,1989525915
42,第42章 皮革制品...,4090336827
43,第43章 毛皮、人...,572118985
44,第44章 木及木制...,14196845386
45,第45章 软木及软...,26286413
46,第46章 稻草、秸...,11670821
47,第47章 木浆及其...,11918936287
48,第48章 纸及纸板...,5002295167
49,第49章 书籍、报...,1145631027
50,第50章 蚕丝,48094930
51,第51章 羊毛、动...,2465278387
52,第52章 棉花,5283013113
53,第53章 其他植物...,542101696
54,第54章 化学纤维...,1514970462
55,第55章 化学纤维...,923901228
56,第56章 絮胎、毡...,763538928
57,第57章 地毯及纺...,67030497
58,第58章 特种机织...,217830710
59,第59章 浸渍、涂...,913928704
60,第60章 针织物及...,732971493
61,第61章 针织或钩...,2396149870
62,第62章 非针织或...,2936766239
63,第63章 其他纺织...,266229207
64,第64章 鞋靴、护...,3790673511
65,第65章 帽类及其...,160718199
66,第66章 雨伞、阳...,6750754
67,第67章 已加工羽...,611707144
68,第68章 石料、石...,1251785715
69,第69章 陶瓷产品,979313111
70,第70章 玻璃及其...,4874399242
71,第71章 天然或养...,41595087046
72,第72章 钢铁,22433196832
73,第73章 钢铁制品,5869625039
74,第74章 铜及其制...,35943547002
75,第75章 镍及其制...,3691922368
76,第76章 铝及其制...,6570536217
78,第78章 铅及其制...,66850071
79,第79章 锌及其制...,958514049
80,第80章 锡及其制...,92236957
81,第81章 其他贱金...,3060837918
82,第82章 贱金属工...,1785963535
83,第83章 贱金属杂...,1270800082
84,第84章 核反应堆...,133113261400
85,第85章 电机、电...,359360286528
86,第86章 铁道及电...,402008263
87,第87章 车辆及其...,54780694931
88,第88章 航空器、...,7533133882
89,第89章 船舶及浮...,3773289836
90,第90章 光学、照...,61376925509
91,第91章 钟表及其...,2964784933
92,第92章 乐器及其...,272025959
93,第93章 武器、弹...,153636
94,第94章 家具；寝...,1831647856
95,第95章 玩具、游...,1642995895
96,第96章 杂项制品,1064705823
97,第97章 艺术品、...,335687342
98,第98章 特殊交易...,7720156004
