商品编码,商品名称,人民币
1,第1章 活动物,356669498
2,第2章 肉及食用...,14201789769
3,第3章 鱼、甲壳...,11622239325
4,第4章 乳品；蛋...,3919691599
5,第5章 其他动物...,611344864
6,第6章 活树及其...,264805731
7,第7章 食用蔬菜...,1641438510
8,第8章 食用水果...,6952407890
9,第9章 咖啡、茶...,1069134309
10,第10章 谷物,13715734502
11,第11章 制粉工业...,1910636762
12,第12章 含油子仁...,37264257296
13,第13章 虫胶；树...,180238638
14,第14章 编结用植...,105707426
15,动、植物或微生物油、...,9467676097
16,第16章 肉、鱼、...,363343355
17,第17章 糖及糖食,2884773313
18,第18章 可可及可...,914108794
19,第19章 谷物、粮...,3208801323
20,第20章 蔬菜、水...,1958417514
21,第21章 杂项食品,3447724976
22,第22章 饮料、酒...,3422122566
23,第23章 食品工业...,5125844124
24,第24章 烟草、烟...,462776675
25,第25章 盐；硫磺...,9557710789
26,第26章 矿砂、矿...,150253904363
27,第27章 矿物燃料...,308922726993
28,第28章 无机化学...,15768773824
29,第29章 有机化学...,30491233243
30,第30章 药品,25029814748
31,第31章 肥料,3005208081
32,第32章 鞣料浸膏...,3064517398
33,第33章 精油及香...,9536214725
34,第34章 肥皂、有...,3294089809
35,第35章 蛋白类物...,2447339212
36,第36章 炸药；烟...,83541975
37,第37章 照相及电...,2056313918
38,第38章 杂项化学...,14171901524
39,第39章 塑料及其...,37799315353
40,第40章 橡胶及其...,10279492669
41,第41章 生皮（毛...,1860321373
42,第42章 皮革制品...,3762598284
43,第43章 毛皮、人...,609061194
44,第44章 木及木制...,9994927457
45,第45章 软木及软...,19166569
46,第46章 稻草、秸...,7810993
47,第47章 木浆及其...,13350540068
48,第48章 纸及纸板...,4167380207
49,第49章 书籍、报...,1262175022
50,第50章 蚕丝,68011317
51,第51章 羊毛、动...,1415086191
52,第52章 棉花,7654779047
53,第53章 其他植物...,750201080
54,第54章 化学纤维...,1329711839
55,第55章 化学纤维...,1023942840
56,第56章 絮胎、毡...,649181828
57,第57章 地毯及纺...,52038293
58,第58章 特种机织...,193156541
59,第59章 浸渍、涂...,784666919
60,第60章 针织物及...,466899055
61,第61章 针织或钩...,2364883457
62,第62章 非针织或...,3509824712
63,第63章 其他纺织...,189325091
64,第64章 鞋靴、护...,4478021104
65,第65章 帽类及其...,111825236
66,第66章 雨伞、阳...,5731005
67,第67章 已加工羽...,891694396
68,第68章 石料、石...,1060015646
69,第69章 陶瓷产品,806524499
70,第70章 玻璃及其...,3778260272
71,第71章 天然或养...,78228609987
72,第72章 钢铁,20037451600
73,第73章 钢铁制品,5552246092
74,第74章 铜及其制...,42759477670
75,第75章 镍及其制...,5885627575
76,第76章 铝及其制...,9160344129
78,第78章 铅及其制...,72076372
79,第79章 锌及其制...,1086938088
80,第80章 锡及其制...,1061186421
81,第81章 其他贱金...,2979822430
82,第82章 贱金属工...,1525338812
83,第83章 贱金属杂...,1002130005
84,第84章 核反应堆...,129685406985
85,第85章 电机、电...,372991616702
86,第86章 铁道及电...,296647700
87,第87章 车辆及其...,47477962998
88,第88章 航空器、...,4760593649
89,第89章 船舶及浮...,368700856
90,第90章 光学、照...,46527247443
91,第91章 钟表及其...,2795592012
92,第92章 乐器及其...,269145093
93,第93章 武器、弹...,7072994
94,第94章 家具；寝...,1656677571
95,第95章 玩具、游...,1546708448
96,第96章 杂项制品,781168137
97,第97章 艺术品、...,553325327
98,第98章 特殊交易...,6521640287
