Commodity code,Commodity,Renminbi Yuan
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",725935715.0
69,Geramic products,395092781.0
70,Glass and glassware,3397901014.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",39094798787.0
72,Iron and steel,10727376738.0
73,Articles of iron or steel,6943990530.0
74,Copper and articles thereof,22370466558.0
75,Nickel and articles thereof,1703204172.0
76,Aluminium and articles thereof,3968343210.0
78,Lead and articles thereof,44104285.0
79,Zinc and articles thereof,536801258.0
80,Tin and articles thereof,125857935.0
81,Other base metals; cermets; articles thereof,751774664.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1657399321.0
83,Miscellaneous articles of base metal,893596110.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",86500328089.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",197100534757.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",734019325.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",38706661643.0
88,"Aircraft, spacecraft, and parts thereof",11199662184.0
89,"Ships, boats and floating structures",225048048.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",48615315532.0
91,Clocks and watches and parts thereof,1674216242.0
92,Musical instruments; parts and accessories of such articles,151131199.0
93,Arms and ammunition; parts and accessories thereof,756608.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",1836086001.0
95,"Toys, games and sports requisites;parts and accessories thereof",801818612.0
96,Miscellaneous manufactured articles,1018079482.0
97,"Works of art, collectors' pieces and antiques",11463670.0
98,Commodities not classified accroding to kind,5759759124.0
