商品编码,商品名称,人民币
1,第1章 活动物,339734058
2,第2章 肉及食用...,20929099212
3,第3章 鱼、甲壳...,5848830274
4,第4章 乳品；蛋...,5724599615
5,第5章 其他动物...,733980682
6,第6章 活树及其...,135208296
7,第7章 食用蔬菜...,2289626271
8,第8章 食用水果...,5997160390
9,第9章 咖啡、茶...,984978147
10,第10章 谷物,8863942814
11,第11章 制粉工业...,1329702698
12,第12章 含油子仁...,28961515836
13,第13章 虫胶；树...,221744171
14,第14章 编结用植...,119842449
15,第15章 动、植物...,7431832214
16,第16章 肉、鱼、...,263247496
17,第17章 糖及糖食,828670780
18,第18章 可可及可...,414068078
19,第19章 谷物、粮...,3692568948
20,第20章 蔬菜、水...,736432943
21,第21章 杂项食品,2613099281
22,第22章 饮料、酒...,3281674988
23,第23章 食品工业...,4146538699
24,第24章 烟草、烟...,743997126
25,第25章 盐；硫磺...,4935434279
26,第26章 矿砂、矿...,160449834357
27,第27章 矿物燃料...,211874944475
28,第28章 无机化学...,6994955938
29,第29章 有机化学...,34204194255
30,第30章 药品,28469674527
31,第31章 肥料,2052433299
32,第32章 鞣料浸膏...,3640934281
33,第33章 精油及香...,14530976710
34,第34章 肥皂、有...,4438028313
35,第35章 蛋白类物...,2787071499
36,第36章 炸药；烟...,73109686
37,第37章 照相及电...,2115333713
38,第38章 杂项化学...,14618695230
39,第39章 塑料及其...,52560974984
40,第40章 橡胶及其...,12252319414
41,第41章 生皮（毛...,2119620645
42,第42章 皮革制品...,4294969026
43,第43章 毛皮、人...,205262322
44,第44章 木及木制...,12213353789
45,第45章 软木及软...,31020315
46,第46章 稻草、秸...,11898739
47,第47章 木浆及其...,10200137927
48,第48章 纸及纸板...,5515224310
49,第49章 书籍、报...,1214460646
50,第50章 蚕丝,41001182
51,第51章 羊毛、动...,1658517342
52,第52章 棉花,7360235949
53,第53章 其他植物...,600681214
54,第54章 化学纤维...,1624391753
55,第55章 化学纤维...,1094951159
56,第56章 絮胎、毡...,868128875
57,第57章 地毯及纺...,51866643
58,第58章 特种机织...,247128425
59,第59章 浸渍、涂...,1034786320
60,第60章 针织物及...,614292939
61,第61章 针织或钩...,3077434622
62,第62章 非针织或...,3502277939
63,第63章 其他纺织...,313251489
64,第64章 鞋靴、护...,5053663435
65,第65章 帽类及其...,163277950
66,第66章 雨伞、阳...,10132970
67,第67章 已加工羽...,407491204
68,第68章 石料、石...,1365192352
69,第69章 陶瓷产品,1063659436
70,第70章 玻璃及其...,4745760922
71,第71章 天然或养...,34538301517
72,第72章 钢铁,20426039908
73,第73章 钢铁制品,6392725867
74,第74章 铜及其制...,39976993027
75,第75章 镍及其制...,3256082676
76,第76章 铝及其制...,5549274204
78,第78章 铅及其制...,70293361
79,第79章 锌及其制...,1021917476
80,第80章 锡及其制...,104088259
81,第81章 其他贱金...,2913013690
82,第82章 贱金属工...,2164826214
83,第83章 贱金属杂...,1306450916
84,第84章 核反应堆...,133227260607
85,第85章 电机、电...,355338563936
86,第86章 铁道及电...,283758761
87,第87章 车辆及其...,46128231334
88,第88章 航空器、...,3356577257
89,第89章 船舶及浮...,2237994762
90,第90章 光学、照...,65690513748
91,第91章 钟表及其...,3769235617
92,第92章 乐器及其...,378018915
93,第93章 武器、弹...,366290
94,第94章 家具；寝...,1794152979
95,第95章 玩具、游...,1536614749
96,第96章 杂项制品,1347316039
97,第97章 艺术品、...,2177701587
98,第98章 特殊交易...,8404261465
