商品编码,商品名称,人民币
1,第1章 活动物,343473339
2,第2章 肉及食用...,16160682423
3,第3章 鱼、甲壳...,4974440931
4,第4章 乳品；蛋...,3695629371
5,第5章 其他动物...,421159577
6,第6章 活树及其...,122996325
7,第7章 食用蔬菜...,736403176
8,第8章 食用水果...,5243408255
9,第9章 咖啡、茶...,720435501
10,第10章 谷物,5073574286
11,第11章 制粉工业...,678565531
12,第12章 含油子仁...,28199049384
13,第13章 虫胶；树...,272383673
14,第14章 编结用植...,76508749
15,第15章 动、植物...,7450685511
16,第16章 肉、鱼、...,224640757
17,第17章 糖及糖食,1981770261
18,第18章 可可及可...,393438138
19,第19章 谷物、粮...,4976786987
20,第20章 蔬菜、水...,672156117
21,第21章 杂项食品,2257804251
22,第22章 饮料、酒...,2935301677
23,第23章 食品工业...,3510579559
24,第24章 烟草、烟...,222576083
25,第25章 盐；硫磺...,3709207039
26,第26章 矿砂、矿...,114859850780
27,第27章 矿物燃料...,156135687077
28,第28章 无机化学...,6152394867
29,第29章 有机化学...,25964297886
30,第30章 药品,21524227828
31,第31章 肥料,1606870949
32,第32章 鞣料浸膏...,2684969649
33,第33章 精油及香...,11831968620
34,第34章 肥皂、有...,2630156731
35,第35章 蛋白类物...,2401419713
36,第36章 炸药；烟...,48595178
37,第37章 照相及电...,1536113779
38,第38章 杂项化学...,10895321112
39,第39章 塑料及其...,41318881773
40,第40章 橡胶及其...,9410261555
41,第41章 生皮（毛...,1475262258
42,第42章 皮革制品...,3200059061
43,第43章 毛皮、人...,262123598
44,第44章 木及木制...,12674013023
45,第45章 软木及软...,16548721
46,第46章 稻草、秸...,11385729
47,第47章 木浆及其...,10071309275
48,第48章 纸及纸板...,4578601124
49,第49章 书籍、报...,1356208635
50,第50章 蚕丝,26318724
51,第51章 羊毛、动...,1337505646
52,第52章 棉花,4185194847
53,第53章 其他植物...,318954536
54,第54章 化学纤维...,1207510320
55,第55章 化学纤维...,879542568
56,第56章 絮胎、毡...,828738868
57,第57章 地毯及纺...,52294438
58,第58章 特种机织...,172688609
59,第59章 浸渍、涂...,829673573
60,第60章 针织物及...,500330902
61,第61章 针织或钩...,2461481938
62,第62章 非针织或...,3189242209
63,第63章 其他纺织...,337584746
64,第64章 鞋靴、护...,4265386531
65,第65章 帽类及其...,128638719
66,第66章 雨伞、阳...,5058271
67,第67章 已加工羽...,206649137
68,第68章 石料、石...,998019891
69,第69章 陶瓷产品,767785309
70,第70章 玻璃及其...,4576628792
71,第71章 天然或养...,26094670107
72,第72章 钢铁,28160950332
73,第73章 钢铁制品,5466717032
74,第74章 铜及其制...,34090206375
75,第75章 镍及其制...,2066044062
76,第76章 铝及其制...,7113799121
78,第78章 铅及其制...,71134103
79,第79章 锌及其制...,1189254227
80,第80章 锡及其制...,123112754
81,第81章 其他贱金...,2167343851
82,第82章 贱金属工...,1533503073
83,第83章 贱金属杂...,1070279137
84,第84章 核反应堆...,115885258481
85,第85章 电机、电...,328346436317
86,第86章 铁道及电...,430295784
87,第87章 车辆及其...,46609070858
88,第88章 航空器、...,3055690774
89,第89章 船舶及浮...,64737843
90,第90章 光学、照...,58379177873
91,第91章 钟表及其...,2943254497
92,第92章 乐器及其...,236959610
93,第93章 武器、弹...,3472856
94,第94章 家具；寝...,1695669953
95,第95章 玩具、游...,1375571551
96,第96章 杂项制品,938153090
97,第97章 艺术品、...,363432835
98,第98章 特殊交易...,5641555865
