商品编码,商品名称,人民币
1,第1章 活动物,281992593
2,第2章 肉及食用...,17116148119
3,第3章 鱼、甲壳...,9445829790
4,第4章 乳品；蛋...,4457293426
5,第5章 其他动物...,759712369
6,第6章 活树及其...,73000293
7,第7章 食用蔬菜...,2999235336
8,第8章 食用水果...,12680177712
9,第9章 咖啡、茶...,784427640
10,第10章 谷物,11485424230
11,第11章 制粉工业...,1284977860
12,第12章 含油子仁...,41681439232
13,第13章 虫胶；树...,407508577
14,第14章 编结用植...,111667130
15,动、植物或微生物油、...,6458334393
16,第16章 肉、鱼、...,176858988
17,第17章 糖及糖食,1132952117
18,第18章 可可及可...,472928630
19,第19章 谷物、粮...,3684976699
20,第20章 蔬菜、水...,973308263
21,第21章 杂项食品,3005752589
22,第22章 饮料、酒...,3214101848
23,第23章 食品工业...,3700291964
24,第24章 烟草、烟...,1309867211
25,第25章 盐；硫磺...,9838706240
26,第26章 矿砂、矿...,129268336745
27,第27章 矿物燃料...,281142852404
28,第28章 无机化学...,24439567233
29,第29章 有机化学...,34413035936
30,第30章 药品,26997864224
31,第31章 肥料,2725883867
32,第32章 鞣料浸膏...,3425870990
33,第33章 精油及香...,11497337097
34,第34章 肥皂、有...,4124391313
35,第35章 蛋白类物...,2893337451
36,第36章 炸药；烟...,72863921
37,第37章 照相及电...,2421102273
38,第38章 杂项化学...,17113774341
39,第39章 塑料及其...,43530252298
40,第40章 橡胶及其...,10242140643
41,第41章 生皮（毛...,1835869088
42,第42章 皮革制品...,3677596659
43,第43章 毛皮、人...,197972649
44,第44章 木及木制...,14424514221
45,第45章 软木及软...,26672157
46,第46章 稻草、秸...,18029468
47,第47章 木浆及其...,12029157963
48,第48章 纸及纸板...,4251407649
49,第49章 书籍、报...,1403474290
50,第50章 蚕丝,26121615
51,第51章 羊毛、动...,2235523880
52,第52章 棉花,5477193468
53,第53章 其他植物...,709453452
54,第54章 化学纤维...,1416562594
55,第55章 化学纤维...,981573646
56,第56章 絮胎、毡...,758291548
57,第57章 地毯及纺...,52943216
58,第58章 特种机织...,216714189
59,第59章 浸渍、涂...,938837597
60,第60章 针织物及...,602762965
61,第61章 针织或钩...,2391092185
62,第62章 非针织或...,2951564438
63,第63章 其他纺织...,230534332
64,第64章 鞋靴、护...,3983954213
65,第65章 帽类及其...,121204733
66,第66章 雨伞、阳...,5492182
67,第67章 已加工羽...,727405070
68,第68章 石料、石...,1396279781
69,第69章 陶瓷产品,954392172
70,第70章 玻璃及其...,4321667795
71,第71章 天然或养...,60369489147
72,第72章 钢铁,24441666328
73,第73章 钢铁制品,5407643683
74,第74章 铜及其制...,44273161774
75,第75章 镍及其制...,7608667873
76,第76章 铝及其制...,6754981477
78,第78章 铅及其制...,26457969
79,第79章 锌及其制...,194627707
80,第80章 锡及其制...,870359921
81,第81章 其他贱金...,3936407058
82,第82章 贱金属工...,1918954365
83,第83章 贱金属杂...,1172907317
84,第84章 核反应堆...,117722002542
85,第85章 电机、电...,357370159541
86,第86章 铁道及电...,287525713
87,第87章 车辆及其...,39356253318
88,第88章 航空器、...,2377171322
89,第89章 船舶及浮...,468948090
90,第90章 光学、照...,50283564524
91,第91章 钟表及其...,2117764778
92,第92章 乐器及其...,347411931
93,第93章 武器、弹...,1689244
94,第94章 家具；寝...,1663660408
95,第95章 玩具、游...,1569153783
96,第96章 杂项制品,980570219
97,第97章 艺术品、...,269599194
98,第98章 特殊交易...,4798705722
