Commodity code,Commodity,Renminbi Yuan
1,Live animals,435641002.0
2,Meat and edible meat offal,4201245245.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",4226656747.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1532801344.0
5,"roducts of animal origin,not elsewhere specified or included",244359224.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",169011272.0
7,Edible vegetables and certain roots and tubers,572739080.0
8,Edible fruit and nuts; peel of citrus fruit or melons,2646761994.0
9,"Coffee, tea, maté and spices",264629712.0
10,Cereals,5524167923.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,487921889.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",21316813336.0
13,"Lac; gums, resins and other vegetable saps and extracts",131336155.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,92367266.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,4518034688.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",139141471.0
17,Sugars and sugar confectionery,1586362693.0
18,Cocoa and cocoa preparations,529450368.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2593082454.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",544132500.0
21,Miscellaneous edible preparations,1039561358.0
22,"Beverages, spirits and vinegar",2895414117.0
23,Residues and waste from the food industries; prepared animal fodder,2948216512.0
24,Tobacco and manufactured tobacco substitutes,532100735.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",3283469433.0
26,"Ores, slag and ash",52799039426.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",96637699347.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",5908404705.0
29,Organic chemicals,25704303873.0
30,Pharmaceutical products,10746170728.0
31,Fertilisers,1617902841.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,2258805806.0
33,Essential oils and resinoids; perfumery,2627195555.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",2208824978.0
35,Albuminoidal substances; modified starches;,1704994862.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,61950883.0
37,Photographic or cinematographic goods,1196948054.0
38,Miscellaneous chemical products,7923339848.0
39,Plastics and articles thereof,35793633366.0
40,Rubber and articles thereof,7578723351.0
41,Raw hides and skins (other than furskins) and leather,3705840918.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",953826632.0
43,Furskins and artificial fur; manufactures thereof,610766212.0
44,Wood and articles of wood; wood charcoal,9558615604.0
45,Cork and articles of cork,33787035.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",6205676.0
