Commodity code,Commodity,Renminbi Yuan
1,Live animals,228786162.0
2,Meat and edible meat offal,5545986075.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",4484254975.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1363380674.0
5,"roducts of animal origin,not elsewhere specified or included",228743699.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",195439601.0
7,Edible vegetables and certain roots and tubers,996082404.0
8,Edible fruit and nuts; peel of citrus fruit or melons,2928630524.0
9,"Coffee, tea, maté and spices",441126453.0
10,Cereals,3462021007.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,455912568.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",22427438874.0
13,"Lac; gums, resins and other vegetable saps and extracts",120344489.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,68469598.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,4113608433.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",143054932.0
17,Sugars and sugar confectionery,1358977010.0
18,Cocoa and cocoa preparations,500329943.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",2505231702.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",641537617.0
21,Miscellaneous edible preparations,1215154238.0
22,"Beverages, spirits and vinegar",2411715602.0
23,Residues and waste from the food industries; prepared animal fodder,2459196038.0
24,Tobacco and manufactured tobacco substitutes,555478467.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",2511373068.0
26,"Ores, slag and ash",57770285618.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",104450353076.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",3827447079.0
29,Organic chemicals,26126072248.0
30,Pharmaceutical products,13079164286.0
31,Fertilisers,938798481.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,2426764432.0
33,Essential oils and resinoids; perfumery,3886698855.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",2319024190.0
35,Albuminoidal substances; modified starches;,1852075679.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,78432832.0
37,Photographic or cinematographic goods,1365938721.0
38,Miscellaneous chemical products,8532016526.0
39,Plastics and articles thereof,35155707750.0
40,Rubber and articles thereof,7859431474.0
41,Raw hides and skins (other than furskins) and leather,3007404528.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",1087674139.0
43,Furskins and artificial fur; manufactures thereof,625440047.0
44,Wood and articles of wood; wood charcoal,10891101877.0
45,Cork and articles of cork,23007080.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",8202442.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,10020591405.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",2189552902.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",957829307.0
50,ilk,27665681.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1214861479.0
52,Cotton,4106192963.0
53,Other vegetable textile fibres;paper yarn and woven fabrics of paper yarn,357631669.0
54,Man-made filaments; strip and the like of man-made textile materials,1527653279.0
55,Man-made staple fibres,1098800490.0
56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",703265272.0
57,Carpets and other textile floor coverings,81868932.0
58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,306670657.0
59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use",923779590.0
60,Knitted or crocheted fabrics,941385167.0
61,"Articles of apparel and clothing accessories, knitted or crocheted",1380957163.0
62,"Men's or boys' overcoats, car-coats, capes, cloaks, anoraks (including ski-jackets), wind-cheaters, wind-jackets and similar articles, other than those of heading 62.03.",2308320904.0
63,Other made up textile articles; sets;worn clothing and worn textile articles; rags,250138709.0
64,"Footwear, gaiters and the like; parts of such articles",1606951703.0
65,Headgear and parts thereof,35351732.0
66,"Umbrellas, sun umbrellas, walkingsticks, seatsticks,whips, ridingcrops and parts thereof",5226559.0
67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair,86167197.0
68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",910644528.0
69,Geramic products,431085527.0
70,Glass and glassware,3940520563.0
71,"Natural or cultured pearls, precious or semiprecious stones,precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",49929298096.0
72,Iron and steel,9521452232.0
73,Articles of iron or steel,5383520166.0
74,Copper and articles thereof,16242376597.0
75,Nickel and articles thereof,2961270149.0
76,Aluminium and articles thereof,3417306322.0
78,Lead and articles thereof,26887516.0
79,Zinc and articles thereof,456543648.0
80,Tin and articles thereof,211147117.0
81,Other base metals; cermets; articles thereof,1113713998.0
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal",1914026422.0
83,Miscellaneous articles of base metal,964704549.0
84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",85146362056.0
85,"Electrical machinery and equipment and parts thereof;sound recorders and reproducers,television image and sound recorders and reproducers, and parts and accessories of such articles",261395152951.0
86,"Railway or tramway locomotives, rollingstock and parts thereof;railway or tramway track fixtures and fittings and parts thereof; mechanical (including electromechanical) traffic signalling equipment of all kinds",573425466.0
87,"Vehicles other than railway or tramway rollingstock, and parts and accessories thereof",38842521010.0
88,"Aircraft, spacecraft, and parts thereof",15887315922.0
89,"Ships, boats and floating structures",1962433106.0
90,"Optical, photographic,cinematographic, measuring, checking,precision, medical or surgical instruments and apparatus; parts and accessories thereof",57323415531.0
91,Clocks and watches and parts thereof,1767602626.0
92,Musical instruments; parts and accessories of such articles,232603274.0
93,Arms and ammunition; parts and accessories thereof,1165775.0
94,"Furniture; bedding, mattresses, mattress supports,cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like; prefabricated buildings",1835582492.0
95,"Toys, games and sports requisites;parts and accessories thereof",1114879886.0
96,Miscellaneous manufactured articles,1224638736.0
97,"Works of art, collectors' pieces and antiques",52334107.0
98,Commodities not classified accroding to kind,6072614291.0
