Commodity code,Commodity,Renminbi Yuan
1,Live animals,185500474.0
2,Meat and edible meat offal,5467594636.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",4359899203.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2075658603.0
5,"roducts of animal origin,not elsewhere specified or included",316377964.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",147758587.0
7,Edible vegetables and certain roots and tubers,1028600056.0
8,Edible fruit and nuts; peel of citrus fruit or melons,2670802704.0
9,"Coffee, tea, maté and spices",404556986.0
10,Cereals,2036768636.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,533467520.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",24588224064.0
13,"Lac; gums, resins and other vegetable saps and extracts",126768317.0
14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,114906182.0
15,Animal or vegetable fats and oils and their cleavage produ prepared edible fats;animal or vegetable waxes,4991774125.0
16,"Preparations of meat, of fish or ofcrustaceans,molluscs or other aquatic invertebrates",143475860.0
17,Sugars and sugar confectionery,605467014.0
18,Cocoa and cocoa preparations,603141205.0
19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",3238700997.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",660193397.0
21,Miscellaneous edible preparations,1171885877.0
22,"Beverages, spirits and vinegar",2872161808.0
23,Residues and waste from the food industries; prepared animal fodder,1378081038.0
24,Tobacco and manufactured tobacco substitutes,597218597.0
25,"Salt; sulphur; earths and stone;plastering materials, lime and cement",2595739228.0
26,"Ores, slag and ash",65611618015.0
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",114817713488.0
28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",5478267021.0
29,Organic chemicals,27295872527.0
30,Pharmaceutical products,14026093677.0
31,Fertilisers,1500369712.0
32,Tanning or dyeing extracts; tannins and their derivatives; dyes,2592208616.0
33,Essential oils and resinoids; perfumery,3686588567.0
34,"Soap, organic surfaceactive agents, washing preparations,artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster",2483252470.0
35,Albuminoidal substances; modified starches;,1935815026.0
36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,108105185.0
37,Photographic or cinematographic goods,1333766577.0
38,Miscellaneous chemical products,8793332418.0
39,Plastics and articles thereof,38993110145.0
40,Rubber and articles thereof,9062403090.0
41,Raw hides and skins (other than furskins) and leather,3454842525.0
42,"Articles of leather; saddlery and harness;travel goods, handbags and similar containers; articles of animal gut (other than silkworm gut)",1438182234.0
43,Furskins and artificial fur; manufactures thereof,335945049.0
44,Wood and articles of wood; wood charcoal,12763988558.0
45,Cork and articles of cork,29058359.0
46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",11026209.0
47,Pulp of wood or of other fibrous cellulosic material;recovered (waste and scrap) paper or paperboard,10642223696.0
48,"aper and paperboard; articles of paper pulp, of paper or of paperboard",2415460315.0
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1071490713.0
50,ilk,34060796.0
51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1781551715.0
